sentence,sentence_fragment,model,condition,n_tokens_sentence,n_tokens_word,prob,surprisal,final_word,n_params
Last Thanksgiving my wife spent all morning in the kitchen stuffing the bird.,Last Thanksgiving my wife spent all morning in the kitchen stuffing the,EleutherAI/pythia-1.4b,S,14,1,0.0472094751894474,4.40477974465934, bird,1414647808
Last Thanksgiving my wife spent all morning in the kitchen stuffing the kids.,Last Thanksgiving my wife spent all morning in the kitchen stuffing the,EleutherAI/pythia-1.4b,J,14,1,0.007997977547347546,6.966149053573537, kids,1414647808
"Love has its benefits, and they are usually called alimony.","Love has its benefits, and they are usually called",EleutherAI/pythia-1.4b,J,12,2,1.7552360077388585e-05,15.797975447153354, alimony,1414647808
"Love has its benefits, and they are usually called memories.","Love has its benefits, and they are usually called",EleutherAI/pythia-1.4b,S,11,1,1.7702834156807512e-05,15.785660125617172, memories,1414647808
Many a freshman helps the college of his choice by becoming a dropout.,Many a freshman helps the college of his choice by becoming a,EleutherAI/pythia-1.4b,J,14,2,0.00014668154472019523,12.73502501512005, dropout,1414647808
Many a freshman helps the college of his choice by becoming a member.,Many a freshman helps the college of his choice by becoming a,EleutherAI/pythia-1.4b,S,13,1,0.1482870876789093,2.753535116465247, member,1414647808
Many a man's idea of a vacation is to rest quietly in the shade of a blonde.,Many a man's idea of a vacation is to rest quietly in the shade of a,EleutherAI/pythia-1.4b,J,18,1,4.213980446365895e-06,17.856384949520262, blonde,1414647808
Many a man's idea of a vacation is to rest quietly in the shade of a palm.,Many a man's idea of a vacation is to rest quietly in the shade of a,EleutherAI/pythia-1.4b,S,18,1,0.14326557517051697,2.8032361042486915, palm,1414647808
"Many things run in families, especially noses.","Many things run in families, especially",EleutherAI/pythia-1.4b,J,9,2,9.736981155583635e-06,16.64809401949614, noses,1414647808
"Many things run in families, especially strength.","Many things run in families, especially",EleutherAI/pythia-1.4b,S,8,1,3.5884790122509e-05,14.766267991517207, strength,1414647808
Modern science is amazing: garbage is now being made into gasoline.,Modern science is amazing: garbage is now being made into,EleutherAI/pythia-1.4b,S,12,1,0.0004910007701255381,10.991987092167479, gasoline,1414647808
Modern science is amazing: garbage is now being made into movies.,Modern science is amazing: garbage is now being made into,EleutherAI/pythia-1.4b,J,12,1,0.0008443999686278403,10.209785854465116, movies,1414647808
Most cats see very well at night.,Most cats see very well at,EleutherAI/pythia-1.4b,E,7,1,0.8570758700370789,0.22250517470196274, night,1414647808
Most of the people running for office are not politicians; they're candidates.,Most of the people running for office are not politicians; they're,EleutherAI/pythia-1.4b,S,14,1,0.003232331946492195,8.27320892043162, candidates,1414647808
Most of the people running for office are not politicians; they're commuters.,Most of the people running for office are not politicians; they're,EleutherAI/pythia-1.4b,J,15,2,5.7603367167757824e-05,14.083487328494162, commuters,1414647808
Mrs Martin told the bad student to stand in the corner.,Mrs Martin told the bad student to stand in the,EleutherAI/pythia-1.4b,E,11,1,0.27082350850105286,1.8845751191729598, corner,1414647808
My brother-in-law enjoys fixing things around the house so much he spent an hour last night just fixing our drinks.,My brother-in-law enjoys fixing things around the house so much he spent an hour last night just fixing our,EleutherAI/pythia-1.4b,J,24,1,0.0002388192224316299,12.031793416520077, drinks,1414647808
My brother-in-law enjoys fixing things around the house so much he spent an hour last night just fixing our stove.,My brother-in-law enjoys fixing things around the house so much he spent an hour last night just fixing our,EleutherAI/pythia-1.4b,S,24,1,0.006561681628227234,7.251718688446787, stove,1414647808
My church welcomes all denominations but prefers Mormons.,My church welcomes all denominations but prefers,EleutherAI/pythia-1.4b,S,11,2,0.00014362993533723056,12.76535591268874, Mormons,1414647808
My church welcomes all denominations but prefers twenties.,My church welcomes all denominations but prefers,EleutherAI/pythia-1.4b,J,11,2,1.4390963087862474e-08,26.050261614165287, twenties,1414647808
My doctor has never violated his oath: the oath he took years ago to become a millionaire.,My doctor has never violated his oath: the oath he took years ago to become a,EleutherAI/pythia-1.4b,J,19,2,7.661826384719461e-05,13.671952139453154, millionaire,1414647808
My doctor has never violated his oath: the oath he took years ago to become a practitioner.,My doctor has never violated his oath: the oath he took years ago to become a,EleutherAI/pythia-1.4b,S,18,1,0.0005292797577567399,10.883681900226955, practitioner,1414647808
My husband took the money we were saving to buy a new car and blew it all at the laundry.,My husband took the money we were saving to buy a new car and blew it all at the,EleutherAI/pythia-1.4b,J,20,1,1.0668210961739533e-05,16.51632221514717, laundry,1414647808
My husband took the money we were saving to buy a new car and blew it all at the tables.,My husband took the money we were saving to buy a new car and blew it all at the,EleutherAI/pythia-1.4b,S,20,1,9.563191997585818e-05,13.352148233797573, tables,1414647808
"My mechanic couldn't fix my brakes, so he fixed my clutch.","My mechanic couldn't fix my brakes, so he fixed my",EleutherAI/pythia-1.4b,S,13,1,0.029060494154691696,5.104796954510034, clutch,1414647808
"My mechanic couldn't fix my brakes, so he fixed my horn.","My mechanic couldn't fix my brakes, so he fixed my",EleutherAI/pythia-1.4b,J,13,1,0.0010161473182961345,9.94267470935504, horn,1414647808
My wife did natural childbirth: no anesthetic.,My wife did natural childbirth: no,EleutherAI/pythia-1.4b,S,9,1,0.001916388631798327,9.027394124259498, anesthetic,1414647808
My wife did natural childbirth: no makeup.,My wife did natural childbirth: no,EleutherAI/pythia-1.4b,J,9,1,9.376349225931335e-06,16.702542264801156, makeup,1414647808
"Nature has three ways of thinning the herd: drought, famine, and hunting.","Nature has three ways of thinning the herd: drought, famine, and",EleutherAI/pythia-1.4b,S,16,1,0.001273720758035779,9.616735259151099, hunting,1414647808
"Nature has three ways of thinning the herd: drought, famine, and primaries.","Nature has three ways of thinning the herd: drought, famine, and",EleutherAI/pythia-1.4b,J,17,2,4.674862807974023e-08,24.350500731886804, primaries,1414647808
No patient should leave the hospital until he's strong enough to face the cashier.,No patient should leave the hospital until he's strong enough to face the,EleutherAI/pythia-1.4b,J,16,2,5.987608915347664e-07,20.671516670322582, cashier,1414647808
No patient should leave the hospital until he's strong enough to face the outside.,No patient should leave the hospital until he's strong enough to face the,EleutherAI/pythia-1.4b,S,15,1,0.012107832357287407,6.367915584635779, outside,1414647808
None of his books made any sense.,None of his books made any,EleutherAI/pythia-1.4b,E,7,1,0.11684604734182358,3.0973191633066315, sense,1414647808
Nothing ages a woman faster than hardships.,Nothing ages a woman faster than,EleutherAI/pythia-1.4b,S,8,2,6.667647994618164e-06,17.19439062724094, hardships,1414647808
Nothing ages a woman faster than identification.,Nothing ages a woman faster than,EleutherAI/pythia-1.4b,J,7,1,4.614320232576574e-07,21.04737853407046, identification,1414647808
Nothing in the known universe travels faster than gossip.,Nothing in the known universe travels faster than,EleutherAI/pythia-1.4b,J,9,1,9.693092550833171e-08,23.298467732680006, gossip,1414647808
Nothing in the known universe travels faster than radiation.,Nothing in the known universe travels faster than,EleutherAI/pythia-1.4b,S,9,1,0.0001049573183991015,13.217909614062936, radiation,1414647808
Nothing you put in a banana split is as potentially fattening as the spoon.,Nothing you put in a banana split is as potentially fattening as the,EleutherAI/pythia-1.4b,J,16,1,0.001113811624236405,9.810279030225079, spoon,1414647808
Nothing you put in a banana split is as potentially fattening as the syrup.,Nothing you put in a banana split is as potentially fattening as the,EleutherAI/pythia-1.4b,S,16,1,0.0011950969928875566,9.708656574004692, syrup,1414647808
"Now that the Hollywood couple has ironed out the divorce settlement, they can finally go ahead with their careers.","Now that the Hollywood couple has ironed out the divorce settlement, they can finally go ahead with their",EleutherAI/pythia-1.4b,S,21,1,0.002485143020749092,8.652455402939712, careers,1414647808
"Now that the Hollywood couple has ironed out the divorce settlement, they can finally go ahead with their nuptials.","Now that the Hollywood couple has ironed out the divorce settlement, they can finally go ahead with their",EleutherAI/pythia-1.4b,J,23,3,0.005232654046267271,7.578241405459747, nuptials,1414647808
"Once a week they hold a bingo game, and all the proceeds go to fight disease.","Once a week they hold a bingo game, and all the proceeds go to fight",EleutherAI/pythia-1.4b,S,18,1,0.00830525066703558,6.91176057274997, disease,1414647808
"Once a week they hold a bingo game, and all the proceeds go to fight gambling.","Once a week they hold a bingo game, and all the proceeds go to fight",EleutherAI/pythia-1.4b,J,18,1,0.0001446023234166205,12.75562164638416, gambling,1414647808
One good turn gets most of the blanket.,One good turn gets most of the,EleutherAI/pythia-1.4b,J,8,1,3.995248789578909e-06,17.933283224790188, blanket,1414647808
One good turn gets most of the profit.,One good turn gets most of the,EleutherAI/pythia-1.4b,S,8,1,0.0018324260599911213,9.092029299146807, profit,1414647808
One good way to invest in the country is to buy a business.,One good way to invest in the country is to buy a,EleutherAI/pythia-1.4b,S,13,1,0.009742244146764278,6.68153014618579, business,1414647808
One good way to invest in the country is to buy a senator.,One good way to invest in the country is to buy a,EleutherAI/pythia-1.4b,J,13,1,1.5920712030492723e-05,15.938735614692844, senator,1414647808
One person who sure makes a long story short is my aunt.,One person who sure makes a long story short is my,EleutherAI/pythia-1.4b,S,12,1,0.009684039279818535,6.690175353540388, aunt,1414647808
One person who sure makes a long story short is my editor.,One person who sure makes a long story short is my,EleutherAI/pythia-1.4b,J,12,1,0.0018668815027922392,9.065153926867353, editor,1414647808
One thing that makes the world go round is detours.,One thing that makes the world go round is,EleutherAI/pythia-1.4b,J,11,2,3.308283567093895e-07,21.52741376485751, detours,1414647808
One thing that makes the world go round is greed.,One thing that makes the world go round is,EleutherAI/pythia-1.4b,S,10,1,0.0003112248086836189,11.64975531299697, greed,1414647808
One way to keep pornography away from teenagers is to put it in a cabinet.,One way to keep pornography away from teenagers is to put it in a,EleutherAI/pythia-1.4b,S,15,1,0.004505835939198732,7.793989499720207, cabinet,1414647808
One way to keep pornography away from teenagers is to put it in a textbook.,One way to keep pornography away from teenagers is to put it in a,EleutherAI/pythia-1.4b,J,15,1,7.704397285124287e-05,13.663958375292232, textbook,1414647808
Our new green car blocked the narrow driveway.,Our new green car blocked the narrow,EleutherAI/pythia-1.4b,E,8,1,0.005307795014232397,7.557671629413824, driveway,1414647808
Our son brought home a note from school saying they need a written excuse for his presence.,Our son brought home a note from school saying they need a written excuse for his,EleutherAI/pythia-1.4b,J,17,1,0.002050022128969431,8.930144801671782, presence,1414647808
Our son brought home a note from school saying they need a written excuse for his tardiness.,Our son brought home a note from school saying they need a written excuse for his,EleutherAI/pythia-1.4b,S,18,2,0.03988786041736603,4.647906450356695, tardiness,1414647808
"Parents support clubs for teenagers, especially when they lack other forms of diversion.","Parents support clubs for teenagers, especially when they lack other forms of",EleutherAI/pythia-1.4b,S,15,1,0.0004614318604581058,11.081594758411075, diversion,1414647808
"Parents support clubs for teenagers, especially when they lack other forms of punishment.","Parents support clubs for teenagers, especially when they lack other forms of",EleutherAI/pythia-1.4b,J,15,1,1.2184664228698239e-05,16.324573978998565, punishment,1414647808
Paul heard a loud grinding noise when someone put a tin can right down the garbage disposal.,Paul heard a loud grinding noise when someone put a tin can right down the garbage,EleutherAI/pythia-1.4b,E,17,1,0.2734266221523285,1.8707743772641527, disposal,1414647808
Politicians who are as American as apple pie still want their rewards.,Politicians who are as American as apple pie still want their,EleutherAI/pythia-1.4b,S,13,1,0.00013002194464206696,12.908957242799943, rewards,1414647808
Politicians who are as American as apple pie still want their slice.,Politicians who are as American as apple pie still want their,EleutherAI/pythia-1.4b,J,13,1,0.003652665764093399,8.096834538229077, slice,1414647808
Save the whales; start a coalition.,Save the whales; start a,EleutherAI/pythia-1.4b,S,7,1,0.0002468861057423055,11.983866732784078, coalition,1414647808
Save the whales; start a collection.,Save the whales; start a,EleutherAI/pythia-1.4b,J,7,1,0.00020201728329993784,12.273233653579998, collection,1414647808
She always told girls not to look for a husband but just to date bachelors.,She always told girls not to look for a husband but just to date,EleutherAI/pythia-1.4b,J,17,3,4.5161905291024595e-05,14.43453412260558, bachelors,1414647808
She always told girls not to look for a husband but just to date someone.,She always told girls not to look for a husband but just to date,EleutherAI/pythia-1.4b,S,15,1,0.025819677859544754,5.275385188871545, someone,1414647808
"She asked what state he was born in, and he said in the East.","She asked what state he was born in, and he said in the",EleutherAI/pythia-1.4b,S,15,1,0.0018523321487009525,9.076441467749408, East,1414647808
"She asked what state he was born in, and he said in the nude.","She asked what state he was born in, and he said in the",EleutherAI/pythia-1.4b,J,15,1,1.0365783055021893e-05,16.557811369381156, nude,1414647808
She bought her father a tasteful tie for his birthday.,She bought her father a tasteful tie for his,EleutherAI/pythia-1.4b,E,11,1,0.32788047194480896,1.608758115289163, birthday,1414647808
She called her husband at his office.,She called her husband at his,EleutherAI/pythia-1.4b,E,7,1,0.4213065207004547,1.24705784974578, office,1414647808
"She is so modest, she pulls down the shade to change her jacket.","She is so modest, she pulls down the shade to change her",EleutherAI/pythia-1.4b,S,14,1,0.0015510473167523742,9.332541586294045, jacket,1414647808
"She is so modest, she pulls down the shade to change her mind.","She is so modest, she pulls down the shade to change her",EleutherAI/pythia-1.4b,J,14,1,0.030791636556386948,5.021317642007511, mind,1414647808
She puts something behind her ears to attract men; lately she's been using her ankles.,She puts something behind her ears to attract men; lately she's been using her,EleutherAI/pythia-1.4b,J,17,1,0.0008700396283529699,10.166631265569384, ankles,1414647808
She puts something behind her ears to attract men; lately she's been using her vanilla.,She puts something behind her ears to attract men; lately she's been using her,EleutherAI/pythia-1.4b,S,17,1,1.8898164853453636e-05,15.691394329163263, vanilla,1414647808
She read so much about the bad effects of cigarettes she decided to give up the habit.,She read so much about the bad effects of cigarettes she decided to give up the,EleutherAI/pythia-1.4b,S,17,1,0.7031843066215515,0.50802522152195, habit,1414647808
She read so much about the bad effects of cigarettes she decided to give up the reading.,She read so much about the bad effects of cigarettes she decided to give up the,EleutherAI/pythia-1.4b,J,17,1,1.9020072841158253e-06,19.004045798027036, reading,1414647808
She tied up her hair with a yellow ribbon.,She tied up her hair with a yellow,EleutherAI/pythia-1.4b,E,9,1,0.33941081166267395,1.5588955733665653, ribbon,1414647808
"She told him he looked like a million, and she meant every century.","She told him he looked like a million, and she meant every",EleutherAI/pythia-1.4b,J,14,1,6.132445832918165e-06,17.315105983619237, century,1414647808
"She told him he looked like a million, and she meant every syllable.","She told him he looked like a million, and she meant every",EleutherAI/pythia-1.4b,S,15,2,0.005655320361256599,7.466175532683047, syllable,1414647808
She used a needle and a tweezers to pull out the splinter.,She used a needle and a tweezers to pull out the,EleutherAI/pythia-1.4b,E,15,2,0.0010883609065786004,9.843627242971138, splinter,1414647808
She was suddenly called back to New York and had to take a cab to the airport.,She was suddenly called back to New York and had to take a cab to the,EleutherAI/pythia-1.4b,E,17,1,0.27832406759262085,1.845162426263814, airport,1414647808
"She went on a fourteen day diet, but she only lost two ounces.","She went on a fourteen day diet, but she only lost two",EleutherAI/pythia-1.4b,S,14,1,0.009001531638205051,6.7956137833486965, ounces,1414647808
"She went on a fourteen day diet, but she only lost two weeks.","She went on a fourteen day diet, but she only lost two",EleutherAI/pythia-1.4b,J,14,1,0.0021960570011287928,8.830868783060975, weeks,1414647808
She's happy because she finally has a boyfriend who gets along with her father.,She's happy because she finally has a boyfriend who gets along with her,EleutherAI/pythia-1.4b,S,15,1,0.0030190427787601948,8.37169308519116, father,1414647808
She's happy because she finally has a boyfriend who gets along with her fiance.,She's happy because she finally has a boyfriend who gets along with her,EleutherAI/pythia-1.4b,J,16,2,8.903195703169331e-05,13.455317206044844, fiance,1414647808
"Some babies are born to rule, while others are male.","Some babies are born to rule, while others are",EleutherAI/pythia-1.4b,J,11,1,8.698068995727226e-06,16.810873416581202, male,1414647808
"Some babies are born to rule, while others are weak.","Some babies are born to rule, while others are",EleutherAI/pythia-1.4b,S,11,1,0.00010556555207585916,13.209573245204341, weak,1414647808
"Some husbands are good providers, but only if you count children.","Some husbands are good providers, but only if you count",EleutherAI/pythia-1.4b,J,12,1,0.0018121055327355862,9.108117307688088, children,1414647808
"Some husbands are good providers, but only if you count salary.","Some husbands are good providers, but only if you count",EleutherAI/pythia-1.4b,S,12,1,7.383141200989485e-05,13.725405724422991, salary,1414647808
Some people think courtship is the first in a series of steps leading to divorce.,Some people think courtship is the first in a series of steps leading to,EleutherAI/pythia-1.4b,J,16,1,0.00042141013545915484,11.212487366294052, divorce,1414647808
Some people think courtship is the first in a series of steps leading to romance.,Some people think courtship is the first in a series of steps leading to,EleutherAI/pythia-1.4b,S,16,1,0.009252616204321384,6.75592293510439, romance,1414647808
Some people's only culture is bacteria.,Some people's only culture is,EleutherAI/pythia-1.4b,J,7,1,2.1570282115135342e-05,15.50059542897947, bacteria,1414647808
Some people's only culture is radio.,Some people's only culture is,EleutherAI/pythia-1.4b,S,7,1,0.00012247102858964354,12.995271869940707, radio,1414647808
"Statistics indicate that Americans spend eighty million a year on games of chance, mostly blackjack.","Statistics indicate that Americans spend eighty million a year on games of chance, mostly",EleutherAI/pythia-1.4b,S,17,2,0.0011008484289050102,9.827168440573901, blackjack,1414647808
"Statistics indicate that Americans spend eighty million a year on games of chance, mostly weddings.","Statistics indicate that Americans spend eighty million a year on games of chance, mostly",EleutherAI/pythia-1.4b,J,16,1,9.090690582524985e-07,20.069106769996694, weddings,1414647808
Sunday is the day we bow our heads and putt.,Sunday is the day we bow our heads and,EleutherAI/pythia-1.4b,J,11,2,3.411765092664609e-08,24.80490644166736, putt,1414647808
Sunday is the day we bow our heads and rest.,Sunday is the day we bow our heads and,EleutherAI/pythia-1.4b,S,10,1,0.0006975903525017202,10.485332291404463, rest,1414647808
The accident injured his spinal cord and his legs are paralyzed.,The accident injured his spinal cord and his legs are,EleutherAI/pythia-1.4b,E,12,2,0.2848457098007202,1.8117474176443435, paralyzed,1414647808
The art museum just acquired an early Rembrandt; it's done in charcoal.,The art museum just acquired an early Rembrandt; it's done in,EleutherAI/pythia-1.4b,S,16,1,0.002041403902694583,8.936222629109347, charcoal,1414647808
The art museum just acquired an early Rembrandt; it's done in Crayola.,The art museum just acquired an early Rembrandt; it's done in,EleutherAI/pythia-1.4b,J,18,3,7.459154858224792e-06,17.032556390709512, Crayola,1414647808
The baby cried and upset her mother.,The baby cried and upset her,EleutherAI/pythia-1.4b,E,7,1,0.19717955589294434,2.342418117922309, mother,1414647808
The bartender dropped two olives into the strong martini.,The bartender dropped two olives into the strong,EleutherAI/pythia-1.4b,E,12,2,0.0030192399863153696,8.371598849669889, martini,1414647808
The best bargain I ever got was when I went to a family garage sale and bought a grandma.,The best bargain I ever got was when I went to a family garage sale and bought a,EleutherAI/pythia-1.4b,J,20,2,2.5347306291223504e-05,15.267808037140474, grandma,1414647808
The best bargain I ever got was when I went to a family garage sale and bought a toaster.,The best bargain I ever got was when I went to a family garage sale and bought a,EleutherAI/pythia-1.4b,S,20,2,0.0010752016678452492,9.861177003532662, toaster,1414647808
The best gift for the man who has everything is neckties.,The best gift for the man who has everything is,EleutherAI/pythia-1.4b,S,12,2,8.691019814932588e-08,23.45589928451935, neckties,1414647808
The best gift for the man who has everything is penicillin.,The best gift for the man who has everything is,EleutherAI/pythia-1.4b,J,11,1,2.3062011678121053e-06,18.726050205880647, penicillin,1414647808
The best way to keep the milk from turning sour is to keep it in the cold.,The best way to keep the milk from turning sour is to keep it in the,EleutherAI/pythia-1.4b,S,17,1,0.004336351528763771,7.849302570348643, cold,1414647808
The best way to keep the milk from turning sour is to keep it in the cow.,The best way to keep the milk from turning sour is to keep it in the,EleutherAI/pythia-1.4b,J,17,1,0.0008101919083856046,10.269448703054174, cow,1414647808
The best way to remove coffee stains from a white blouse is with detergent.,The best way to remove coffee stains from a white blouse is with,EleutherAI/pythia-1.4b,S,15,1,0.0036370274610817432,8.103024465875189, detergent,1414647808
The best way to remove coffee stains from a white blouse is with scissors.,The best way to remove coffee stains from a white blouse is with,EleutherAI/pythia-1.4b,J,16,2,9.5748582680244e-06,16.67231743764237, scissors,1414647808
The best way to stop an elephant from charging is to cut off its credit.,The best way to stop an elephant from charging is to cut off its,EleutherAI/pythia-1.4b,J,15,1,1.4109421499597374e-05,16.112981637229595, credit,1414647808
The best way to stop an elephant from charging is to cut off its toes.,The best way to stop an elephant from charging is to cut off its,EleutherAI/pythia-1.4b,S,15,1,0.0001371065154671669,12.832415248192913, toes,1414647808
The bill was due at the end of the month.,The bill was due at the end of the,EleutherAI/pythia-1.4b,E,10,1,0.2707400918006897,1.8850195539940073, month,1414647808
The book that tells you where you can go on vacation is called a checkbook.,The book that tells you where you can go on vacation is called a,EleutherAI/pythia-1.4b,J,16,2,2.9371833079494536e-05,15.05520716818258, checkbook,1414647808
The book that tells you where you can go on vacation is called a guidebook.,The book that tells you where you can go on vacation is called a,EleutherAI/pythia-1.4b,S,16,2,0.04833555966615677,4.370771243395504, guidebook,1414647808
The children held their hands and formed a circle.,The children held their hands and formed a,EleutherAI/pythia-1.4b,E,9,1,0.4970088601112366,1.0086565241368097, circle,1414647808
The choir sang hymns while the people listened.,The choir sang hymns while the people,EleutherAI/pythia-1.4b,E,9,1,0.0297798253595829,5.069520896351772, listened,1414647808
"The convict told his cellmate how he'd blown all the money he stole on wine, women, and crack.","The convict told his cellmate how he'd blown all the money he stole on wine, women, and",EleutherAI/pythia-1.4b,S,22,1,0.0076164002530276775,7.036674988279213, crack,1414647808
"The convict told his cellmate how he'd blown all the money he stole on wine, women, and lawyers.","The convict told his cellmate how he'd blown all the money he stole on wine, women, and",EleutherAI/pythia-1.4b,J,22,1,5.194629557081498e-05,14.23261960407865, lawyers,1414647808
"The cops claimed that the prisoner just decided to come clean, but most people think he was forced into the admission.","The cops claimed that the prisoner just decided to come clean, but most people think he was forced into the",EleutherAI/pythia-1.4b,S,22,1,0.0009945777710527182,9.973628192477129, admission,1414647808
"The cops claimed that the prisoner just decided to come clean, but most people think he was forced into the bathtub.","The cops claimed that the prisoner just decided to come clean, but most people think he was forced into the",EleutherAI/pythia-1.4b,J,24,3,5.642665200866759e-05,14.113263722476091, bathtub,1414647808
The curse of heavy drinking is that afterwards you get a huge bartab.,The curse of heavy drinking is that afterwards you get a huge,EleutherAI/pythia-1.4b,J,14,2,6.25422838518297e-11,33.89637714075086, bartab,1414647808
The curse of heavy drinking is that afterwards you get a huge headache.,The curse of heavy drinking is that afterwards you get a huge,EleutherAI/pythia-1.4b,S,13,1,0.30130624771118164,1.7306975067592072, headache,1414647808
The difference between a dog and a fox is about five beers.,The difference between a dog and a fox is about five,EleutherAI/pythia-1.4b,J,12,1,9.153204155154526e-05,13.415363615240766, beers,1414647808
The difference between a dog and a fox is about five degrees.,The difference between a dog and a fox is about five,EleutherAI/pythia-1.4b,S,12,1,0.008386782370507717,6.897666864756472, degrees,1414647808
The difference between a good speaker and a bad one is often a nice diction.,The difference between a good speaker and a bad one is often a nice,EleutherAI/pythia-1.4b,S,16,2,3.683691465994343e-05,14.728488243387668, diction,1414647808
The difference between a good speaker and a bad one is often a nice nap.,The difference between a good speaker and a bad one is often a nice,EleutherAI/pythia-1.4b,J,15,1,9.053626126842573e-05,13.431144743296946, nap,1414647808
The doctor said he could have a stroke because his arteries were getting narrow and clogged.,The doctor said he could have a stroke because his arteries were getting narrow and,EleutherAI/pythia-1.4b,E,17,2,0.022118834778666496,5.498580803447934, clogged,1414647808
The doctor told her not to scratch no matter how much it itched.,The doctor told her not to scratch no matter how much it,EleutherAI/pythia-1.4b,E,14,2,0.03814565762877464,4.712337354838012, itched,1414647808
The farmer put a new engine in his old tractor.,The farmer put a new engine in his old,EleutherAI/pythia-1.4b,E,10,1,0.09005887806415558,3.472987684794957, tractor,1414647808
The first thing he does every morning is sit in the lotus position and meditate.,The first thing he does every morning is sit in the lotus position and,EleutherAI/pythia-1.4b,E,17,2,0.09641654789447784,3.3745754134804553, meditate,1414647808
The first two hundred story building opened in Chicago; it was a hotel.,The first two hundred story building opened in Chicago; it was a,EleutherAI/pythia-1.4b,S,14,1,0.009295454248785973,6.7492589164018915, hotel,1414647808
The first two hundred story building opened in Chicago; it was a library.,The first two hundred story building opened in Chicago; it was a,EleutherAI/pythia-1.4b,J,14,1,0.000261151697486639,11.902824298287692, library,1414647808
The garment bag kept his suit from getting wrinkled.,The garment bag kept his suit from getting,EleutherAI/pythia-1.4b,E,10,2,0.07025132328271866,3.831330788990121, wrinkled,1414647808
The husband who catches his wife in the act is probably on the snoop.,The husband who catches his wife in the act is probably on the,EleutherAI/pythia-1.4b,S,15,2,3.8821767134322727e-07,21.29663087439543, snoop,1414647808
The husband who catches his wife in the act is probably on the trapeze.,The husband who catches his wife in the act is probably on the,EleutherAI/pythia-1.4b,J,16,3,2.128705318682478e-06,18.841592321131092, trapeze,1414647808
The last time a guy in a mask took all my money I was in shock.,The last time a guy in a mask took all my money I was in,EleutherAI/pythia-1.4b,S,16,1,0.0017444957047700882,9.162974239273407, shock,1414647808
The last time a guy in a mask took all my money I was in surgery.,The last time a guy in a mask took all my money I was in,EleutherAI/pythia-1.4b,J,16,1,0.0001639276451896876,12.574653204704257, surgery,1414647808
The lawyer feared that his client was guilty.,The lawyer feared that his client was,EleutherAI/pythia-1.4b,E,8,1,0.020098214969038963,5.6367888162149535, guilty,1414647808
The luggage handler seemed to take great delight in tossing the boxes marked fragile.,The luggage handler seemed to take great delight in tossing the boxes marked,EleutherAI/pythia-1.4b,E,14,1,5.283368864184013e-06,17.530110432583246, fragile,1414647808
The mole lived in a hole in the ground.,The mole lived in a hole in the,EleutherAI/pythia-1.4b,E,9,1,0.6231343746185303,0.682384790880756, ground,1414647808
The most popular instrument in a Scottish marching band is the bagpipe.,The most popular instrument in a Scottish marching band is the,EleutherAI/pythia-1.4b,E,13,2,0.05575443059206009,4.164769734711058, bagpipe,1414647808
The most prevalent form of legalized gambling is betting.,The most prevalent form of legalized gambling is,EleutherAI/pythia-1.4b,S,10,1,0.0026070019230246544,8.583392637601005, betting,1414647808
The most prevalent form of legalized gambling is elections.,The most prevalent form of legalized gambling is,EleutherAI/pythia-1.4b,J,10,1,5.486841700985678e-07,20.79752071051006, elections,1414647808
The movers put the sofa on the bare floor.,The movers put the sofa on the bare,EleutherAI/pythia-1.4b,E,10,1,0.5084258913993835,0.9758905939654733, floor,1414647808
"The new tax forms are more realistic-- where your wife signs, it says: accomplice.","The new tax forms are more realistic-- where your wife signs, it says:",EleutherAI/pythia-1.4b,J,18,2,1.674717253763447e-07,22.50957912149253, accomplice,1414647808
"The new tax forms are more realistic-- where your wife signs, it says: partner.","The new tax forms are more realistic-- where your wife signs, it says:",EleutherAI/pythia-1.4b,S,17,1,3.6498728150036186e-05,14.741794282323742, partner,1414647808
The newspaper photo was so murky he couldn't figure out who it was until he read the caption.,The newspaper photo was so murky he couldn't figure out who it was until he read the,EleutherAI/pythia-1.4b,E,20,1,0.5886780619621277,0.7644492305935554, caption,1414647808
The nurse gave him detailed instructions about how to clean the wound and put on a fresh bandage.,The nurse gave him detailed instructions about how to clean the wound and put on a fresh,EleutherAI/pythia-1.4b,E,19,2,0.2802509069442749,1.8352090530185137, bandage,1414647808
The old wealthy family lived in a twelve bedroom mansion.,The old wealthy family lived in a twelve bedroom,EleutherAI/pythia-1.4b,E,10,1,0.3969957232475281,1.332804629289448, mansion,1414647808
The only crop that is grown in America and harvested abroad is the American tobacco.,The only crop that is grown in America and harvested abroad is the American,EleutherAI/pythia-1.4b,S,15,1,0.012612596154212952,6.308990921776895, tobacco,1414647808
The only crop that is grown in America and harvested abroad is the American tourist.,The only crop that is grown in America and harvested abroad is the American,EleutherAI/pythia-1.4b,J,15,1,4.9851250878418796e-06,17.613938863829084, tourist,1414647808
The only fishing through the ice that some men ever do is for the olive.,The only fishing through the ice that some men ever do is for the,EleutherAI/pythia-1.4b,J,15,1,5.478342700371286e-06,17.47782905197352, olive,1414647808
The only fishing through the ice that some men ever do is for the trout.,The only fishing through the ice that some men ever do is for the,EleutherAI/pythia-1.4b,S,15,1,0.005042411852627993,7.631670325633071, trout,1414647808
The only ones who want me for my body are losers.,The only ones who want me for my body are,EleutherAI/pythia-1.4b,S,12,2,0.0005184182082302868,10.913595989138996, losers,1414647808
