sentence,sentence_fragment,model,condition,n_tokens_sentence,n_tokens_word,prob,surprisal,final_word,n_params
Last Thanksgiving my wife spent all morning in the kitchen stuffing the bird.,Last Thanksgiving my wife spent all morning in the kitchen stuffing the,EleutherAI/pythia-2.8b,S,14,1,0.2766976058483124,1.8536179339380852, bird,2775208960
Last Thanksgiving my wife spent all morning in the kitchen stuffing the kids.,Last Thanksgiving my wife spent all morning in the kitchen stuffing the,EleutherAI/pythia-2.8b,J,14,1,0.0010454559233039618,9.90165204585391, kids,2775208960
"Love has its benefits, and they are usually called alimony.","Love has its benefits, and they are usually called",EleutherAI/pythia-2.8b,J,12,2,2.1618596292682923e-05,15.497367623303653, alimony,2775208960
"Love has its benefits, and they are usually called memories.","Love has its benefits, and they are usually called",EleutherAI/pythia-2.8b,S,11,1,0.00013659503019880503,12.837807385218442, memories,2775208960
Many a freshman helps the college of his choice by becoming a dropout.,Many a freshman helps the college of his choice by becoming a,EleutherAI/pythia-2.8b,J,14,2,0.00010564168769633397,13.208533124733373, dropout,2775208960
Many a freshman helps the college of his choice by becoming a member.,Many a freshman helps the college of his choice by becoming a,EleutherAI/pythia-2.8b,S,13,1,0.04648080840706825,4.427221029063132, member,2775208960
Many a man's idea of a vacation is to rest quietly in the shade of a blonde.,Many a man's idea of a vacation is to rest quietly in the shade of a,EleutherAI/pythia-2.8b,J,18,1,3.8362841223715805e-06,17.991858996320303, blonde,2775208960
Many a man's idea of a vacation is to rest quietly in the shade of a palm.,Many a man's idea of a vacation is to rest quietly in the shade of a,EleutherAI/pythia-2.8b,S,18,1,0.15449954569339752,2.694325499002671, palm,2775208960
"Many things run in families, especially noses.","Many things run in families, especially",EleutherAI/pythia-2.8b,J,9,2,8.39597632875666e-05,13.539942375271432, noses,2775208960
"Many things run in families, especially strength.","Many things run in families, especially",EleutherAI/pythia-2.8b,S,8,1,4.644337241188623e-05,14.39416773941562, strength,2775208960
Modern science is amazing: garbage is now being made into gasoline.,Modern science is amazing: garbage is now being made into,EleutherAI/pythia-2.8b,S,12,1,0.009176169522106647,6.767892240470133, gasoline,2775208960
Modern science is amazing: garbage is now being made into movies.,Modern science is amazing: garbage is now being made into,EleutherAI/pythia-2.8b,J,12,1,0.0017642927123233676,9.14669434758518, movies,2775208960
Most cats see very well at night.,Most cats see very well at,EleutherAI/pythia-2.8b,E,7,1,0.9021469354629517,0.14856566606344113, night,2775208960
Most of the people running for office are not politicians; they're candidates.,Most of the people running for office are not politicians; they're,EleutherAI/pythia-2.8b,S,14,1,0.003440700937062502,8.183081785021725, candidates,2775208960
Most of the people running for office are not politicians; they're commuters.,Most of the people running for office are not politicians; they're,EleutherAI/pythia-2.8b,J,15,2,6.033258978277445e-05,14.016702962906558, commuters,2775208960
Mrs Martin told the bad student to stand in the corner.,Mrs Martin told the bad student to stand in the,EleutherAI/pythia-2.8b,E,11,1,0.30807217955589294,1.6986596891376629, corner,2775208960
My brother-in-law enjoys fixing things around the house so much he spent an hour last night just fixing our drinks.,My brother-in-law enjoys fixing things around the house so much he spent an hour last night just fixing our,EleutherAI/pythia-2.8b,J,24,1,0.00012234273890499026,12.996783900172359, drinks,2775208960
My brother-in-law enjoys fixing things around the house so much he spent an hour last night just fixing our stove.,My brother-in-law enjoys fixing things around the house so much he spent an hour last night just fixing our,EleutherAI/pythia-2.8b,S,24,1,0.0034631623420864344,8.173694266565748, stove,2775208960
My church welcomes all denominations but prefers Mormons.,My church welcomes all denominations but prefers,EleutherAI/pythia-2.8b,S,11,2,0.00040681197424419224,11.263350234944818, Mormons,2775208960
My church welcomes all denominations but prefers twenties.,My church welcomes all denominations but prefers,EleutherAI/pythia-2.8b,J,11,2,2.8952389374836685e-09,28.3636704385185, twenties,2775208960
My doctor has never violated his oath: the oath he took years ago to become a millionaire.,My doctor has never violated his oath: the oath he took years ago to become a,EleutherAI/pythia-2.8b,J,19,2,2.3161450371844694e-05,15.397914876603966, millionaire,2775208960
My doctor has never violated his oath: the oath he took years ago to become a practitioner.,My doctor has never violated his oath: the oath he took years ago to become a,EleutherAI/pythia-2.8b,S,18,1,0.001980867702513933,8.979651755419361, practitioner,2775208960
My husband took the money we were saving to buy a new car and blew it all at the laundry.,My husband took the money we were saving to buy a new car and blew it all at the,EleutherAI/pythia-2.8b,J,20,1,1.1421069757489022e-05,16.417942686998426, laundry,2775208960
My husband took the money we were saving to buy a new car and blew it all at the tables.,My husband took the money we were saving to buy a new car and blew it all at the,EleutherAI/pythia-2.8b,S,20,1,0.00035165605368092656,11.473547326354883, tables,2775208960
"My mechanic couldn't fix my brakes, so he fixed my clutch.","My mechanic couldn't fix my brakes, so he fixed my",EleutherAI/pythia-2.8b,S,13,1,0.01306598074734211,6.258040770725457, clutch,2775208960
"My mechanic couldn't fix my brakes, so he fixed my horn.","My mechanic couldn't fix my brakes, so he fixed my",EleutherAI/pythia-2.8b,J,13,1,0.002694628667086363,8.535697808368443, horn,2775208960
My wife did natural childbirth: no anesthetic.,My wife did natural childbirth: no,EleutherAI/pythia-2.8b,S,9,1,0.0005526024615392089,10.821470390973962, anesthetic,2775208960
My wife did natural childbirth: no makeup.,My wife did natural childbirth: no,EleutherAI/pythia-2.8b,J,9,1,1.1729639481927734e-05,16.379481802556153, makeup,2775208960
"Nature has three ways of thinning the herd: drought, famine, and hunting.","Nature has three ways of thinning the herd: drought, famine, and",EleutherAI/pythia-2.8b,S,16,1,0.01574130170047283,5.989301342756041, hunting,2775208960
"Nature has three ways of thinning the herd: drought, famine, and primaries.","Nature has three ways of thinning the herd: drought, famine, and",EleutherAI/pythia-2.8b,J,17,2,5.9201514801543453e-08,24.00979066823259, primaries,2775208960
No patient should leave the hospital until he's strong enough to face the cashier.,No patient should leave the hospital until he's strong enough to face the,EleutherAI/pythia-2.8b,J,16,2,1.6533012967556715e-06,19.206218904751438, cashier,2775208960
No patient should leave the hospital until he's strong enough to face the outside.,No patient should leave the hospital until he's strong enough to face the,EleutherAI/pythia-2.8b,S,15,1,0.023951353505253792,5.38374900395346, outside,2775208960
None of his books made any sense.,None of his books made any,EleutherAI/pythia-2.8b,E,7,1,0.08467494696378708,3.5619210116880686, sense,2775208960
Nothing ages a woman faster than hardships.,Nothing ages a woman faster than,EleutherAI/pythia-2.8b,S,8,2,1.851242359407479e-06,19.04307478820178, hardships,2775208960
Nothing ages a woman faster than identification.,Nothing ages a woman faster than,EleutherAI/pythia-2.8b,J,7,1,3.3827541301434394e-07,21.495298343158083, identification,2775208960
Nothing in the known universe travels faster than gossip.,Nothing in the known universe travels faster than,EleutherAI/pythia-2.8b,J,9,1,4.271907627639848e-08,24.480544307435487, gossip,2775208960
Nothing in the known universe travels faster than radiation.,Nothing in the known universe travels faster than,EleutherAI/pythia-2.8b,S,9,1,1.941694790730253e-05,15.652324028831453, radiation,2775208960
Nothing you put in a banana split is as potentially fattening as the spoon.,Nothing you put in a banana split is as potentially fattening as the,EleutherAI/pythia-2.8b,J,16,1,0.0013202063273638487,9.56502086704574, spoon,2775208960
Nothing you put in a banana split is as potentially fattening as the syrup.,Nothing you put in a banana split is as potentially fattening as the,EleutherAI/pythia-2.8b,S,16,1,0.005313781555742025,7.556045363368353, syrup,2775208960
"Now that the Hollywood couple has ironed out the divorce settlement, they can finally go ahead with their careers.","Now that the Hollywood couple has ironed out the divorce settlement, they can finally go ahead with their",EleutherAI/pythia-2.8b,S,21,1,0.0004253458173479885,11.199076112169829, careers,2775208960
"Now that the Hollywood couple has ironed out the divorce settlement, they can finally go ahead with their nuptials.","Now that the Hollywood couple has ironed out the divorce settlement, they can finally go ahead with their",EleutherAI/pythia-2.8b,J,23,3,0.008682554587721825,6.847664708719217, nuptials,2775208960
"Once a week they hold a bingo game, and all the proceeds go to fight disease.","Once a week they hold a bingo game, and all the proceeds go to fight",EleutherAI/pythia-2.8b,S,18,1,0.011771057732403278,6.408612224816449, disease,2775208960
"Once a week they hold a bingo game, and all the proceeds go to fight gambling.","Once a week they hold a bingo game, and all the proceeds go to fight",EleutherAI/pythia-2.8b,J,18,1,0.00035640643909573555,11.454188977685215, gambling,2775208960
One good turn gets most of the blanket.,One good turn gets most of the,EleutherAI/pythia-2.8b,J,8,1,1.8655998701433418e-06,19.031928976093134, blanket,2775208960
One good turn gets most of the profit.,One good turn gets most of the,EleutherAI/pythia-2.8b,S,8,1,0.0013145082630217075,9.57126107387161, profit,2775208960
One good way to invest in the country is to buy a business.,One good way to invest in the country is to buy a,EleutherAI/pythia-2.8b,S,13,1,0.015335825271904469,6.026950384849095, business,2775208960
One good way to invest in the country is to buy a senator.,One good way to invest in the country is to buy a,EleutherAI/pythia-2.8b,J,13,1,1.8659147826838307e-06,19.03168547027642, senator,2775208960
One person who sure makes a long story short is my aunt.,One person who sure makes a long story short is my,EleutherAI/pythia-2.8b,S,12,1,0.003620996605604887,8.109397460258737, aunt,2775208960
One person who sure makes a long story short is my editor.,One person who sure makes a long story short is my,EleutherAI/pythia-2.8b,J,12,1,0.0025334113743156195,8.624702924351768, editor,2775208960
One thing that makes the world go round is detours.,One thing that makes the world go round is,EleutherAI/pythia-2.8b,J,11,2,7.830091135474504e-07,20.284467564877602, detours,2775208960
One thing that makes the world go round is greed.,One thing that makes the world go round is,EleutherAI/pythia-2.8b,S,10,1,6.730535096721724e-05,13.858919266674228, greed,2775208960
One way to keep pornography away from teenagers is to put it in a cabinet.,One way to keep pornography away from teenagers is to put it in a,EleutherAI/pythia-2.8b,S,15,1,0.0010680585401132703,9.870793561591144, cabinet,2775208960
One way to keep pornography away from teenagers is to put it in a textbook.,One way to keep pornography away from teenagers is to put it in a,EleutherAI/pythia-2.8b,J,15,1,3.876435221172869e-05,14.654909918085606, textbook,2775208960
Our new green car blocked the narrow driveway.,Our new green car blocked the narrow,EleutherAI/pythia-2.8b,E,8,1,0.019459502771496773,5.683381342875667, driveway,2775208960
Our son brought home a note from school saying they need a written excuse for his presence.,Our son brought home a note from school saying they need a written excuse for his,EleutherAI/pythia-2.8b,J,17,1,0.0005951300263404846,10.714507471023675, presence,2775208960
Our son brought home a note from school saying they need a written excuse for his tardiness.,Our son brought home a note from school saying they need a written excuse for his,EleutherAI/pythia-2.8b,S,18,2,0.005694033578038216,7.45633328390253, tardiness,2775208960
"Parents support clubs for teenagers, especially when they lack other forms of diversion.","Parents support clubs for teenagers, especially when they lack other forms of",EleutherAI/pythia-2.8b,S,15,1,0.0002581475710030645,11.919516356187033, diversion,2775208960
"Parents support clubs for teenagers, especially when they lack other forms of punishment.","Parents support clubs for teenagers, especially when they lack other forms of",EleutherAI/pythia-2.8b,J,15,1,1.2234629139129538e-05,16.318670103893865, punishment,2775208960
Paul heard a loud grinding noise when someone put a tin can right down the garbage disposal.,Paul heard a loud grinding noise when someone put a tin can right down the garbage,EleutherAI/pythia-2.8b,E,17,1,0.4953001141548157,1.0136251414083373, disposal,2775208960
Politicians who are as American as apple pie still want their rewards.,Politicians who are as American as apple pie still want their,EleutherAI/pythia-2.8b,S,13,1,0.0003277597716078162,11.575073586928537, rewards,2775208960
Politicians who are as American as apple pie still want their slice.,Politicians who are as American as apple pie still want their,EleutherAI/pythia-2.8b,J,13,1,0.008085019886493683,6.950532962402788, slice,2775208960
Save the whales; start a coalition.,Save the whales; start a,EleutherAI/pythia-2.8b,S,7,1,0.0013674069195985794,9.514341653621532, coalition,2775208960
Save the whales; start a collection.,Save the whales; start a,EleutherAI/pythia-2.8b,J,7,1,0.00043134763836860657,11.178861322315807, collection,2775208960
She always told girls not to look for a husband but just to date bachelors.,She always told girls not to look for a husband but just to date,EleutherAI/pythia-2.8b,J,17,3,8.036906365305185e-06,16.924928295572133, bachelors,2775208960
She always told girls not to look for a husband but just to date someone.,She always told girls not to look for a husband but just to date,EleutherAI/pythia-2.8b,S,15,1,0.01012385543435812,6.626097378322116, someone,2775208960
"She asked what state he was born in, and he said in the East.","She asked what state he was born in, and he said in the",EleutherAI/pythia-2.8b,S,15,1,0.007186231669038534,7.120548839109714, East,2775208960
"She asked what state he was born in, and he said in the nude.","She asked what state he was born in, and he said in the",EleutherAI/pythia-2.8b,J,15,1,8.648118637211155e-06,16.819182254838314, nude,2775208960
She bought her father a tasteful tie for his birthday.,She bought her father a tasteful tie for his,EleutherAI/pythia-2.8b,E,11,1,0.30531540513038635,1.7116277102411026, birthday,2775208960
She called her husband at his office.,She called her husband at his,EleutherAI/pythia-2.8b,E,7,1,0.4112303853034973,1.2819812274686284, office,2775208960
"She is so modest, she pulls down the shade to change her jacket.","She is so modest, she pulls down the shade to change her",EleutherAI/pythia-2.8b,S,14,1,0.00042995598050765693,11.183523417302498, jacket,2775208960
"She is so modest, she pulls down the shade to change her mind.","She is so modest, she pulls down the shade to change her",EleutherAI/pythia-2.8b,J,14,1,0.013283630833029747,6.234206655374453, mind,2775208960
She puts something behind her ears to attract men; lately she's been using her ankles.,She puts something behind her ears to attract men; lately she's been using her,EleutherAI/pythia-2.8b,J,17,1,0.0003228445420973003,11.596872741981661, ankles,2775208960
She puts something behind her ears to attract men; lately she's been using her vanilla.,She puts something behind her ears to attract men; lately she's been using her,EleutherAI/pythia-2.8b,S,17,1,1.2218479241710156e-05,16.320575741405673, vanilla,2775208960
She read so much about the bad effects of cigarettes she decided to give up the habit.,She read so much about the bad effects of cigarettes she decided to give up the,EleutherAI/pythia-2.8b,S,17,1,0.8380182385444641,0.25494645195161814, habit,2775208960
She read so much about the bad effects of cigarettes she decided to give up the reading.,She read so much about the bad effects of cigarettes she decided to give up the,EleutherAI/pythia-2.8b,J,17,1,3.585264948924305e-06,18.089488832161244, reading,2775208960
She tied up her hair with a yellow ribbon.,She tied up her hair with a yellow,EleutherAI/pythia-2.8b,E,9,1,0.4900394380092621,1.0290302339639887, ribbon,2775208960
"She told him he looked like a million, and she meant every century.","She told him he looked like a million, and she meant every",EleutherAI/pythia-2.8b,J,14,1,1.8895343600888737e-06,19.013537815913327, century,2775208960
"She told him he looked like a million, and she meant every syllable.","She told him he looked like a million, and she meant every",EleutherAI/pythia-2.8b,S,15,2,0.0035345449578016996,8.144259792224188, syllable,2775208960
She used a needle and a tweezers to pull out the splinter.,She used a needle and a tweezers to pull out the,EleutherAI/pythia-2.8b,E,15,2,0.0018623186042532325,9.06868437532301, splinter,2775208960
She was suddenly called back to New York and had to take a cab to the airport.,She was suddenly called back to New York and had to take a cab to the,EleutherAI/pythia-2.8b,E,17,1,0.2183881551027298,2.1950334851404336, airport,2775208960
"She went on a fourteen day diet, but she only lost two ounces.","She went on a fourteen day diet, but she only lost two",EleutherAI/pythia-2.8b,S,14,1,0.004457687959074974,7.809488654078589, ounces,2775208960
"She went on a fourteen day diet, but she only lost two weeks.","She went on a fourteen day diet, but she only lost two",EleutherAI/pythia-2.8b,J,14,1,0.004430259112268686,7.818393204605707, weeks,2775208960
She's happy because she finally has a boyfriend who gets along with her father.,She's happy because she finally has a boyfriend who gets along with her,EleutherAI/pythia-2.8b,S,15,1,0.019496580585837364,5.68063507115537, father,2775208960
She's happy because she finally has a boyfriend who gets along with her fiance.,She's happy because she finally has a boyfriend who gets along with her,EleutherAI/pythia-2.8b,J,16,2,0.0006027812487445772,10.696077841120639, fiance,2775208960
"Some babies are born to rule, while others are male.","Some babies are born to rule, while others are",EleutherAI/pythia-2.8b,J,11,1,9.367889219902281e-07,20.025772648880796, male,2775208960
"Some babies are born to rule, while others are weak.","Some babies are born to rule, while others are",EleutherAI/pythia-2.8b,S,11,1,2.6059651645482518e-05,15.227822675745418, weak,2775208960
"Some husbands are good providers, but only if you count children.","Some husbands are good providers, but only if you count",EleutherAI/pythia-2.8b,J,12,1,0.002976957242935896,8.39194578389478, children,2775208960
"Some husbands are good providers, but only if you count salary.","Some husbands are good providers, but only if you count",EleutherAI/pythia-2.8b,S,12,1,0.00015893776435405016,12.61925042306216, salary,2775208960
Some people think courtship is the first in a series of steps leading to divorce.,Some people think courtship is the first in a series of steps leading to,EleutherAI/pythia-2.8b,J,16,1,0.0006316259386949241,10.628641960634177, divorce,2775208960
Some people think courtship is the first in a series of steps leading to romance.,Some people think courtship is the first in a series of steps leading to,EleutherAI/pythia-2.8b,S,16,1,0.009552049450576305,6.709973979265762, romance,2775208960
Some people's only culture is bacteria.,Some people's only culture is,EleutherAI/pythia-2.8b,J,7,1,1.063240779330954e-05,16.521172130802725, bacteria,2775208960
Some people's only culture is radio.,Some people's only culture is,EleutherAI/pythia-2.8b,S,7,1,2.9746443033218384e-05,15.036923307701406, radio,2775208960
"Statistics indicate that Americans spend eighty million a year on games of chance, mostly blackjack.","Statistics indicate that Americans spend eighty million a year on games of chance, mostly",EleutherAI/pythia-2.8b,S,17,2,0.0008305718074552715,10.233607477127892, blackjack,2775208960
"Statistics indicate that Americans spend eighty million a year on games of chance, mostly weddings.","Statistics indicate that Americans spend eighty million a year on games of chance, mostly",EleutherAI/pythia-2.8b,J,16,1,6.8991630541859195e-06,17.145147211898813, weddings,2775208960
Sunday is the day we bow our heads and putt.,Sunday is the day we bow our heads and,EleutherAI/pythia-2.8b,J,11,2,4.4832120238424977e-07,21.088963934059404, putt,2775208960
Sunday is the day we bow our heads and rest.,Sunday is the day we bow our heads and,EleutherAI/pythia-2.8b,S,10,1,0.0005613606190308928,10.798784521116973, rest,2775208960
The accident injured his spinal cord and his legs are paralyzed.,The accident injured his spinal cord and his legs are,EleutherAI/pythia-2.8b,E,12,2,0.6494190096855164,0.6227784793153681, paralyzed,2775208960
The art museum just acquired an early Rembrandt; it's done in charcoal.,The art museum just acquired an early Rembrandt; it's done in,EleutherAI/pythia-2.8b,S,16,1,0.0012886961922049522,9.599872093623262, charcoal,2775208960
The art museum just acquired an early Rembrandt; it's done in Crayola.,The art museum just acquired an early Rembrandt; it's done in,EleutherAI/pythia-2.8b,J,18,3,2.9198703487054445e-05,15.063736164041238, Crayola,2775208960
The baby cried and upset her mother.,The baby cried and upset her,EleutherAI/pythia-2.8b,E,7,1,0.03762754052877426,4.732067197017929, mother,2775208960
The bartender dropped two olives into the strong martini.,The bartender dropped two olives into the strong,EleutherAI/pythia-2.8b,E,12,2,0.006509296130388975,7.263282735756297, martini,2775208960
The best bargain I ever got was when I went to a family garage sale and bought a grandma.,The best bargain I ever got was when I went to a family garage sale and bought a,EleutherAI/pythia-2.8b,J,20,2,3.552668658812763e-06,18.10266542796113, grandma,2775208960
The best bargain I ever got was when I went to a family garage sale and bought a toaster.,The best bargain I ever got was when I went to a family garage sale and bought a,EleutherAI/pythia-2.8b,S,20,2,0.0005471495096571743,10.835777273463068, toaster,2775208960
The best gift for the man who has everything is neckties.,The best gift for the man who has everything is,EleutherAI/pythia-2.8b,S,12,2,2.3748000899104227e-07,22.005690591371582, neckties,2775208960
The best gift for the man who has everything is penicillin.,The best gift for the man who has everything is,EleutherAI/pythia-2.8b,J,11,1,9.641478300181916e-07,19.984242296508388, penicillin,2775208960
The best way to keep the milk from turning sour is to keep it in the cold.,The best way to keep the milk from turning sour is to keep it in the,EleutherAI/pythia-2.8b,S,17,1,0.005852972157299519,7.416614868905567, cold,2775208960
The best way to keep the milk from turning sour is to keep it in the cow.,The best way to keep the milk from turning sour is to keep it in the,EleutherAI/pythia-2.8b,J,17,1,0.001290124491788447,9.598273998067798, cow,2775208960
The best way to remove coffee stains from a white blouse is with detergent.,The best way to remove coffee stains from a white blouse is with,EleutherAI/pythia-2.8b,S,15,1,0.0020567351020872593,8.925428291243895, detergent,2775208960
The best way to remove coffee stains from a white blouse is with scissors.,The best way to remove coffee stains from a white blouse is with,EleutherAI/pythia-2.8b,J,16,2,5.2046412747586146e-05,14.229841743949883, scissors,2775208960
The best way to stop an elephant from charging is to cut off its credit.,The best way to stop an elephant from charging is to cut off its,EleutherAI/pythia-2.8b,J,15,1,0.0005786076653748751,10.755126943379992, credit,2775208960
The best way to stop an elephant from charging is to cut off its toes.,The best way to stop an elephant from charging is to cut off its,EleutherAI/pythia-2.8b,S,15,1,0.00033294473541900516,11.552429651362967, toes,2775208960
The bill was due at the end of the month.,The bill was due at the end of the,EleutherAI/pythia-2.8b,E,10,1,0.22166158258914948,2.1735693445775643, month,2775208960
The book that tells you where you can go on vacation is called a checkbook.,The book that tells you where you can go on vacation is called a,EleutherAI/pythia-2.8b,J,16,2,9.29770521906903e-06,16.71469388295201, checkbook,2775208960
The book that tells you where you can go on vacation is called a guidebook.,The book that tells you where you can go on vacation is called a,EleutherAI/pythia-2.8b,S,16,2,0.10404201596975327,3.2647618358476476, guidebook,2775208960
The children held their hands and formed a circle.,The children held their hands and formed a,EleutherAI/pythia-2.8b,E,9,1,0.3706146776676178,1.4320080765039223, circle,2775208960
The choir sang hymns while the people listened.,The choir sang hymns while the people,EleutherAI/pythia-2.8b,E,9,1,0.049161944538354874,4.346314208963273, listened,2775208960
"The convict told his cellmate how he'd blown all the money he stole on wine, women, and crack.","The convict told his cellmate how he'd blown all the money he stole on wine, women, and",EleutherAI/pythia-2.8b,S,22,1,0.0007242900901474059,10.431144743296946, crack,2775208960
"The convict told his cellmate how he'd blown all the money he stole on wine, women, and lawyers.","The convict told his cellmate how he'd blown all the money he stole on wine, women, and",EleutherAI/pythia-2.8b,J,22,1,1.1363943485775962e-05,16.425176912470558, lawyers,2775208960
"The cops claimed that the prisoner just decided to come clean, but most people think he was forced into the admission.","The cops claimed that the prisoner just decided to come clean, but most people think he was forced into the",EleutherAI/pythia-2.8b,S,22,1,0.016430767253041267,5.92745633965636, admission,2775208960
"The cops claimed that the prisoner just decided to come clean, but most people think he was forced into the bathtub.","The cops claimed that the prisoner just decided to come clean, but most people think he was forced into the",EleutherAI/pythia-2.8b,J,24,3,4.746623017126694e-05,14.362739000805705, bathtub,2775208960
The curse of heavy drinking is that afterwards you get a huge bartab.,The curse of heavy drinking is that afterwards you get a huge,EleutherAI/pythia-2.8b,J,14,2,1.330967974721986e-10,32.806805090821136, bartab,2775208960
The curse of heavy drinking is that afterwards you get a huge headache.,The curse of heavy drinking is that afterwards you get a huge,EleutherAI/pythia-2.8b,S,13,1,0.09883175790309906,3.338881487972162, headache,2775208960
The difference between a dog and a fox is about five beers.,The difference between a dog and a fox is about five,EleutherAI/pythia-2.8b,J,12,1,0.00010400614701211452,13.231043581934804, beers,2775208960
The difference between a dog and a fox is about five degrees.,The difference between a dog and a fox is about five,EleutherAI/pythia-2.8b,S,12,1,0.01148971077054739,6.443513708165709, degrees,2775208960
The difference between a good speaker and a bad one is often a nice diction.,The difference between a good speaker and a bad one is often a nice,EleutherAI/pythia-2.8b,S,16,2,0.0024655130691826344,8.663896384370204, diction,2775208960
The difference between a good speaker and a bad one is often a nice nap.,The difference between a good speaker and a bad one is often a nice,EleutherAI/pythia-2.8b,J,15,1,6.516957000712864e-06,17.227370093329963, nap,2775208960
The doctor said he could have a stroke because his arteries were getting narrow and clogged.,The doctor said he could have a stroke because his arteries were getting narrow and,EleutherAI/pythia-2.8b,E,17,2,0.05681820586323738,4.137502913211653, clogged,2775208960
The doctor told her not to scratch no matter how much it itched.,The doctor told her not to scratch no matter how much it,EleutherAI/pythia-2.8b,E,14,2,0.18037785589694977,2.4709058580045724, itched,2775208960
The farmer put a new engine in his old tractor.,The farmer put a new engine in his old,EleutherAI/pythia-2.8b,E,10,1,0.18168339133262634,2.4605015538912065, tractor,2775208960
The first thing he does every morning is sit in the lotus position and meditate.,The first thing he does every morning is sit in the lotus position and,EleutherAI/pythia-2.8b,E,17,2,0.2552773058414459,1.9698628070651143, meditate,2775208960
The first two hundred story building opened in Chicago; it was a hotel.,The first two hundred story building opened in Chicago; it was a,EleutherAI/pythia-2.8b,S,14,1,0.007533530704677105,7.052458120121507, hotel,2775208960
The first two hundred story building opened in Chicago; it was a library.,The first two hundred story building opened in Chicago; it was a,EleutherAI/pythia-2.8b,J,14,1,0.00018781406106427312,12.378407302349515, library,2775208960
The garment bag kept his suit from getting wrinkled.,The garment bag kept his suit from getting,EleutherAI/pythia-2.8b,E,10,2,0.2883032262325287,1.7943411136090794, wrinkled,2775208960
The husband who catches his wife in the act is probably on the snoop.,The husband who catches his wife in the act is probably on the,EleutherAI/pythia-2.8b,S,15,2,2.837483350504044e-07,21.748884737082246, snoop,2775208960
The husband who catches his wife in the act is probably on the trapeze.,The husband who catches his wife in the act is probably on the,EleutherAI/pythia-2.8b,J,16,3,3.5808039910989464e-07,21.413213114782064, trapeze,2775208960
The last time a guy in a mask took all my money I was in shock.,The last time a guy in a mask took all my money I was in,EleutherAI/pythia-2.8b,S,16,1,0.00019130752480123192,12.351818758453422, shock,2775208960
The last time a guy in a mask took all my money I was in surgery.,The last time a guy in a mask took all my money I was in,EleutherAI/pythia-2.8b,J,16,1,7.470898708561435e-05,13.708358672600752, surgery,2775208960
The lawyer feared that his client was guilty.,The lawyer feared that his client was,EleutherAI/pythia-2.8b,E,8,1,0.008951127529144287,6.803714861698806, guilty,2775208960
The luggage handler seemed to take great delight in tossing the boxes marked fragile.,The luggage handler seemed to take great delight in tossing the boxes marked,EleutherAI/pythia-2.8b,E,14,1,7.443028152920306e-05,13.713750781545677, fragile,2775208960
The mole lived in a hole in the ground.,The mole lived in a hole in the,EleutherAI/pythia-2.8b,E,9,1,0.4825093746185303,1.0513711222801616, ground,2775208960
The most popular instrument in a Scottish marching band is the bagpipe.,The most popular instrument in a Scottish marching band is the,EleutherAI/pythia-2.8b,E,13,2,0.09584452211856842,3.3831602110707872, bagpipe,2775208960
The most prevalent form of legalized gambling is betting.,The most prevalent form of legalized gambling is,EleutherAI/pythia-2.8b,S,10,1,0.008507906459271908,6.876980113080286, betting,2775208960
The most prevalent form of legalized gambling is elections.,The most prevalent form of legalized gambling is,EleutherAI/pythia-2.8b,J,10,1,2.1362727693485795e-06,18.8364727004532, elections,2775208960
The movers put the sofa on the bare floor.,The movers put the sofa on the bare,EleutherAI/pythia-2.8b,E,10,1,0.5123394131660461,0.9648282154079044, floor,2775208960
"The new tax forms are more realistic-- where your wife signs, it says: accomplice.","The new tax forms are more realistic-- where your wife signs, it says:",EleutherAI/pythia-2.8b,J,18,2,6.865063255645509e-07,20.474223650585607, accomplice,2775208960
"The new tax forms are more realistic-- where your wife signs, it says: partner.","The new tax forms are more realistic-- where your wife signs, it says:",EleutherAI/pythia-2.8b,S,17,1,0.00010148364526685327,13.2664651328635, partner,2775208960
The newspaper photo was so murky he couldn't figure out who it was until he read the caption.,The newspaper photo was so murky he couldn't figure out who it was until he read the,EleutherAI/pythia-2.8b,E,20,1,0.33184003829956055,1.591440129113874, caption,2775208960
The nurse gave him detailed instructions about how to clean the wound and put on a fresh bandage.,The nurse gave him detailed instructions about how to clean the wound and put on a fresh,EleutherAI/pythia-2.8b,E,19,2,0.5584558844566345,0.8404847762010119, bandage,2775208960
The old wealthy family lived in a twelve bedroom mansion.,The old wealthy family lived in a twelve bedroom,EleutherAI/pythia-2.8b,E,10,1,0.31956490874290466,1.6458190995191406, mansion,2775208960
The only crop that is grown in America and harvested abroad is the American tobacco.,The only crop that is grown in America and harvested abroad is the American,EleutherAI/pythia-2.8b,S,15,1,0.009809041395783424,6.6716721310028815, tobacco,2775208960
The only crop that is grown in America and harvested abroad is the American tourist.,The only crop that is grown in America and harvested abroad is the American,EleutherAI/pythia-2.8b,J,15,1,0.0024387429002672434,8.679646611833586, tourist,2775208960
The only fishing through the ice that some men ever do is for the olive.,The only fishing through the ice that some men ever do is for the,EleutherAI/pythia-2.8b,J,15,1,1.676703686825931e-05,15.864012721323645, olive,2775208960
The only fishing through the ice that some men ever do is for the trout.,The only fishing through the ice that some men ever do is for the,EleutherAI/pythia-2.8b,S,15,1,0.004917916376143694,7.667737080990494, trout,2775208960
