sentence,sentence_fragment,model,condition,n_tokens_sentence,n_tokens_word,prob,surprisal,final_word,n_params
"Love has its benefits, and they are usually called memories.","Love has its benefits, and they are usually called",EleutherAI/pythia-1b,S,11,1,5.612187669612467e-05,14.121077221449726, memories,1011781632
Many a freshman helps the college of his choice by becoming a dropout.,Many a freshman helps the college of his choice by becoming a,EleutherAI/pythia-1b,J,14,2,0.00047125242417678237,11.051212339759497, dropout,1011781632
Many a freshman helps the college of his choice by becoming a member.,Many a freshman helps the college of his choice by becoming a,EleutherAI/pythia-1b,S,13,1,0.1253887414932251,2.995520278813373, member,1011781632
Many a man's idea of a vacation is to rest quietly in the shade of a blonde.,Many a man's idea of a vacation is to rest quietly in the shade of a,EleutherAI/pythia-1b,J,18,1,1.9231524674978573e-06,18.988095425271716, blonde,1011781632
Many a man's idea of a vacation is to rest quietly in the shade of a palm.,Many a man's idea of a vacation is to rest quietly in the shade of a,EleutherAI/pythia-1b,S,18,1,0.1304580420255661,2.9383422137232604, palm,1011781632
"Many things run in families, especially noses.","Many things run in families, especially",EleutherAI/pythia-1b,J,9,2,1.626517814656836e-06,19.229781945545607, noses,1011781632
"Many things run in families, especially strength.","Many things run in families, especially",EleutherAI/pythia-1b,S,8,1,1.8291216292709578e-06,19.06041755759908, strength,1011781632
Modern science is amazing: garbage is now being made into gasoline.,Modern science is amazing: garbage is now being made into,EleutherAI/pythia-1b,S,12,1,0.0006549197132699192,10.576394322314343, gasoline,1011781632
Modern science is amazing: garbage is now being made into movies.,Modern science is amazing: garbage is now being made into,EleutherAI/pythia-1b,J,12,1,0.0008110074559226632,10.267997201761395, movies,1011781632
Most cats see very well at night.,Most cats see very well at,EleutherAI/pythia-1b,E,7,1,0.1562461256980896,2.6781076779475224, night,1011781632
Most of the people running for office are not politicians; they're candidates.,Most of the people running for office are not politicians; they're,EleutherAI/pythia-1b,S,14,1,0.004052767995744944,7.946876695255245, candidates,1011781632
Most of the people running for office are not politicians; they're commuters.,Most of the people running for office are not politicians; they're,EleutherAI/pythia-1b,J,15,2,2.9505132260965183e-05,15.04867454899835, commuters,1011781632
Mrs Martin told the bad student to stand in the corner.,Mrs Martin told the bad student to stand in the,EleutherAI/pythia-1b,E,11,1,0.16889049112796783,2.5658399910743204, corner,1011781632
My brother-in-law enjoys fixing things around the house so much he spent an hour last night just fixing our drinks.,My brother-in-law enjoys fixing things around the house so much he spent an hour last night just fixing our,EleutherAI/pythia-1b,J,24,1,0.00020802230574190617,12.230974146097234, drinks,1011781632
My brother-in-law enjoys fixing things around the house so much he spent an hour last night just fixing our stove.,My brother-in-law enjoys fixing things around the house so much he spent an hour last night just fixing our,EleutherAI/pythia-1b,S,24,1,0.007487443275749683,7.061311116457441, stove,1011781632
My church welcomes all denominations but prefers Mormons.,My church welcomes all denominations but prefers,EleutherAI/pythia-1b,S,11,2,0.0006678788340650499,10.54812598545647, Mormons,1011781632
My church welcomes all denominations but prefers twenties.,My church welcomes all denominations but prefers,EleutherAI/pythia-1b,J,11,2,1.118745132089316e-07,23.09161525931029, twenties,1011781632
My doctor has never violated his oath: the oath he took years ago to become a millionaire.,My doctor has never violated his oath: the oath he took years ago to become a,EleutherAI/pythia-1b,J,19,2,0.0005003805854357779,10.964686564943582, millionaire,1011781632
My doctor has never violated his oath: the oath he took years ago to become a practitioner.,My doctor has never violated his oath: the oath he took years ago to become a,EleutherAI/pythia-1b,S,18,1,0.0014646321069449186,9.415245957311233, practitioner,1011781632
My husband took the money we were saving to buy a new car and blew it all at the laundry.,My husband took the money we were saving to buy a new car and blew it all at the,EleutherAI/pythia-1b,J,20,1,5.3742778618470766e-06,17.505497655575304, laundry,1011781632
My husband took the money we were saving to buy a new car and blew it all at the tables.,My husband took the money we were saving to buy a new car and blew it all at the,EleutherAI/pythia-1b,S,20,1,7.820173777872697e-05,13.64243980735309, tables,1011781632
"My mechanic couldn't fix my brakes, so he fixed my clutch.","My mechanic couldn't fix my brakes, so he fixed my",EleutherAI/pythia-1b,S,13,1,0.012662443332374096,6.303300377157852, clutch,1011781632
"My mechanic couldn't fix my brakes, so he fixed my horn.","My mechanic couldn't fix my brakes, so he fixed my",EleutherAI/pythia-1b,J,13,1,0.0030379951931536198,8.362664697514296, horn,1011781632
My wife did natural childbirth: no anesthetic.,My wife did natural childbirth: no,EleutherAI/pythia-1b,S,9,1,0.011678763665258884,6.419968633742321, anesthetic,1011781632
My wife did natural childbirth: no makeup.,My wife did natural childbirth: no,EleutherAI/pythia-1b,J,9,1,2.660763857420534e-05,15.19779999746474, makeup,1011781632
"Nature has three ways of thinning the herd: drought, famine, and hunting.","Nature has three ways of thinning the herd: drought, famine, and",EleutherAI/pythia-1b,S,16,1,0.0002943637373391539,11.73011242277151, hunting,1011781632
"Nature has three ways of thinning the herd: drought, famine, and primaries.","Nature has three ways of thinning the herd: drought, famine, and",EleutherAI/pythia-1b,J,17,2,8.289644881642744e-08,23.524114459364185, primaries,1011781632
No patient should leave the hospital until he's strong enough to face the cashier.,No patient should leave the hospital until he's strong enough to face the,EleutherAI/pythia-1b,J,16,2,3.195889632934268e-07,21.577279077212147, cashier,1011781632
No patient should leave the hospital until he's strong enough to face the outside.,No patient should leave the hospital until he's strong enough to face the,EleutherAI/pythia-1b,S,15,1,0.008814681321382523,6.825875872163912, outside,1011781632
None of his books made any sense.,None of his books made any,EleutherAI/pythia-1b,E,7,1,0.111903615295887,3.1596714483389796, sense,1011781632
Nothing ages a woman faster than hardships.,Nothing ages a woman faster than,EleutherAI/pythia-1b,S,8,2,3.6923503898833587e-07,21.36895719850817, hardships,1011781632
Nothing ages a woman faster than identification.,Nothing ages a woman faster than,EleutherAI/pythia-1b,J,7,1,4.533827109298727e-07,21.0727672870969, identification,1011781632
Nothing in the known universe travels faster than gossip.,Nothing in the known universe travels faster than,EleutherAI/pythia-1b,J,9,1,1.5053536799314315e-06,19.3414660841086, gossip,1011781632
Nothing in the known universe travels faster than radiation.,Nothing in the known universe travels faster than,EleutherAI/pythia-1b,S,9,1,0.0005603000172413886,10.801512842587154, radiation,1011781632
Nothing you put in a banana split is as potentially fattening as the spoon.,Nothing you put in a banana split is as potentially fattening as the,EleutherAI/pythia-1b,J,16,1,0.0005020751268602908,10.959809124856683, spoon,1011781632
Nothing you put in a banana split is as potentially fattening as the syrup.,Nothing you put in a banana split is as potentially fattening as the,EleutherAI/pythia-1b,S,16,1,0.00157263339497149,9.312601889114516, syrup,1011781632
"Now that the Hollywood couple has ironed out the divorce settlement, they can finally go ahead with their careers.","Now that the Hollywood couple has ironed out the divorce settlement, they can finally go ahead with their",EleutherAI/pythia-1b,S,21,1,0.0003639135102275759,11.424116767566028, careers,1011781632
"Now that the Hollywood couple has ironed out the divorce settlement, they can finally go ahead with their nuptials.","Now that the Hollywood couple has ironed out the divorce settlement, they can finally go ahead with their",EleutherAI/pythia-1b,J,23,3,0.005379180423915386,7.538397905267528, nuptials,1011781632
"Once a week they hold a bingo game, and all the proceeds go to fight disease.","Once a week they hold a bingo game, and all the proceeds go to fight",EleutherAI/pythia-1b,S,18,1,0.0029873251914978027,8.386929990895196, disease,1011781632
"Once a week they hold a bingo game, and all the proceeds go to fight gambling.","Once a week they hold a bingo game, and all the proceeds go to fight",EleutherAI/pythia-1b,J,18,1,3.2776835723780096e-05,14.89696389107815, gambling,1011781632
One good turn gets most of the blanket.,One good turn gets most of the,EleutherAI/pythia-1b,J,8,1,2.307448539795587e-06,18.72527009575846, blanket,1011781632
One good turn gets most of the profit.,One good turn gets most of the,EleutherAI/pythia-1b,S,8,1,0.0012676320038735867,9.623648295683784, profit,1011781632
One good way to invest in the country is to buy a business.,One good way to invest in the country is to buy a,EleutherAI/pythia-1b,S,13,1,0.013512512668967247,6.209560219182225, business,1011781632
One good way to invest in the country is to buy a senator.,One good way to invest in the country is to buy a,EleutherAI/pythia-1b,J,13,1,2.6405118660477456e-06,18.530750944654162, senator,1011781632
One person who sure makes a long story short is my aunt.,One person who sure makes a long story short is my,EleutherAI/pythia-1b,S,12,1,0.0042787170968949795,7.8686059916318145, aunt,1011781632
One person who sure makes a long story short is my editor.,One person who sure makes a long story short is my,EleutherAI/pythia-1b,J,12,1,0.0035903840325772762,8.12164611964909, editor,1011781632
One thing that makes the world go round is detours.,One thing that makes the world go round is,EleutherAI/pythia-1b,J,11,2,6.206644087569657e-08,23.94161134039429, detours,1011781632
One thing that makes the world go round is greed.,One thing that makes the world go round is,EleutherAI/pythia-1b,S,10,1,0.0005280747427605093,10.88697023902166, greed,1011781632
One way to keep pornography away from teenagers is to put it in a cabinet.,One way to keep pornography away from teenagers is to put it in a,EleutherAI/pythia-1b,S,15,1,0.0004617206286638975,11.080692189275512, cabinet,1011781632
One way to keep pornography away from teenagers is to put it in a textbook.,One way to keep pornography away from teenagers is to put it in a,EleutherAI/pythia-1b,J,15,1,0.00025430272216908634,11.94116547419142, textbook,1011781632
Our new green car blocked the narrow driveway.,Our new green car blocked the narrow,EleutherAI/pythia-1b,E,8,1,0.00887744314968586,6.815640068270123, driveway,1011781632
Our son brought home a note from school saying they need a written excuse for his presence.,Our son brought home a note from school saying they need a written excuse for his,EleutherAI/pythia-1b,J,17,1,0.0012446653563529253,9.650026376606593, presence,1011781632
Our son brought home a note from school saying they need a written excuse for his tardiness.,Our son brought home a note from school saying they need a written excuse for his,EleutherAI/pythia-1b,S,18,2,0.04122570529580116,4.600312014048898, tardiness,1011781632
"Parents support clubs for teenagers, especially when they lack other forms of diversion.","Parents support clubs for teenagers, especially when they lack other forms of",EleutherAI/pythia-1b,S,15,1,2.6640213036444038e-05,15.19603485503843, diversion,1011781632
"Parents support clubs for teenagers, especially when they lack other forms of punishment.","Parents support clubs for teenagers, especially when they lack other forms of",EleutherAI/pythia-1b,J,15,1,1.620369039301295e-05,15.913318049884378, punishment,1011781632
Paul heard a loud grinding noise when someone put a tin can right down the garbage disposal.,Paul heard a loud grinding noise when someone put a tin can right down the garbage,EleutherAI/pythia-1b,E,17,1,0.34852516651153564,1.5206652600547916, disposal,1011781632
Politicians who are as American as apple pie still want their rewards.,Politicians who are as American as apple pie still want their,EleutherAI/pythia-1b,S,13,1,0.00015387391613330692,12.665963684949288, rewards,1011781632
Politicians who are as American as apple pie still want their slice.,Politicians who are as American as apple pie still want their,EleutherAI/pythia-1b,J,13,1,0.0079932427033782,6.9670033893911265, slice,1011781632
Save the whales; start a coalition.,Save the whales; start a,EleutherAI/pythia-1b,S,7,1,0.0005403631366789341,10.85378312151149, coalition,1011781632
Save the whales; start a collection.,Save the whales; start a,EleutherAI/pythia-1b,J,7,1,0.00025778028066270053,11.921570473019127, collection,1011781632
She always told girls not to look for a husband but just to date bachelors.,She always told girls not to look for a husband but just to date,EleutherAI/pythia-1b,J,17,3,3.614827073761262e-05,14.755713841311396, bachelors,1011781632
She always told girls not to look for a husband but just to date someone.,She always told girls not to look for a husband but just to date,EleutherAI/pythia-1b,S,15,1,0.007088762242347002,7.140250541924864, someone,1011781632
"She asked what state he was born in, and he said in the East.","She asked what state he was born in, and he said in the",EleutherAI/pythia-1b,S,15,1,0.0065696402452886105,7.24996991419797, East,1011781632
"She asked what state he was born in, and he said in the nude.","She asked what state he was born in, and he said in the",EleutherAI/pythia-1b,J,15,1,7.294408078450942e-06,17.064777657244182, nude,1011781632
She bought her father a tasteful tie for his birthday.,She bought her father a tasteful tie for his,EleutherAI/pythia-1b,E,11,1,0.3161371946334839,1.6613773116016777, birthday,1011781632
She called her husband at his office.,She called her husband at his,EleutherAI/pythia-1b,E,7,1,0.39058008790016174,1.35630969358878, office,1011781632
"She is so modest, she pulls down the shade to change her jacket.","She is so modest, she pulls down the shade to change her",EleutherAI/pythia-1b,S,14,1,0.0015732342144474387,9.312050817425188, jacket,1011781632
"She is so modest, she pulls down the shade to change her mind.","She is so modest, she pulls down the shade to change her",EleutherAI/pythia-1b,J,14,1,0.007130348589271307,7.131811675633918, mind,1011781632
She puts something behind her ears to attract men; lately she's been using her ankles.,She puts something behind her ears to attract men; lately she's been using her,EleutherAI/pythia-1b,J,17,1,0.0010747116757556796,9.861834619963613, ankles,1011781632
She puts something behind her ears to attract men; lately she's been using her vanilla.,She puts something behind her ears to attract men; lately she's been using her,EleutherAI/pythia-1b,S,17,1,2.881564114431967e-06,18.40471644946284, vanilla,1011781632
She read so much about the bad effects of cigarettes she decided to give up the habit.,She read so much about the bad effects of cigarettes she decided to give up the,EleutherAI/pythia-1b,S,17,1,0.6075522899627686,0.7189195129615119, habit,1011781632
She read so much about the bad effects of cigarettes she decided to give up the reading.,She read so much about the bad effects of cigarettes she decided to give up the,EleutherAI/pythia-1b,J,17,1,9.832952491706237e-05,13.312015801962245, reading,1011781632
She tied up her hair with a yellow ribbon.,She tied up her hair with a yellow,EleutherAI/pythia-1b,E,9,1,0.390738844871521,1.3557234082990428, ribbon,1011781632
"She told him he looked like a million, and she meant every century.","She told him he looked like a million, and she meant every",EleutherAI/pythia-1b,J,14,1,1.2067109764757333e-06,19.660488396741158, century,1011781632
"She told him he looked like a million, and she meant every syllable.","She told him he looked like a million, and she meant every",EleutherAI/pythia-1b,S,15,2,0.011554360389709473,6.4354187904740945, syllable,1011781632
She used a needle and a tweezers to pull out the splinter.,She used a needle and a tweezers to pull out the,EleutherAI/pythia-1b,E,15,2,0.0002851849712897092,11.775814423073026, splinter,1011781632
She was suddenly called back to New York and had to take a cab to the airport.,She was suddenly called back to New York and had to take a cab to the,EleutherAI/pythia-1b,E,17,1,0.19292698800563812,2.373873122892335, airport,1011781632
"She went on a fourteen day diet, but she only lost two ounces.","She went on a fourteen day diet, but she only lost two",EleutherAI/pythia-1b,S,14,1,0.006404828745871782,7.286624288768789, ounces,1011781632
"She went on a fourteen day diet, but she only lost two weeks.","She went on a fourteen day diet, but she only lost two",EleutherAI/pythia-1b,J,14,1,0.001855557900853455,9.07393126504899, weeks,1011781632
She's happy because she finally has a boyfriend who gets along with her father.,She's happy because she finally has a boyfriend who gets along with her,EleutherAI/pythia-1b,S,15,1,0.0018023677403107285,9.115890887830433, father,1011781632
She's happy because she finally has a boyfriend who gets along with her fiance.,She's happy because she finally has a boyfriend who gets along with her,EleutherAI/pythia-1b,J,16,2,3.97677649743855e-05,14.618040992278074, fiance,1011781632
"Some babies are born to rule, while others are male.","Some babies are born to rule, while others are",EleutherAI/pythia-1b,J,11,1,3.2548991839576047e-06,18.228955710743367, male,1011781632
"Some babies are born to rule, while others are weak.","Some babies are born to rule, while others are",EleutherAI/pythia-1b,S,11,1,3.1529623811366037e-05,14.952932517505142, weak,1011781632
"Some husbands are good providers, but only if you count children.","Some husbands are good providers, but only if you count",EleutherAI/pythia-1b,J,12,1,0.0006154197035357356,10.666141745208124, children,1011781632
"Some husbands are good providers, but only if you count salary.","Some husbands are good providers, but only if you count",EleutherAI/pythia-1b,S,12,1,3.441783701418899e-05,14.826484040247413, salary,1011781632
Some people think courtship is the first in a series of steps leading to divorce.,Some people think courtship is the first in a series of steps leading to,EleutherAI/pythia-1b,J,16,1,0.0011405179975554347,9.776095071875162, divorce,1011781632
Some people think courtship is the first in a series of steps leading to romance.,Some people think courtship is the first in a series of steps leading to,EleutherAI/pythia-1b,S,16,1,0.0016493493458256125,9.243887278784968, romance,1011781632
Some people's only culture is bacteria.,Some people's only culture is,EleutherAI/pythia-1b,J,7,1,3.708495933096856e-05,14.718806287545341, bacteria,1011781632
Some people's only culture is radio.,Some people's only culture is,EleutherAI/pythia-1b,S,7,1,4.675743912230246e-05,14.384444557970307, radio,1011781632
"Statistics indicate that Americans spend eighty million a year on games of chance, mostly blackjack.","Statistics indicate that Americans spend eighty million a year on games of chance, mostly",EleutherAI/pythia-1b,S,17,2,0.0012374031357467175,9.658468689609128, blackjack,1011781632
"Statistics indicate that Americans spend eighty million a year on games of chance, mostly weddings.","Statistics indicate that Americans spend eighty million a year on games of chance, mostly",EleutherAI/pythia-1b,J,16,1,1.51461881614523e-06,19.332613812755845, weddings,1011781632
Sunday is the day we bow our heads and putt.,Sunday is the day we bow our heads and,EleutherAI/pythia-1b,J,11,2,3.6384736290528963e-07,21.390163309839416, putt,1011781632
Sunday is the day we bow our heads and rest.,Sunday is the day we bow our heads and,EleutherAI/pythia-1b,S,10,1,0.00033337302738800645,11.550574996364055, rest,1011781632
The accident injured his spinal cord and his legs are paralyzed.,The accident injured his spinal cord and his legs are,EleutherAI/pythia-1b,E,12,2,0.7105413675308228,0.49300944964979243, paralyzed,1011781632
The art museum just acquired an early Rembrandt; it's done in charcoal.,The art museum just acquired an early Rembrandt; it's done in,EleutherAI/pythia-1b,S,16,1,0.00031423824839293957,11.63585358654166, charcoal,1011781632
The art museum just acquired an early Rembrandt; it's done in Crayola.,The art museum just acquired an early Rembrandt; it's done in,EleutherAI/pythia-1b,J,18,3,0.00013891437265556306,12.813516505311604, Crayola,1011781632
The baby cried and upset her mother.,The baby cried and upset her,EleutherAI/pythia-1b,E,7,1,0.17720730602741241,2.496490009322701, mother,1011781632
The bartender dropped two olives into the strong martini.,The bartender dropped two olives into the strong,EleutherAI/pythia-1b,E,12,2,0.001901770825497806,9.038440881175688, martini,1011781632
The best bargain I ever got was when I went to a family garage sale and bought a grandma.,The best bargain I ever got was when I went to a family garage sale and bought a,EleutherAI/pythia-1b,J,20,2,1.185803921543993e-05,16.363775001486054, grandma,1011781632
The best bargain I ever got was when I went to a family garage sale and bought a toaster.,The best bargain I ever got was when I went to a family garage sale and bought a,EleutherAI/pythia-1b,S,20,2,0.0005006230785511434,10.963987579246691, toaster,1011781632
The best gift for the man who has everything is neckties.,The best gift for the man who has everything is,EleutherAI/pythia-1b,S,12,2,2.3930948600536794e-07,21.99461907911256, neckties,1011781632
The best gift for the man who has everything is penicillin.,The best gift for the man who has everything is,EleutherAI/pythia-1b,J,11,1,1.970623998204246e-06,18.952916037830665, penicillin,1011781632
The best way to keep the milk from turning sour is to keep it in the cold.,The best way to keep the milk from turning sour is to keep it in the,EleutherAI/pythia-1b,S,17,1,0.006005183327943087,7.379575995054717, cold,1011781632
The best way to keep the milk from turning sour is to keep it in the cow.,The best way to keep the milk from turning sour is to keep it in the,EleutherAI/pythia-1b,J,17,1,0.0004625191795639694,11.078199187567835, cow,1011781632
The best way to remove coffee stains from a white blouse is with detergent.,The best way to remove coffee stains from a white blouse is with,EleutherAI/pythia-1b,S,15,1,0.000508585071656853,10.94122326388932, detergent,1011781632
The best way to remove coffee stains from a white blouse is with scissors.,The best way to remove coffee stains from a white blouse is with,EleutherAI/pythia-1b,J,16,2,2.5686089429655112e-05,15.248653210118121, scissors,1011781632
The best way to stop an elephant from charging is to cut off its credit.,The best way to stop an elephant from charging is to cut off its,EleutherAI/pythia-1b,J,15,1,4.936422556056641e-05,14.30617458046912, credit,1011781632
The best way to stop an elephant from charging is to cut off its toes.,The best way to stop an elephant from charging is to cut off its,EleutherAI/pythia-1b,S,15,1,0.0004927648114971817,10.986813143181992, toes,1011781632
The bill was due at the end of the month.,The bill was due at the end of the,EleutherAI/pythia-1b,E,10,1,0.384032279253006,1.38070051529241, month,1011781632
The book that tells you where you can go on vacation is called a checkbook.,The book that tells you where you can go on vacation is called a,EleutherAI/pythia-1b,J,16,2,3.437729174038395e-05,14.828184581354948, checkbook,1011781632
The book that tells you where you can go on vacation is called a guidebook.,The book that tells you where you can go on vacation is called a,EleutherAI/pythia-1b,S,16,2,0.025174928829073906,5.311868490116141, guidebook,1011781632
The children held their hands and formed a circle.,The children held their hands and formed a,EleutherAI/pythia-1b,E,9,1,0.3958844244480133,1.3368487873416461, circle,1011781632
The choir sang hymns while the people listened.,The choir sang hymns while the people,EleutherAI/pythia-1b,E,9,1,0.0699172168970108,3.8382084312633444, listened,1011781632
"The convict told his cellmate how he'd blown all the money he stole on wine, women, and crack.","The convict told his cellmate how he'd blown all the money he stole on wine, women, and",EleutherAI/pythia-1b,S,22,1,0.0017573783406987786,9.15235946640026, crack,1011781632
"The convict told his cellmate how he'd blown all the money he stole on wine, women, and lawyers.","The convict told his cellmate how he'd blown all the money he stole on wine, women, and",EleutherAI/pythia-1b,J,22,1,5.326561949914321e-05,14.196435834174485, lawyers,1011781632
"The cops claimed that the prisoner just decided to come clean, but most people think he was forced into the admission.","The cops claimed that the prisoner just decided to come clean, but most people think he was forced into the",EleutherAI/pythia-1b,S,22,1,6.216546898940578e-05,13.973527044423166, admission,1011781632
"The cops claimed that the prisoner just decided to come clean, but most people think he was forced into the bathtub.","The cops claimed that the prisoner just decided to come clean, but most people think he was forced into the",EleutherAI/pythia-1b,J,24,3,6.801416020607576e-05,13.843805334951144, bathtub,1011781632
The curse of heavy drinking is that afterwards you get a huge bartab.,The curse of heavy drinking is that afterwards you get a huge,EleutherAI/pythia-1b,J,14,2,7.203458749632796e-12,37.014447353927736, bartab,1011781632
The curse of heavy drinking is that afterwards you get a huge headache.,The curse of heavy drinking is that afterwards you get a huge,EleutherAI/pythia-1b,S,13,1,0.13555632531642914,2.883035661241547, headache,1011781632
The difference between a dog and a fox is about five beers.,The difference between a dog and a fox is about five,EleutherAI/pythia-1b,J,12,1,8.639676707389299e-06,16.82059124089059, beers,1011781632
The difference between a dog and a fox is about five degrees.,The difference between a dog and a fox is about five,EleutherAI/pythia-1b,S,12,1,0.013308248482644558,6.231535481160549, degrees,1011781632
The difference between a good speaker and a bad one is often a nice diction.,The difference between a good speaker and a bad one is often a nice,EleutherAI/pythia-1b,S,16,2,2.3170463464339264e-05,15.39735357261575, diction,1011781632
The difference between a good speaker and a bad one is often a nice nap.,The difference between a good speaker and a bad one is often a nice,EleutherAI/pythia-1b,J,15,1,0.00046128136455081403,11.082065369853861, nap,1011781632
The doctor said he could have a stroke because his arteries were getting narrow and clogged.,The doctor said he could have a stroke because his arteries were getting narrow and,EleutherAI/pythia-1b,E,17,2,0.03352321311831474,4.898695755304933, clogged,1011781632
The doctor told her not to scratch no matter how much it itched.,The doctor told her not to scratch no matter how much it,EleutherAI/pythia-1b,E,14,2,0.014429017901420593,6.114883082389692, itched,1011781632
The farmer put a new engine in his old tractor.,The farmer put a new engine in his old,EleutherAI/pythia-1b,E,10,1,0.058266531676054,4.101188753170117, tractor,1011781632
The first thing he does every morning is sit in the lotus position and meditate.,The first thing he does every morning is sit in the lotus position and,EleutherAI/pythia-1b,E,17,2,0.1053890511393547,3.246203101607146, meditate,1011781632
The first two hundred story building opened in Chicago; it was a hotel.,The first two hundred story building opened in Chicago; it was a,EleutherAI/pythia-1b,S,14,1,0.0019425820792093873,9.007808727075881, hotel,1011781632
The first two hundred story building opened in Chicago; it was a library.,The first two hundred story building opened in Chicago; it was a,EleutherAI/pythia-1b,J,14,1,0.0006131215486675501,10.67153926929276, library,1011781632
The garment bag kept his suit from getting wrinkled.,The garment bag kept his suit from getting,EleutherAI/pythia-1b,E,10,2,0.10801143199205399,3.2107440787448676, wrinkled,1011781632
The husband who catches his wife in the act is probably on the snoop.,The husband who catches his wife in the act is probably on the,EleutherAI/pythia-1b,S,15,2,4.740248868984054e-07,21.0085338598087, snoop,1011781632
The husband who catches his wife in the act is probably on the trapeze.,The husband who catches his wife in the act is probably on the,EleutherAI/pythia-1b,J,16,3,3.1895197594167257e-07,21.580157448016134, trapeze,1011781632
The last time a guy in a mask took all my money I was in shock.,The last time a guy in a mask took all my money I was in,EleutherAI/pythia-1b,S,16,1,0.0011181762674823403,9.804636654461438, shock,1011781632
The last time a guy in a mask took all my money I was in surgery.,The last time a guy in a mask took all my money I was in,EleutherAI/pythia-1b,J,16,1,0.0005149335484020412,10.92332611342153, surgery,1011781632
The lawyer feared that his client was guilty.,The lawyer feared that his client was,EleutherAI/pythia-1b,E,8,1,0.021687272936105728,5.52700753689854, guilty,1011781632
The luggage handler seemed to take great delight in tossing the boxes marked fragile.,The luggage handler seemed to take great delight in tossing the boxes marked,EleutherAI/pythia-1b,E,14,1,1.8778908270178363e-05,15.700527281465455, fragile,1011781632
The mole lived in a hole in the ground.,The mole lived in a hole in the,EleutherAI/pythia-1b,E,9,1,0.5633079409599304,0.8280042854743593, ground,1011781632
The most popular instrument in a Scottish marching band is the bagpipe.,The most popular instrument in a Scottish marching band is the,EleutherAI/pythia-1b,E,13,2,0.03525502607226372,4.826027242259438, bagpipe,1011781632
The most prevalent form of legalized gambling is betting.,The most prevalent form of legalized gambling is,EleutherAI/pythia-1b,S,10,1,0.006076532416045666,7.36253600265334, betting,1011781632
The most prevalent form of legalized gambling is elections.,The most prevalent form of legalized gambling is,EleutherAI/pythia-1b,J,10,1,6.396279786713421e-06,17.254335522614177, elections,1011781632
The movers put the sofa on the bare floor.,The movers put the sofa on the bare,EleutherAI/pythia-1b,E,10,1,0.5267130732536316,0.9249108266160831, floor,1011781632
"The new tax forms are more realistic-- where your wife signs, it says: accomplice.","The new tax forms are more realistic-- where your wife signs, it says:",EleutherAI/pythia-1b,J,18,2,4.300578382299136e-08,24.47089405901411, accomplice,1011781632
"The new tax forms are more realistic-- where your wife signs, it says: partner.","The new tax forms are more realistic-- where your wife signs, it says:",EleutherAI/pythia-1b,S,17,1,5.860617875441676e-06,17.38051579565887, partner,1011781632
The newspaper photo was so murky he couldn't figure out who it was until he read the caption.,The newspaper photo was so murky he couldn't figure out who it was until he read the,EleutherAI/pythia-1b,E,20,1,0.2774330973625183,1.8497881855515799, caption,1011781632
The nurse gave him detailed instructions about how to clean the wound and put on a fresh bandage.,The nurse gave him detailed instructions about how to clean the wound and put on a fresh,EleutherAI/pythia-1b,E,19,2,0.11978889256715775,3.0614339545502998, bandage,1011781632
The old wealthy family lived in a twelve bedroom mansion.,The old wealthy family lived in a twelve bedroom,EleutherAI/pythia-1b,E,10,1,0.24087442457675934,2.053646874806417, mansion,1011781632
The only crop that is grown in America and harvested abroad is the American tobacco.,The only crop that is grown in America and harvested abroad is the American,EleutherAI/pythia-1b,S,15,1,0.008350891061127186,6.903854139664348, tobacco,1011781632
The only crop that is grown in America and harvested abroad is the American tourist.,The only crop that is grown in America and harvested abroad is the American,EleutherAI/pythia-1b,J,15,1,0.00018799577082972974,12.377012172282729, tourist,1011781632
The only fishing through the ice that some men ever do is for the olive.,The only fishing through the ice that some men ever do is for the,EleutherAI/pythia-1b,J,15,1,6.533422947541112e-06,17.223729532283837, olive,1011781632
The only fishing through the ice that some men ever do is for the trout.,The only fishing through the ice that some men ever do is for the,EleutherAI/pythia-1b,S,15,1,0.0037682221736758947,8.051900256173418, trout,1011781632
The only ones who want me for my body are losers.,The only ones who want me for my body are,EleutherAI/pythia-1b,S,12,2,0.0004700667632278055,11.054846703318134, losers,1011781632
The only ones who want me for my body are mosquitoes.,The only ones who want me for my body are,EleutherAI/pythia-1b,J,11,1,2.7382911866880022e-05,15.156364605177073, mosquitoes,1011781632
The only person who sticks closer to you in adversity than a friend is a creditor.,The only person who sticks closer to you in adversity than a friend is a,EleutherAI/pythia-1b,J,17,1,3.2479456422152e-05,14.910112986729855, creditor,1011781632
The only person who sticks closer to you in adversity than a friend is a spouse.,The only person who sticks closer to you in adversity than a friend is a,EleutherAI/pythia-1b,S,17,1,0.005216570105403662,7.582682738081362, spouse,1011781632
The only place where you can find people who spend all their time minding their own business is the bank.,The only place where you can find people who spend all their time minding their own business is the,EleutherAI/pythia-1b,S,21,1,0.005301822908222675,7.5592958026304, bank,1011781632
The only place where you can find people who spend all their time minding their own business is the cemetery.,The only place where you can find people who spend all their time minding their own business is the,EleutherAI/pythia-1b,J,21,1,0.0019089628476649523,9.032995259453555, cemetery,1011781632
The only thing money can't buy is generosity.,The only thing money can't buy is,EleutherAI/pythia-1b,S,9,1,0.000188988953595981,12.369410468161492, generosity,1011781632
