sentence,answer,prompt,model,condition,n_tokens_sentence,n_tokens_word,correct,prob_yes,prob_no,lr,n_params
He's planning an extended vacation: he hopes to spend three weeks on his sailboat.,He's going sailing for three weeks.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: He's planning an extended vacation: he hopes to spend three weeks on his sailboat.

Sentence 2: He's going sailing for three weeks.

Answer:",EleutherAI/pythia-14m,S,18,2,yes,1.2546582183858845e-05,2.0108205717406236e-05,-0.6804899407969517,14067712
Her press agent was operated on for an ingrown beeper.,Her press agent needed actual medical surgery.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: Her press agent was operated on for an ingrown beeper.

Sentence 2: Her press agent needed actual medical surgery.

Answer:",EleutherAI/pythia-14m,J,13,2,no,1.540096491225995e-05,1.368284756608773e-05,0.1706522387533877,14067712
Her press agent was operated on for an ingrown eyelash.,She needed medical surgery.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: Her press agent was operated on for an ingrown eyelash.

Sentence 2: She needed medical surgery.

Answer:",EleutherAI/pythia-14m,S,13,2,yes,2.082731225527823e-05,2.1984602426528e-05,-0.07801676985624117,14067712
His doctor recommended he stay flat on his back ever since he was hit by a motorist.,He got run over by a car.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: His doctor recommended he stay flat on his back ever since he was hit by a motorist.

Sentence 2: He got run over by a car.

Answer:",EleutherAI/pythia-14m,S,19,2,yes,2.8102971555199474e-05,3.9145921618910506e-05,-0.47813932315323987,14067712
His doctor recommended he stay flat on his back ever since he was hit by a steamroller.,He should get out of bed as soon as possible.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: His doctor recommended he stay flat on his back ever since he was hit by a steamroller.

Sentence 2: He should get out of bed as soon as possible.

Answer:",EleutherAI/pythia-14m,J,19,2,no,2.6707955839810893e-05,3.434815880609676e-05,-0.3629632071669659,14067712
His job was to keep the sidewalk clean.,He was a doctor.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: His job was to keep the sidewalk clean.

Sentence 2: He was a doctor.

Answer:",EleutherAI/pythia-14m,E,9,2,no,2.3885007976787165e-05,3.6225195799488574e-05,-0.6008881290410351,14067712
His sandwich came with chips and a dill pickle.,He was about to eat.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: His sandwich came with chips and a dill pickle.

Sentence 2: He was about to eat.

Answer:",EleutherAI/pythia-14m,E,12,2,yes,1.7654296243563294e-05,2.686050174816046e-05,-0.6054669424097533,14067712
His wife sued for divorce and asked for custody of the cash.,She wanted to keep the money.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: His wife sued for divorce and asked for custody of the cash.

Sentence 2: She wanted to keep the money.

Answer:",EleutherAI/pythia-14m,J,13,2,yes,2.242627124360297e-05,2.9677359634661116e-05,-0.4041729752160336,14067712
His wife sued for divorce and asked for custody of the cat.,She was very fond of her pet.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: His wife sued for divorce and asked for custody of the cat.

Sentence 2: She was very fond of her pet.

Answer:",EleutherAI/pythia-14m,S,13,2,yes,1.8189775801147334e-05,2.2662425180897117e-05,-0.3171744958764156,14067712
"I appreciate the more expensive things in life: diamonds, caviar, and champagne.","I prefer a simple, country life.","In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: I appreciate the more expensive things in life: diamonds, caviar, and champagne.

Sentence 2: I prefer a simple, country life.

Answer:",EleutherAI/pythia-14m,S,17,2,no,3.069090234930627e-05,5.981177309877239e-05,-0.9626184230303764,14067712
"I appreciate the more expensive things in life: diamonds, caviar, and postage.",It's expensive to mail things nowadays.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: I appreciate the more expensive things in life: diamonds, caviar, and postage.

Sentence 2: It's expensive to mail things nowadays.

Answer:",EleutherAI/pythia-14m,J,18,2,yes,2.1275171093293466e-05,4.793263360625133e-05,-1.1718374754386849,14067712
"I asked him if he started out as an editor, and he said that years ago he used to be a boy.",He wasn't an editor when he was young.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: I asked him if he started out as an editor, and he said that years ago he used to be a boy.

Sentence 2: He wasn't an editor when he was young.

Answer:",EleutherAI/pythia-14m,J,24,2,yes,2.0191162548144348e-05,4.279167842469178e-05,-1.0836062878983204,14067712
"I asked him if he started out as an editor, and he said that years ago he used to be a journalist.",He was never a reporter.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: I asked him if he started out as an editor, and he said that years ago he used to be a journalist.

Sentence 2: He was never a reporter.

Answer:",EleutherAI/pythia-14m,S,24,2,no,2.3489288651035167e-05,4.0319195250049233e-05,-0.7794638202151432,14067712
"I asked the florist what I should give to my girlfriend, and he suggested his address.",The florist would like to meet the girlfriend.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: I asked the florist what I should give to my girlfriend, and he suggested his address.

Sentence 2: The florist would like to meet the girlfriend.

Answer:",EleutherAI/pythia-14m,J,19,2,yes,2.1399338947958313e-05,3.886288686771877e-05,-0.860826842528629,14067712
"I asked the florist what I should give to my girlfriend, and he suggested his tulips.",The florist thought I should give her roses.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: I asked the florist what I should give to my girlfriend, and he suggested his tulips.

Sentence 2: The florist thought I should give her roses.

Answer:",EleutherAI/pythia-14m,S,21,2,no,2.3291671823244542e-05,3.234120231354609e-05,-0.4735591166708387,14067712
"I asked the woman at the party if she remembered me from last year, and she said she never forgets a dress.",The woman notices what clothes people wear.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: I asked the woman at the party if she remembered me from last year, and she said she never forgets a dress.

Sentence 2: The woman notices what clothes people wear.

Answer:",EleutherAI/pythia-14m,J,25,2,yes,2.775498796836473e-05,3.856692637782544e-05,-0.4746171061087271,14067712
"I asked the woman at the party if she remembered me from last year, and she said she never forgets a name.",She didn't remember my name.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: I asked the woman at the party if she remembered me from last year, and she said she never forgets a name.

Sentence 2: She didn't remember my name.

Answer:",EleutherAI/pythia-14m,S,25,2,no,2.022959597525187e-05,2.9653878300450742e-05,-0.5517532941249174,14067712
"I can walk on water, but I stagger on alcohol.",I can walk just fine even when I'm drunk.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: I can walk on water, but I stagger on alcohol.

Sentence 2: I can walk just fine even when I'm drunk.

Answer:",EleutherAI/pythia-14m,J,12,2,no,2.6378151233075187e-05,5.697175583918579e-05,-1.1109034161002405,14067712
"I can walk on water, but I stagger on concrete.",I have no trouble walking on hard surfaces.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: I can walk on water, but I stagger on concrete.

Sentence 2: I have no trouble walking on hard surfaces.

Answer:",EleutherAI/pythia-14m,S,12,2,no,2.129079985024873e-05,4.845040166401304e-05,-1.1862784761302085,14067712
"I decided to start saving for a rainy day, so I went to a savings and loan and deposited my pay.",I'm saving money in case I need it later.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: I decided to start saving for a rainy day, so I went to a savings and loan and deposited my pay.

Sentence 2: I'm saving money in case I need it later.

Answer:",EleutherAI/pythia-14m,S,23,2,yes,2.649139605637174e-05,6.179768388392404e-05,-1.222028894809272,14067712
"I decided to start saving for a rainy day, so I went to a savings and loan and deposited my umbrella.",I put a lot of money in the bank in case of emergency.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: I decided to start saving for a rainy day, so I went to a savings and loan and deposited my umbrella.

Sentence 2: I put a lot of money in the bank in case of emergency.

Answer:",EleutherAI/pythia-14m,J,23,2,no,2.581496664788574e-05,6.833794759586453e-05,-1.4044791855503598,14067712
"I got a car for my wife, and I thought it was a good choice.",I thought my wife would like the car.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: I got a car for my wife, and I thought it was a good choice.

Sentence 2: I thought my wife would like the car.

Answer:",EleutherAI/pythia-14m,S,17,2,yes,2.8890279281768017e-05,4.917402475257404e-05,-0.7673122899582533,14067712
"I got a car for my wife, and I thought it was a good trade.",I like the car more than my wife.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: I got a car for my wife, and I thought it was a good trade.

Sentence 2: I like the car more than my wife.

Answer:",EleutherAI/pythia-14m,J,17,2,yes,3.1615287298336625e-05,5.06816832057666e-05,-0.6808421092780896,14067712
"I hope this train stops at Grand Central because if it doesn't, there will be a crash.",Grand Central is the end of the line.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: I hope this train stops at Grand Central because if it doesn't, there will be a crash.

Sentence 2: Grand Central is the end of the line.

Answer:",EleutherAI/pythia-14m,J,20,2,yes,2.1290170479915105e-05,6.517930160043761e-05,-1.614226391467113,14067712
"I hope this train stops at Grand Central because if it doesn't, there will be a delay.",I'm afraid I will fall behind schedule.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: I hope this train stops at Grand Central because if it doesn't, there will be a delay.

Sentence 2: I'm afraid I will fall behind schedule.

Answer:",EleutherAI/pythia-14m,S,20,2,yes,2.43337381107267e-05,4.978352808393538e-05,-1.032710513721855,14067712
I knew a streetwalker who was so exclusive she had an unlisted telephone booth.,She was easy to reach by phone.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: I knew a streetwalker who was so exclusive she had an unlisted telephone booth.

Sentence 2: She was easy to reach by phone.

Answer:",EleutherAI/pythia-14m,J,17,2,no,1.7687072613625787e-05,2.3546255761175416e-05,-0.41280237861414615,14067712
I knew a streetwalker who was so exclusive she had an unlisted telephone line.,Her phone number was in the telephone book.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: I knew a streetwalker who was so exclusive she had an unlisted telephone line.

Sentence 2: Her phone number was in the telephone book.

Answer:",EleutherAI/pythia-14m,S,17,2,no,2.5045170332305133e-05,2.730600863287691e-05,-0.1246860248483417,14067712
I know one couple who got divorced and had to leave the house to the attorney.,The divorce was expensive.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: I know one couple who got divorced and had to leave the house to the attorney.

Sentence 2: The divorce was expensive.

Answer:",EleutherAI/pythia-14m,J,17,2,yes,2.104024497384671e-05,5.8016026741825044e-05,-1.463299993006345,14067712
I know one couple who got divorced and had to leave the house to the daughter.,The house stayed in the family.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: I know one couple who got divorced and had to leave the house to the daughter.

Sentence 2: The house stayed in the family.

Answer:",EleutherAI/pythia-14m,S,17,2,yes,1.9748204067582265e-05,3.613676017266698e-05,-0.8717457094088871,14067712
"I still miss my ex-wife, but I am improving my aim.",I am shooting at my ex-wife.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: I still miss my ex-wife, but I am improving my aim.

Sentence 2: I am shooting at my ex-wife.

Answer:",EleutherAI/pythia-14m,J,15,2,yes,2.5549374186084606e-05,5.183213215786964e-05,-1.0205587876064475,14067712
"I still miss my ex-wife, but I am improving my ego.",I'm starting to feel better about myself.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: I still miss my ex-wife, but I am improving my ego.

Sentence 2: I'm starting to feel better about myself.

Answer:",EleutherAI/pythia-14m,S,15,2,yes,2.839029002643656e-05,6.702435348415747e-05,-1.2392878107969987,14067712
I went to a place that serves breakfast any time and ordered French toast in the nighttime.,I had breakfast at night.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: I went to a place that serves breakfast any time and ordered French toast in the nighttime.

Sentence 2: I had breakfast at night.

Answer:",EleutherAI/pythia-14m,S,19,2,yes,3.05388166452758e-05,4.6339315304066986e-05,-0.6015925675889425,14067712
I went to a place that serves breakfast any time and ordered French toast in the Renaissance.,I wanted to eat an unusual breakfast.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: I went to a place that serves breakfast any time and ordered French toast in the Renaissance.

Sentence 2: I wanted to eat an unusual breakfast.

Answer:",EleutherAI/pythia-14m,J,18,2,yes,2.77894450846361e-05,4.318322680774145e-05,-0.6359340245329295,14067712
"I've got Parkinson's disease, and he's got gout.",We have the same disease.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: I've got Parkinson's disease, and he's got gout.

Sentence 2: We have the same disease.

Answer:",EleutherAI/pythia-14m,S,14,2,no,3.143504727631807e-05,6.982689228607342e-05,-1.1514088327615586,14067712
"I've got Parkinson's disease, and he's got mine.",At least one of us is in good health.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: I've got Parkinson's disease, and he's got mine.

Sentence 2: At least one of us is in good health.

Answer:",EleutherAI/pythia-14m,J,13,2,no,2.9029308279859833e-05,5.3178417147137225e-05,-0.8733306407401056,14067712
"If there's one thing that counts in business, it's bookkeepers.",Bookkeepers keep track of things.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: If there's one thing that counts in business, it's bookkeepers.

Sentence 2: Bookkeepers keep track of things.

Answer:",EleutherAI/pythia-14m,J,15,2,yes,2.374034738750197e-05,3.704459231812507e-05,-0.6419219109081149,14067712
"If there's one thing that counts in business, it's resources.",It's hard to succeed if you start with nothing.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: If there's one thing that counts in business, it's resources.

Sentence 2: It's hard to succeed if you start with nothing.

Answer:",EleutherAI/pythia-14m,S,14,2,yes,2.5134324459941126e-05,4.47958373115398e-05,-0.8337057609755759,14067712
"If you're filthy rich, sending your kids to college is a wonderful cleaner.",Colleges are very expensive.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: If you're filthy rich, sending your kids to college is a wonderful cleaner.

Sentence 2: Colleges are very expensive.

Answer:",EleutherAI/pythia-14m,J,16,2,yes,4.753404573420994e-05,7.576471398351714e-05,-0.6725648982100517,14067712
"If you're filthy rich, sending your kids to college is a wonderful luxury.",It's good to be able to afford to send your children to the university.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: If you're filthy rich, sending your kids to college is a wonderful luxury.

Sentence 2: It's good to be able to afford to send your children to the university.

Answer:",EleutherAI/pythia-14m,S,16,2,yes,3.4150027204304934e-05,6.363730790326372e-05,-0.8979860777668435,14067712
In some marriages the bride is given away by the family.,It's always the father who gives the bride away.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: In some marriages the bride is given away by the family.

Sentence 2: It's always the father who gives the bride away.

Answer:",EleutherAI/pythia-14m,S,12,2,no,1.7916174329002388e-05,5.124444214743562e-05,-1.516132932596774,14067712
In some marriages the bride is given away by the press.,The newspapers reveal something about the bride's past.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: In some marriages the bride is given away by the press.

Sentence 2: The newspapers reveal something about the bride's past.

Answer:",EleutherAI/pythia-14m,J,12,2,yes,1.2818039976991713e-05,3.226390981581062e-05,-1.3317456037721853,14067712
"In the game of golf, nothing counts as much as your drives.",The most important part of your golf game is your putting.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: In the game of golf, nothing counts as much as your drives.

Sentence 2: The most important part of your golf game is your putting.

Answer:",EleutherAI/pythia-14m,S,14,2,no,1.7130134438048117e-05,4.207268648315221e-05,-1.296347468199242,14067712
"In the game of golf, nothing counts as much as your opponent.",The other guy always keeps track of your score.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: In the game of golf, nothing counts as much as your opponent.

Sentence 2: The other guy always keeps track of your score.

Answer:",EleutherAI/pythia-14m,J,14,2,yes,1.769962727848906e-05,3.582850331440568e-05,-1.0173887981096594,14067712
"In the U.S. the five cent piece is made of nickel, while pennies are mainly made of copper.",Both coins are made from the same metal.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: In the U.S. the five cent piece is made of nickel, while pennies are mainly made of copper.

Sentence 2: Both coins are made from the same metal.

Answer:",EleutherAI/pythia-14m,E,24,2,no,7.003452992648818e-06,2.5651988835306838e-05,-1.872932373333012,14067712
"It was so hot at Playboy, the centerfold took off her bikini.",She had been wearing a swimsuit.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: It was so hot at Playboy, the centerfold took off her bikini.

Sentence 2: She had been wearing a swimsuit.

Answer:",EleutherAI/pythia-14m,S,18,2,yes,1.526944470242597e-05,1.843196150730364e-05,-0.271562011824132,14067712
"It was so hot at Playboy, the centerfold took off her staple.",She wasn't wearing any clothes.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: It was so hot at Playboy, the centerfold took off her staple.

Sentence 2: She wasn't wearing any clothes.

Answer:",EleutherAI/pythia-14m,J,16,2,yes,1.3815397323924117e-05,2.0550360204651952e-05,-0.5728866276069402,14067712
It was too hot to sleep in a bed so he strung up a mesh hammock.,He was going to sleep in the hammock.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: It was too hot to sleep in a bed so he strung up a mesh hammock.

Sentence 2: He was going to sleep in the hammock.

Answer:",EleutherAI/pythia-14m,E,20,2,yes,2.244861207145732e-05,3.4973410947714e-05,-0.6396322582385182,14067712
"It's always nicer to give than to receive, especially when it's your opinion.",People like giving advice more than taking it.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: It's always nicer to give than to receive, especially when it's your opinion.

Sentence 2: People like giving advice more than taking it.

Answer:",EleutherAI/pythia-14m,J,17,2,yes,2.4986838980112225e-05,4.3305342842359096e-05,-0.7933766285776964,14067712
"It's always nicer to give than to receive, especially when it's your parents.",Giving gifts can be fun.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: It's always nicer to give than to receive, especially when it's your parents.

Sentence 2: Giving gifts can be fun.

Answer:",EleutherAI/pythia-14m,S,17,2,yes,2.3156413590186276e-05,3.3993961551459506e-05,-0.5538666694287477,14067712
It's extraordinary what fine poker hand you get when you're playing bridge.,You always get the best hand just when you need it.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: It's extraordinary what fine poker hand you get when you're playing bridge.

Sentence 2: You always get the best hand just when you need it.

Answer:",EleutherAI/pythia-14m,J,15,2,no,2.8147120247012936e-05,6.797628884669393e-05,-1.2720442737085556,14067712
