sentence,answer,prompt,model,condition,n_tokens_sentence,n_tokens_word,correct,prob_yes,prob_no,lr,n_params
"He asked if I'd join him in a bowl of soup, but I told him we didn't have enough change.",We don't have enough money for soup.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: He asked if I'd join him in a bowl of soup, but I told him we didn't have enough change.

Sentence 2: We don't have enough money for soup.

Answer:",EleutherAI/pythia-1.4b,S,24,2,yes,4.896250902675092e-05,3.036280395463109e-05,0.6893724617500687,1414647808
"He asked if I'd join him in a bowl of soup, but I told him we didn't have enough room.",We can't afford the soup.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: He asked if I'd join him in a bowl of soup, but I told him we didn't have enough room.

Sentence 2: We can't afford the soup.

Answer:",EleutherAI/pythia-1.4b,J,24,2,no,5.268648965284228e-05,3.6942525184713304e-05,0.512150576083109,1414647808
He drank so much that he eventually became a beverage.,He gave up drinking.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: He drank so much that he eventually became a beverage.

Sentence 2: He gave up drinking.

Answer:",EleutherAI/pythia-1.4b,J,11,2,no,3.832939546555281e-05,2.4635326553834602e-05,0.637722648574026,1414647808
He drank so much that he eventually became a lush.,He became an alcoholic.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: He drank so much that he eventually became a lush.

Sentence 2: He became an alcoholic.

Answer:",EleutherAI/pythia-1.4b,S,11,2,yes,4.402503327582963e-05,2.6242958483635448e-05,0.7463937240475639,1414647808
He got a medal for bravery on the beach when he rescued a girl from a lifeguard.,He saved the girl from drowning.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: He got a medal for bravery on the beach when he rescued a girl from a lifeguard.

Sentence 2: He saved the girl from drowning.

Answer:",EleutherAI/pythia-1.4b,J,22,2,no,2.331618634343613e-05,2.2739757696399465e-05,0.03611495518335292,1414647808
He got a medal for bravery on the beach when he rescued a girl from a shipwreck.,The girl had been on a ship.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: He got a medal for bravery on the beach when he rescued a girl from a shipwreck.

Sentence 2: The girl had been on a ship.

Answer:",EleutherAI/pythia-1.4b,S,21,2,yes,3.4486605727579445e-05,2.9736316719208844e-05,0.21381018210072267,1414647808
He hung her coat in the closet.,She had been wearing a coat.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: He hung her coat in the closet.

Sentence 2: She had been wearing a coat.

Answer:",EleutherAI/pythia-1.4b,E,8,2,yes,3.97006151615642e-05,2.627461071824655e-05,0.59549197258628,1414647808
He is at the age when all the numbers in his little black book belong to doctors.,He is getting old.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: He is at the age when all the numbers in his little black book belong to doctors.

Sentence 2: He is getting old.

Answer:",EleutherAI/pythia-1.4b,J,18,2,yes,2.994514215970412e-05,2.6002355298260227e-05,0.20367967253099126,1414647808
He is at the age when all the numbers in his little black book belong to friends.,He is a real playboy.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: He is at the age when all the numbers in his little black book belong to friends.

Sentence 2: He is a real playboy.

Answer:",EleutherAI/pythia-1.4b,S,18,2,no,3.3545478800078854e-05,2.4985100026242435e-05,0.4250503418358397,1414647808
"He is probably the best boxer in the country, but he always loses in the city.",He would win in Las Vegas.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: He is probably the best boxer in the country, but he always loses in the city.

Sentence 2: He would win in Las Vegas.

Answer:",EleutherAI/pythia-1.4b,J,19,2,no,2.2522377548739314e-05,1.7958767784875818e-05,0.3266707668693281,1414647808
"He is probably the best boxer in the country, but he always loses in the competition.",He always wins the championship.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: He is probably the best boxer in the country, but he always loses in the competition.

Sentence 2: He always wins the championship.

Answer:",EleutherAI/pythia-1.4b,S,19,2,no,2.4976785425678827e-05,3.0039818739169277e-05,-0.2662882971710826,1414647808
He likes to make things around the house; this week it's the maid.,He's having an affair with a member of the household staff.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: He likes to make things around the house; this week it's the maid.

Sentence 2: He's having an affair with a member of the household staff.

Answer:",EleutherAI/pythia-1.4b,J,16,2,yes,6.708465662086383e-05,5.067071469966322e-05,0.40483065784071093,1414647808
He likes to make things around the house; this week it's the shelves.,He isn't very good with his hands.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: He likes to make things around the house; this week it's the shelves.

Sentence 2: He isn't very good with his hands.

Answer:",EleutherAI/pythia-1.4b,S,16,2,no,3.178958286298439e-05,2.711362139962148e-05,0.2295362678760906,1414647808
"He owns stock in a company that pays quarterly dividends, so every three months they send him a quarter.",His dividends are quite large.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: He owns stock in a company that pays quarterly dividends, so every three months they send him a quarter.

Sentence 2: His dividends are quite large.

Answer:",EleutherAI/pythia-1.4b,J,21,2,no,3.91843932447955e-05,3.527091394062154e-05,0.15180019822368906,1414647808
"He owns stock in a company that pays quarterly dividends, so every three months they send him a statement.",He never hears from the company.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: He owns stock in a company that pays quarterly dividends, so every three months they send him a statement.

Sentence 2: He never hears from the company.

Answer:",EleutherAI/pythia-1.4b,S,21,2,no,2.8250360628589988e-05,3.099246896454133e-05,-0.13364840515394397,1414647808
He says he doesn't like to drink because it makes him feel happy.,Drinking makes him feel depressed.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: He says he doesn't like to drink because it makes him feel happy.

Sentence 2: Drinking makes him feel depressed.

Answer:",EleutherAI/pythia-1.4b,J,15,2,no,2.5836048735072836e-05,1.964157672773581e-05,0.3954747000692613,1414647808
He says he doesn't like to drink because it makes him feel sad.,Alcohol depresses him.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: He says he doesn't like to drink because it makes him feel sad.

Sentence 2: Alcohol depresses him.

Answer:",EleutherAI/pythia-1.4b,S,15,2,yes,3.2743500923970714e-05,1.8279559299116954e-05,0.840977293561156,1414647808
He spilled some of the quart of oil onto the engine because he didn't have a funnel.,He was pouring oil into the car.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: He spilled some of the quart of oil onto the engine because he didn't have a funnel.

Sentence 2: He was pouring oil into the car.

Answer:",EleutherAI/pythia-1.4b,E,19,2,yes,2.4724860850255936e-05,2.5230387109331787e-05,-0.02919994010259627,1414647808
"He thought that he could turn from Grant onto Prince, but the two streets are parallel.",He was at the corner of Grant and Prince.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: He thought that he could turn from Grant onto Prince, but the two streets are parallel.

Sentence 2: He was at the corner of Grant and Prince.

Answer:",EleutherAI/pythia-1.4b,E,18,2,no,2.8798100174753927e-05,1.9578046703827567e-05,0.5567368046387327,1414647808
"He told her he wasn't himself, and she said she'd noticed the improvement.",She liked him better when he wasn't himself.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: He told her he wasn't himself, and she said she'd noticed the improvement.

Sentence 2: She liked him better when he wasn't himself.

Answer:",EleutherAI/pythia-1.4b,J,17,2,yes,3.0262895961641334e-05,3.0574163247365505e-05,-0.014762965004634178,1414647808
"He told her he wasn't himself, and she said she'd noticed the problem.",He was behaving normally.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: He told her he wasn't himself, and she said she'd noticed the problem.

Sentence 2: He was behaving normally.

Answer:",EleutherAI/pythia-1.4b,S,17,2,no,3.059676964767277e-05,3.06066322082188e-05,-0.0004649632824947429,1414647808
"He told me he just bought a set of balloon tires, and I told him I didn't even know he owned a balloon.",He got the tires for free.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: He told me he just bought a set of balloon tires, and I told him I didn't even know he owned a balloon.

Sentence 2: He got the tires for free.

Answer:",EleutherAI/pythia-1.4b,J,26,2,no,3.005279904755298e-05,2.160076837753877e-05,0.47641673392681094,1414647808
"He told me he just bought a set of balloon tires, and I told him I didn't even know he owned a truck.",He bought new tires for his truck.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: He told me he just bought a set of balloon tires, and I told him I didn't even know he owned a truck.

Sentence 2: He bought new tires for his truck.

Answer:",EleutherAI/pythia-1.4b,S,26,2,yes,3.2931773603195325e-05,2.5472152628935874e-05,0.37055932746903525,1414647808
"He told me he's not broke, just badly bent.",He's doing quite well.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: He told me he's not broke, just badly bent.

Sentence 2: He's doing quite well.

Answer:",EleutherAI/pythia-1.4b,J,12,2,no,3.9782633393770084e-05,3.174477751599625e-05,0.3256195110927195,1414647808
"He told me he's not broke, just badly off.",He has lots of money.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: He told me he's not broke, just badly off.

Sentence 2: He has lots of money.

Answer:",EleutherAI/pythia-1.4b,S,12,2,no,4.481186260818504e-05,3.076011125813238e-05,0.5428199719750515,1414647808
He was teaching his girlfriend how to swim when the lifeguard made them move to the lake.,They were in the water.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: He was teaching his girlfriend how to swim when the lifeguard made them move to the lake.

Sentence 2: They were in the water.

Answer:",EleutherAI/pythia-1.4b,J,21,2,no,2.7954511097050272e-05,2.9269993319758214e-05,-0.0663413029242957,1414647808
He was teaching his girlfriend how to swim when the lifeguard made them move to the shallows.,They were in deep water.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: He was teaching his girlfriend how to swim when the lifeguard made them move to the shallows.

Sentence 2: They were in deep water.

Answer:",EleutherAI/pythia-1.4b,S,22,2,yes,2.509092701075133e-05,2.7121353923575953e-05,-0.1122634273485124,1414647808
He wondered if the storm had done much damage.,It had been a terrible storm.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: He wondered if the storm had done much damage.

Sentence 2: It had been a terrible storm.

Answer:",EleutherAI/pythia-1.4b,E,10,2,yes,4.141476165386848e-05,3.08688722725492e-05,0.4239923076412084,1414647808
"He's never given a girl a present, but he did give a few a pretty good reputation.",He never gets girls into trouble.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: He's never given a girl a present, but he did give a few a pretty good reputation.

Sentence 2: He never gets girls into trouble.

Answer:",EleutherAI/pythia-1.4b,J,20,2,no,2.4963354007923044e-05,2.3320522814174183e-05,0.09821165163283051,1414647808
"He's never given a girl a present, but he did give a few a pretty good surprise.",He buys his girlfriends lavish gifts.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: He's never given a girl a present, but he did give a few a pretty good surprise.

Sentence 2: He buys his girlfriends lavish gifts.

Answer:",EleutherAI/pythia-1.4b,S,20,2,no,3.315342837595381e-05,2.403116741334088e-05,0.4642513312245312,1414647808
He's planning an extended vacation: he hopes to spend three weeks on his couch.,He's going to sleep a lot.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: He's planning an extended vacation: he hopes to spend three weeks on his couch.

Sentence 2: He's going to sleep a lot.

Answer:",EleutherAI/pythia-1.4b,J,17,2,yes,3.994416692876257e-05,8.655730198370293e-05,-1.1156706897499495,1414647808
He's planning an extended vacation: he hopes to spend three weeks on his sailboat.,He's going sailing for three weeks.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: He's planning an extended vacation: he hopes to spend three weeks on his sailboat.

Sentence 2: He's going sailing for three weeks.

Answer:",EleutherAI/pythia-1.4b,S,18,2,yes,2.9814660592819564e-05,5.4155483667273074e-05,-0.8610855160567715,1414647808
Her press agent was operated on for an ingrown beeper.,Her press agent needed actual medical surgery.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: Her press agent was operated on for an ingrown beeper.

Sentence 2: Her press agent needed actual medical surgery.

Answer:",EleutherAI/pythia-1.4b,J,13,2,no,4.097772762179375e-05,4.150190216023475e-05,-0.018337477759025476,1414647808
Her press agent was operated on for an ingrown eyelash.,She needed medical surgery.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: Her press agent was operated on for an ingrown eyelash.

Sentence 2: She needed medical surgery.

Answer:",EleutherAI/pythia-1.4b,S,13,2,yes,4.062558218720369e-05,3.422351801418699e-05,0.24740041818993605,1414647808
His doctor recommended he stay flat on his back ever since he was hit by a motorist.,He got run over by a car.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: His doctor recommended he stay flat on his back ever since he was hit by a motorist.

Sentence 2: He got run over by a car.

Answer:",EleutherAI/pythia-1.4b,S,19,2,yes,3.523527630022727e-05,3.880015356116928e-05,-0.13904183512108687,1414647808
His doctor recommended he stay flat on his back ever since he was hit by a steamroller.,He should get out of bed as soon as possible.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: His doctor recommended he stay flat on his back ever since he was hit by a steamroller.

Sentence 2: He should get out of bed as soon as possible.

Answer:",EleutherAI/pythia-1.4b,J,19,2,no,4.117323987884447e-05,4.939511927659623e-05,-0.26266151912068797,1414647808
His job was to keep the sidewalk clean.,He was a doctor.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: His job was to keep the sidewalk clean.

Sentence 2: He was a doctor.

Answer:",EleutherAI/pythia-1.4b,E,9,2,no,5.3963492973707616e-05,3.5375309380469844e-05,0.6092409694127642,1414647808
His sandwich came with chips and a dill pickle.,He was about to eat.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: His sandwich came with chips and a dill pickle.

Sentence 2: He was about to eat.

Answer:",EleutherAI/pythia-1.4b,E,12,2,yes,4.8053512728074566e-05,3.1950090487953275e-05,0.5888218792209357,1414647808
His wife sued for divorce and asked for custody of the cash.,She wanted to keep the money.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: His wife sued for divorce and asked for custody of the cash.

Sentence 2: She wanted to keep the money.

Answer:",EleutherAI/pythia-1.4b,J,13,2,yes,4.248552431818098e-05,3.7587287806672975e-05,0.17672655113753874,1414647808
His wife sued for divorce and asked for custody of the cat.,She was very fond of her pet.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: His wife sued for divorce and asked for custody of the cat.

Sentence 2: She was very fond of her pet.

Answer:",EleutherAI/pythia-1.4b,S,13,2,yes,4.3350588384782895e-05,3.277136784163304e-05,0.4036156841792431,1414647808
"I appreciate the more expensive things in life: diamonds, caviar, and champagne.","I prefer a simple, country life.","In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: I appreciate the more expensive things in life: diamonds, caviar, and champagne.

Sentence 2: I prefer a simple, country life.

Answer:",EleutherAI/pythia-1.4b,S,17,2,no,2.746982681856025e-05,2.087637039949186e-05,0.39597691073219554,1414647808
"I appreciate the more expensive things in life: diamonds, caviar, and postage.",It's expensive to mail things nowadays.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: I appreciate the more expensive things in life: diamonds, caviar, and postage.

Sentence 2: It's expensive to mail things nowadays.

Answer:",EleutherAI/pythia-1.4b,J,18,2,yes,3.698299406096339e-05,2.6854277166421525e-05,0.46171013769788843,1414647808
"I asked him if he started out as an editor, and he said that years ago he used to be a boy.",He wasn't an editor when he was young.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: I asked him if he started out as an editor, and he said that years ago he used to be a boy.

Sentence 2: He wasn't an editor when he was young.

Answer:",EleutherAI/pythia-1.4b,J,24,2,yes,5.701067129848525e-05,4.470711064641364e-05,0.3507276795760441,1414647808
"I asked him if he started out as an editor, and he said that years ago he used to be a journalist.",He was never a reporter.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: I asked him if he started out as an editor, and he said that years ago he used to be a journalist.

Sentence 2: He was never a reporter.

Answer:",EleutherAI/pythia-1.4b,S,24,2,no,7.941845979075879e-05,5.2992621931480244e-05,0.5836828723016864,1414647808
"I asked the florist what I should give to my girlfriend, and he suggested his address.",The florist would like to meet the girlfriend.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: I asked the florist what I should give to my girlfriend, and he suggested his address.

Sentence 2: The florist would like to meet the girlfriend.

Answer:",EleutherAI/pythia-1.4b,J,19,2,yes,4.854609869653359e-05,3.358958929311484e-05,0.5313412056509326,1414647808
"I asked the florist what I should give to my girlfriend, and he suggested his tulips.",The florist thought I should give her roses.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: I asked the florist what I should give to my girlfriend, and he suggested his tulips.

Sentence 2: The florist thought I should give her roses.

Answer:",EleutherAI/pythia-1.4b,S,21,2,no,5.9819249145220965e-05,2.752891305135563e-05,1.1196621539347507,1414647808
"I asked the woman at the party if she remembered me from last year, and she said she never forgets a dress.",The woman notices what clothes people wear.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: I asked the woman at the party if she remembered me from last year, and she said she never forgets a dress.

Sentence 2: The woman notices what clothes people wear.

Answer:",EleutherAI/pythia-1.4b,J,25,2,yes,5.703405258827843e-05,2.871059587050695e-05,0.99024027480627,1414647808
"I asked the woman at the party if she remembered me from last year, and she said she never forgets a name.",She didn't remember my name.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: I asked the woman at the party if she remembered me from last year, and she said she never forgets a name.

Sentence 2: She didn't remember my name.

Answer:",EleutherAI/pythia-1.4b,S,25,2,no,4.462851575226523e-05,2.521196256566327e-05,0.8238574007217371,1414647808
"I can walk on water, but I stagger on alcohol.",I can walk just fine even when I'm drunk.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: I can walk on water, but I stagger on alcohol.

Sentence 2: I can walk just fine even when I'm drunk.

Answer:",EleutherAI/pythia-1.4b,J,12,2,no,4.5346099796006456e-05,1.3299360034579877e-05,1.7696216454483154,1414647808
"I can walk on water, but I stagger on concrete.",I have no trouble walking on hard surfaces.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: I can walk on water, but I stagger on concrete.

Sentence 2: I have no trouble walking on hard surfaces.

Answer:",EleutherAI/pythia-1.4b,S,12,2,no,3.968195596826263e-05,1.682821493886877e-05,1.2376009893376962,1414647808
