sentence,answer,prompt,model,condition,n_tokens_sentence,n_tokens_word,correct,prob_yes,prob_no,lr,n_params
"I asked him if he started out as an editor, and he said that years ago he used to be a journalist.",He was never a reporter.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: I asked him if he started out as an editor, and he said that years ago he used to be a journalist.

Sentence 2: He was never a reporter.

Answer:",EleutherAI/pythia-410m,S,24,2,no,0.00013107596896588802,1.3253159522719216e-05,3.305994969903263,405334016
"I asked the florist what I should give to my girlfriend, and he suggested his address.",The florist would like to meet the girlfriend.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: I asked the florist what I should give to my girlfriend, and he suggested his address.

Sentence 2: The florist would like to meet the girlfriend.

Answer:",EleutherAI/pythia-410m,J,19,2,yes,0.0002859592204913497,2.3170021449914202e-05,3.62547813975477,405334016
"I asked the florist what I should give to my girlfriend, and he suggested his tulips.",The florist thought I should give her roses.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: I asked the florist what I should give to my girlfriend, and he suggested his tulips.

Sentence 2: The florist thought I should give her roses.

Answer:",EleutherAI/pythia-410m,S,21,2,no,0.0001953495666384697,1.5926754713291302e-05,3.6165338213196203,405334016
"I asked the woman at the party if she remembered me from last year, and she said she never forgets a dress.",The woman notices what clothes people wear.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: I asked the woman at the party if she remembered me from last year, and she said she never forgets a dress.

Sentence 2: The woman notices what clothes people wear.

Answer:",EleutherAI/pythia-410m,J,25,2,yes,0.0002493921492714435,1.996887476707343e-05,3.6425911053604065,405334016
"I asked the woman at the party if she remembered me from last year, and she said she never forgets a name.",She didn't remember my name.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: I asked the woman at the party if she remembered me from last year, and she said she never forgets a name.

Sentence 2: She didn't remember my name.

Answer:",EleutherAI/pythia-410m,S,25,2,no,0.00019633644842542708,1.6551179214729927e-05,3.5683221105694574,405334016
"I can walk on water, but I stagger on alcohol.",I can walk just fine even when I'm drunk.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: I can walk on water, but I stagger on alcohol.

Sentence 2: I can walk just fine even when I'm drunk.

Answer:",EleutherAI/pythia-410m,J,12,2,no,0.00017276487778872252,1.6352361853932962e-05,3.4012390232340093,405334016
"I can walk on water, but I stagger on concrete.",I have no trouble walking on hard surfaces.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: I can walk on water, but I stagger on concrete.

Sentence 2: I have no trouble walking on hard surfaces.

Answer:",EleutherAI/pythia-410m,S,12,2,no,0.0001830559631343931,1.369336860079784e-05,3.7407354691459265,405334016
"I decided to start saving for a rainy day, so I went to a savings and loan and deposited my pay.",I'm saving money in case I need it later.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: I decided to start saving for a rainy day, so I went to a savings and loan and deposited my pay.

Sentence 2: I'm saving money in case I need it later.

Answer:",EleutherAI/pythia-410m,S,23,2,yes,0.00018012928194366395,1.7553331417730078e-05,3.3592159575028435,405334016
"I decided to start saving for a rainy day, so I went to a savings and loan and deposited my umbrella.",I put a lot of money in the bank in case of emergency.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: I decided to start saving for a rainy day, so I went to a savings and loan and deposited my umbrella.

Sentence 2: I put a lot of money in the bank in case of emergency.

Answer:",EleutherAI/pythia-410m,J,23,2,no,0.000237695625401102,1.8332912077312358e-05,3.6966074788934153,405334016
"I got a car for my wife, and I thought it was a good choice.",I thought my wife would like the car.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: I got a car for my wife, and I thought it was a good choice.

Sentence 2: I thought my wife would like the car.

Answer:",EleutherAI/pythia-410m,S,17,2,yes,0.00017399904027115554,1.3698998373001814e-05,3.666937031701456,405334016
"I got a car for my wife, and I thought it was a good trade.",I like the car more than my wife.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: I got a car for my wife, and I thought it was a good trade.

Sentence 2: I like the car more than my wife.

Answer:",EleutherAI/pythia-410m,J,17,2,yes,0.00016158222570084035,1.2905089533887804e-05,3.6462564522763503,405334016
"I hope this train stops at Grand Central because if it doesn't, there will be a crash.",Grand Central is the end of the line.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: I hope this train stops at Grand Central because if it doesn't, there will be a crash.

Sentence 2: Grand Central is the end of the line.

Answer:",EleutherAI/pythia-410m,J,20,2,yes,0.0002909786708187312,2.6460489607416093e-05,3.459001743605923,405334016
"I hope this train stops at Grand Central because if it doesn't, there will be a delay.",I'm afraid I will fall behind schedule.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: I hope this train stops at Grand Central because if it doesn't, there will be a delay.

Sentence 2: I'm afraid I will fall behind schedule.

Answer:",EleutherAI/pythia-410m,S,20,2,yes,0.0001577722141519189,1.1633853318926413e-05,3.7614422245365,405334016
I knew a streetwalker who was so exclusive she had an unlisted telephone booth.,She was easy to reach by phone.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: I knew a streetwalker who was so exclusive she had an unlisted telephone booth.

Sentence 2: She was easy to reach by phone.

Answer:",EleutherAI/pythia-410m,J,17,2,no,0.00028877126169390976,1.648853867664002e-05,4.130391725030462,405334016
I knew a streetwalker who was so exclusive she had an unlisted telephone line.,Her phone number was in the telephone book.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: I knew a streetwalker who was so exclusive she had an unlisted telephone line.

Sentence 2: Her phone number was in the telephone book.

Answer:",EleutherAI/pythia-410m,S,17,2,no,0.00017257139552384615,1.3936307368567213e-05,3.630273097720798,405334016
I know one couple who got divorced and had to leave the house to the attorney.,The divorce was expensive.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: I know one couple who got divorced and had to leave the house to the attorney.

Sentence 2: The divorce was expensive.

Answer:",EleutherAI/pythia-410m,J,17,2,yes,0.00015254852769430727,1.2846860045101494e-05,3.5697805634916127,405334016
I know one couple who got divorced and had to leave the house to the daughter.,The house stayed in the family.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: I know one couple who got divorced and had to leave the house to the daughter.

Sentence 2: The house stayed in the family.

Answer:",EleutherAI/pythia-410m,S,17,2,yes,0.0002118130651069805,1.2054003491357435e-05,4.1352072878705926,405334016
"I still miss my ex-wife, but I am improving my aim.",I am shooting at my ex-wife.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: I still miss my ex-wife, but I am improving my aim.

Sentence 2: I am shooting at my ex-wife.

Answer:",EleutherAI/pythia-410m,J,15,2,yes,0.0001451533316867426,1.1963757970079314e-05,3.6008351514645427,405334016
"I still miss my ex-wife, but I am improving my ego.",I'm starting to feel better about myself.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: I still miss my ex-wife, but I am improving my ego.

Sentence 2: I'm starting to feel better about myself.

Answer:",EleutherAI/pythia-410m,S,15,2,yes,0.00011940112744923681,1.1358276424289215e-05,3.3940006263445994,405334016
I went to a place that serves breakfast any time and ordered French toast in the nighttime.,I had breakfast at night.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: I went to a place that serves breakfast any time and ordered French toast in the nighttime.

Sentence 2: I had breakfast at night.

Answer:",EleutherAI/pythia-410m,S,19,2,yes,0.00017260562162846327,1.6097046682261862e-05,3.422611525581057,405334016
I went to a place that serves breakfast any time and ordered French toast in the Renaissance.,I wanted to eat an unusual breakfast.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: I went to a place that serves breakfast any time and ordered French toast in the Renaissance.

Sentence 2: I wanted to eat an unusual breakfast.

Answer:",EleutherAI/pythia-410m,J,18,2,yes,0.000191587969311513,2.098065488098655e-05,3.1908753550882287,405334016
"I've got Parkinson's disease, and he's got gout.",We have the same disease.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: I've got Parkinson's disease, and he's got gout.

Sentence 2: We have the same disease.

Answer:",EleutherAI/pythia-410m,S,14,2,no,0.00023019032960291952,2.0434488760656677e-05,3.4937491715680897,405334016
"I've got Parkinson's disease, and he's got mine.",At least one of us is in good health.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: I've got Parkinson's disease, and he's got mine.

Sentence 2: At least one of us is in good health.

Answer:",EleutherAI/pythia-410m,J,13,2,no,0.00022423246991820633,1.7952193957171403e-05,3.6427631290426277,405334016
"If there's one thing that counts in business, it's bookkeepers.",Bookkeepers keep track of things.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: If there's one thing that counts in business, it's bookkeepers.

Sentence 2: Bookkeepers keep track of things.

Answer:",EleutherAI/pythia-410m,J,15,2,yes,0.0001566045975778252,1.7133190340246074e-05,3.1922608445361056,405334016
"If there's one thing that counts in business, it's resources.",It's hard to succeed if you start with nothing.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: If there's one thing that counts in business, it's resources.

Sentence 2: It's hard to succeed if you start with nothing.

Answer:",EleutherAI/pythia-410m,S,14,2,yes,0.0002234669227618724,1.894755769171752e-05,3.559977497127761,405334016
"If you're filthy rich, sending your kids to college is a wonderful cleaner.",Colleges are very expensive.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: If you're filthy rich, sending your kids to college is a wonderful cleaner.

Sentence 2: Colleges are very expensive.

Answer:",EleutherAI/pythia-410m,J,16,2,yes,0.0001343779731541872,2.2233189156395383e-05,2.5955098648310444,405334016
"If you're filthy rich, sending your kids to college is a wonderful luxury.",It's good to be able to afford to send your children to the university.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: If you're filthy rich, sending your kids to college is a wonderful luxury.

Sentence 2: It's good to be able to afford to send your children to the university.

Answer:",EleutherAI/pythia-410m,S,16,2,yes,8.831922605168074e-05,1.4220693628885783e-05,2.6347356941207702,405334016
In some marriages the bride is given away by the family.,It's always the father who gives the bride away.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: In some marriages the bride is given away by the family.

Sentence 2: It's always the father who gives the bride away.

Answer:",EleutherAI/pythia-410m,S,12,2,no,0.00013976763875689358,1.7366324755130336e-05,3.0086659903891793,405334016
In some marriages the bride is given away by the press.,The newspapers reveal something about the bride's past.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: In some marriages the bride is given away by the press.

Sentence 2: The newspapers reveal something about the bride's past.

Answer:",EleutherAI/pythia-410m,J,12,2,yes,0.00020339348702691495,2.4230295821325853e-05,3.0693895591204843,405334016
"In the game of golf, nothing counts as much as your drives.",The most important part of your golf game is your putting.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: In the game of golf, nothing counts as much as your drives.

Sentence 2: The most important part of your golf game is your putting.

Answer:",EleutherAI/pythia-410m,S,14,2,no,0.00047904279199428856,2.0915447748848237e-05,4.517513746944537,405334016
"In the game of golf, nothing counts as much as your opponent.",The other guy always keeps track of your score.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: In the game of golf, nothing counts as much as your opponent.

Sentence 2: The other guy always keeps track of your score.

Answer:",EleutherAI/pythia-410m,J,14,2,yes,0.0002583884634077549,2.7757052521337755e-05,3.218615374066065,405334016
"In the U.S. the five cent piece is made of nickel, while pennies are mainly made of copper.",Both coins are made from the same metal.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: In the U.S. the five cent piece is made of nickel, while pennies are mainly made of copper.

Sentence 2: Both coins are made from the same metal.

Answer:",EleutherAI/pythia-410m,E,24,2,no,9.488897194387391e-05,2.2377391360350884e-05,2.0841985618138925,405334016
"It was so hot at Playboy, the centerfold took off her bikini.",She had been wearing a swimsuit.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: It was so hot at Playboy, the centerfold took off her bikini.

Sentence 2: She had been wearing a swimsuit.

Answer:",EleutherAI/pythia-410m,S,18,2,yes,0.00021247727272566408,2.4580154786235653e-05,3.1117426282566805,405334016
"It was so hot at Playboy, the centerfold took off her staple.",She wasn't wearing any clothes.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: It was so hot at Playboy, the centerfold took off her staple.

Sentence 2: She wasn't wearing any clothes.

Answer:",EleutherAI/pythia-410m,J,16,2,yes,0.00019994305330328643,2.1857664251001552e-05,3.1933780125290068,405334016
It was too hot to sleep in a bed so he strung up a mesh hammock.,He was going to sleep in the hammock.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: It was too hot to sleep in a bed so he strung up a mesh hammock.

Sentence 2: He was going to sleep in the hammock.

Answer:",EleutherAI/pythia-410m,E,20,2,yes,0.0002436235809000209,1.4075271792535204e-05,4.1134190958230885,405334016
"It's always nicer to give than to receive, especially when it's your opinion.",People like giving advice more than taking it.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: It's always nicer to give than to receive, especially when it's your opinion.

Sentence 2: People like giving advice more than taking it.

Answer:",EleutherAI/pythia-410m,J,17,2,yes,0.0002071032504318282,2.1876683604205027e-05,3.2428842419930692,405334016
"It's always nicer to give than to receive, especially when it's your parents.",Giving gifts can be fun.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: It's always nicer to give than to receive, especially when it's your parents.

Sentence 2: Giving gifts can be fun.

Answer:",EleutherAI/pythia-410m,S,17,2,yes,0.0002439876989228651,1.9509960111463442e-05,3.644525680124169,405334016
It's extraordinary what fine poker hand you get when you're playing bridge.,You always get the best hand just when you need it.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: It's extraordinary what fine poker hand you get when you're playing bridge.

Sentence 2: You always get the best hand just when you need it.

Answer:",EleutherAI/pythia-410m,J,15,2,no,0.0003378000983502716,3.285823913756758e-05,3.3618426742685967,405334016
It's extraordinary what fine poker hand you get when you're playing stud.,You never get a decent hand in a poker game.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: It's extraordinary what fine poker hand you get when you're playing stud.

Sentence 2: You never get a decent hand in a poker game.

Answer:",EleutherAI/pythia-410m,S,15,2,no,0.0002216820139437914,2.160897020075936e-05,3.35878949690377,405334016
It's hard to admit when one is wrong.,Most people don't mind being wrong.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: It's hard to admit when one is wrong.

Sentence 2: Most people don't mind being wrong.

Answer:",EleutherAI/pythia-410m,E,10,2,no,9.203780791722238e-05,9.230189789377619e-06,3.317794405311317,405334016
"It's hard to raise a family nowadays, especially in the country.",It's easy to raise children outside the city.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: It's hard to raise a family nowadays, especially in the country.

Sentence 2: It's easy to raise children outside the city.

Answer:",EleutherAI/pythia-410m,S,14,2,no,0.00017011593445204198,1.9132512534270063e-05,3.152420032040636,405334016
"It's hard to raise a family nowadays, especially in the morning.",The kids don't want to get up in the morning.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: It's hard to raise a family nowadays, especially in the morning.

Sentence 2: The kids don't want to get up in the morning.

Answer:",EleutherAI/pythia-410m,J,14,2,yes,0.00024665455566719174,2.3472000975743867e-05,3.3934791926973915,405334016
It's not hard to meet expenses; they're affordable.,You should be able to pay all your bills.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: It's not hard to meet expenses; they're affordable.

Sentence 2: You should be able to pay all your bills.

Answer:",EleutherAI/pythia-410m,S,12,2,yes,0.00020899827359244227,1.4951788216421846e-05,3.8051010806313945,405334016
It's not hard to meet expenses; they're everywhere.,It's easy to pay the bills.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: It's not hard to meet expenses; they're everywhere.

Sentence 2: It's easy to pay the bills.

Answer:",EleutherAI/pythia-410m,J,12,2,no,0.0002872638578992337,1.9486158635118045e-05,3.881854870681085,405334016
Last Thanksgiving my wife spent all morning in the kitchen stuffing the bird.,She was preparing the turkey.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: Last Thanksgiving my wife spent all morning in the kitchen stuffing the bird.

Sentence 2: She was preparing the turkey.

Answer:",EleutherAI/pythia-410m,S,15,2,yes,0.00017441771342419088,1.3898598808737006e-05,3.649535214359965,405334016
Last Thanksgiving my wife spent all morning in the kitchen stuffing the kids.,The kids didn't get enough to eat.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: Last Thanksgiving my wife spent all morning in the kitchen stuffing the kids.

Sentence 2: The kids didn't get enough to eat.

Answer:",EleutherAI/pythia-410m,J,15,2,no,0.0001761723542585969,1.8047601770376787e-05,3.2871085034583007,405334016
"Love has its benefits, and they are usually called alimony.",Divorce can get you some money.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: Love has its benefits, and they are usually called alimony.

Sentence 2: Divorce can get you some money.

Answer:",EleutherAI/pythia-410m,J,13,2,yes,0.00020498324010986835,2.7382415282772854e-05,2.9041843454416987,405334016
"Love has its benefits, and they are usually called memories.",Being in love leads to good times together.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: Love has its benefits, and they are usually called memories.

Sentence 2: Being in love leads to good times together.

Answer:",EleutherAI/pythia-410m,S,12,2,yes,0.0002128283231286332,2.122983096342068e-05,3.3255253676868124,405334016
Many a freshman helps the college of his choice by becoming a dropout.,"When a freshman fails, it always hurts the college.","In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: Many a freshman helps the college of his choice by becoming a dropout.

Sentence 2: When a freshman fails, it always hurts the college.

Answer:",EleutherAI/pythia-410m,J,15,2,no,7.473072037100792e-05,1.6387082723667845e-05,2.189142384796906,405334016
Many a freshman helps the college of his choice by becoming a member.,Joining a college doesn't make any difference.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: Many a freshman helps the college of his choice by becoming a member.

Sentence 2: Joining a college doesn't make any difference.

Answer:",EleutherAI/pythia-410m,S,14,2,no,8.76656049513258e-05,1.2797568160749506e-05,2.7761412311108673,405334016
