sentence,answer,prompt,model,condition,n_tokens_sentence,n_tokens_word,correct,prob_yes,prob_no,lr,n_params
He was teaching his girlfriend how to swim when the lifeguard made them move to the lake.,They were in the water.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: He was teaching his girlfriend how to swim when the lifeguard made them move to the lake.

Sentence 2: They were in the water.

Answer:",EleutherAI/pythia-2.8b,J,21,2,no,0.0009152310085482895,0.0003850244975183159,1.2491856908209142,2775208960
He was teaching his girlfriend how to swim when the lifeguard made them move to the shallows.,They were in deep water.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: He was teaching his girlfriend how to swim when the lifeguard made them move to the shallows.

Sentence 2: They were in deep water.

Answer:",EleutherAI/pythia-2.8b,S,22,2,yes,0.0009408461628481746,0.00042959346319548786,1.1309868070256757,2775208960
He wondered if the storm had done much damage.,It had been a terrible storm.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: He wondered if the storm had done much damage.

Sentence 2: It had been a terrible storm.

Answer:",EleutherAI/pythia-2.8b,E,10,2,yes,0.0010622288100421429,0.000415760645410046,1.3532694554044447,2775208960
"He's never given a girl a present, but he did give a few a pretty good reputation.",He never gets girls into trouble.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: He's never given a girl a present, but he did give a few a pretty good reputation.

Sentence 2: He never gets girls into trouble.

Answer:",EleutherAI/pythia-2.8b,J,20,2,no,0.0007366318604908884,0.00030425950535573065,1.2756414626197767,2775208960
"He's never given a girl a present, but he did give a few a pretty good surprise.",He buys his girlfriends lavish gifts.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: He's never given a girl a present, but he did give a few a pretty good surprise.

Sentence 2: He buys his girlfriends lavish gifts.

Answer:",EleutherAI/pythia-2.8b,S,20,2,no,0.0008021336398087442,0.000394408154534176,1.0241532372358966,2775208960
He's planning an extended vacation: he hopes to spend three weeks on his couch.,He's going to sleep a lot.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: He's planning an extended vacation: he hopes to spend three weeks on his couch.

Sentence 2: He's going to sleep a lot.

Answer:",EleutherAI/pythia-2.8b,J,17,2,yes,0.0010488787665963173,0.0004959464422427118,1.080591699320659,2775208960
He's planning an extended vacation: he hopes to spend three weeks on his sailboat.,He's going sailing for three weeks.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: He's planning an extended vacation: he hopes to spend three weeks on his sailboat.

Sentence 2: He's going sailing for three weeks.

Answer:",EleutherAI/pythia-2.8b,S,18,2,yes,0.0007602952537126839,0.00039952911902219057,0.9282591293642093,2775208960
Her press agent was operated on for an ingrown beeper.,Her press agent needed actual medical surgery.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: Her press agent was operated on for an ingrown beeper.

Sentence 2: Her press agent needed actual medical surgery.

Answer:",EleutherAI/pythia-2.8b,J,13,2,no,0.0005956612294539809,0.0003173625736963004,0.9083600572632069,2775208960
Her press agent was operated on for an ingrown eyelash.,She needed medical surgery.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: Her press agent was operated on for an ingrown eyelash.

Sentence 2: She needed medical surgery.

Answer:",EleutherAI/pythia-2.8b,S,13,2,yes,0.0006930675590410829,0.00025957447360269725,1.4168474741123647,2775208960
His doctor recommended he stay flat on his back ever since he was hit by a motorist.,He got run over by a car.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: His doctor recommended he stay flat on his back ever since he was hit by a motorist.

Sentence 2: He got run over by a car.

Answer:",EleutherAI/pythia-2.8b,S,19,2,yes,0.000834820733871311,0.0004123768594581634,1.0175030540773282,2775208960
His doctor recommended he stay flat on his back ever since he was hit by a steamroller.,He should get out of bed as soon as possible.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: His doctor recommended he stay flat on his back ever since he was hit by a steamroller.

Sentence 2: He should get out of bed as soon as possible.

Answer:",EleutherAI/pythia-2.8b,J,19,2,no,0.0008811172447167337,0.00041694846004247665,1.0794649424114473,2775208960
His job was to keep the sidewalk clean.,He was a doctor.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: His job was to keep the sidewalk clean.

Sentence 2: He was a doctor.

Answer:",EleutherAI/pythia-2.8b,E,9,2,no,0.0009262384846806526,0.0002903311687987298,1.6736842391664661,2775208960
His sandwich came with chips and a dill pickle.,He was about to eat.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: His sandwich came with chips and a dill pickle.

Sentence 2: He was about to eat.

Answer:",EleutherAI/pythia-2.8b,E,12,2,yes,0.0007555611664429307,0.000285210000583902,1.4055239842446394,2775208960
His wife sued for divorce and asked for custody of the cash.,She wanted to keep the money.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: His wife sued for divorce and asked for custody of the cash.

Sentence 2: She wanted to keep the money.

Answer:",EleutherAI/pythia-2.8b,J,13,2,yes,0.0007460912456735969,0.0002626077039167285,1.5064428403206078,2775208960
His wife sued for divorce and asked for custody of the cat.,She was very fond of her pet.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: His wife sued for divorce and asked for custody of the cat.

Sentence 2: She was very fond of her pet.

Answer:",EleutherAI/pythia-2.8b,S,13,2,yes,0.0009446974145248532,0.00032232649391517043,1.5513295329067622,2775208960
"I appreciate the more expensive things in life: diamonds, caviar, and champagne.","I prefer a simple, country life.","In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: I appreciate the more expensive things in life: diamonds, caviar, and champagne.

Sentence 2: I prefer a simple, country life.

Answer:",EleutherAI/pythia-2.8b,S,17,2,no,0.0008391470182687044,0.0002765610406640917,1.6013256550823922,2775208960
"I appreciate the more expensive things in life: diamonds, caviar, and postage.",It's expensive to mail things nowadays.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: I appreciate the more expensive things in life: diamonds, caviar, and postage.

Sentence 2: It's expensive to mail things nowadays.

Answer:",EleutherAI/pythia-2.8b,J,18,2,yes,0.000943387916777283,0.00031733803916722536,1.5718306556500217,2775208960
"I asked him if he started out as an editor, and he said that years ago he used to be a boy.",He wasn't an editor when he was young.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: I asked him if he started out as an editor, and he said that years ago he used to be a boy.

Sentence 2: He wasn't an editor when he was young.

Answer:",EleutherAI/pythia-2.8b,J,24,2,yes,0.0005387512501329184,0.0002490176120772958,1.1133715295886766,2775208960
"I asked him if he started out as an editor, and he said that years ago he used to be a journalist.",He was never a reporter.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: I asked him if he started out as an editor, and he said that years ago he used to be a journalist.

Sentence 2: He was never a reporter.

Answer:",EleutherAI/pythia-2.8b,S,24,2,no,0.000558277708478272,0.00024351812317036092,1.1969538068297392,2775208960
"I asked the florist what I should give to my girlfriend, and he suggested his address.",The florist would like to meet the girlfriend.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: I asked the florist what I should give to my girlfriend, and he suggested his address.

Sentence 2: The florist would like to meet the girlfriend.

Answer:",EleutherAI/pythia-2.8b,J,19,2,yes,0.0008001818787306547,0.0002209968224633485,1.856302330742503,2775208960
"I asked the florist what I should give to my girlfriend, and he suggested his tulips.",The florist thought I should give her roses.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: I asked the florist what I should give to my girlfriend, and he suggested his tulips.

Sentence 2: The florist thought I should give her roses.

Answer:",EleutherAI/pythia-2.8b,S,21,2,no,0.0008467179141007364,0.00022851793619338423,1.88957400690941,2775208960
"I asked the woman at the party if she remembered me from last year, and she said she never forgets a dress.",The woman notices what clothes people wear.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: I asked the woman at the party if she remembered me from last year, and she said she never forgets a dress.

Sentence 2: The woman notices what clothes people wear.

Answer:",EleutherAI/pythia-2.8b,J,25,2,yes,0.0006232562591321766,0.00023923865228425711,1.3813749707118448,2775208960
"I asked the woman at the party if she remembered me from last year, and she said she never forgets a name.",She didn't remember my name.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: I asked the woman at the party if she remembered me from last year, and she said she never forgets a name.

Sentence 2: She didn't remember my name.

Answer:",EleutherAI/pythia-2.8b,S,25,2,no,0.0005413369508460164,0.00020089087774977088,1.4301148133615176,2775208960
"I can walk on water, but I stagger on alcohol.",I can walk just fine even when I'm drunk.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: I can walk on water, but I stagger on alcohol.

Sentence 2: I can walk just fine even when I'm drunk.

Answer:",EleutherAI/pythia-2.8b,J,12,2,no,0.0006379633559845388,0.0003113928542006761,1.034737721288614,2775208960
"I can walk on water, but I stagger on concrete.",I have no trouble walking on hard surfaces.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: I can walk on water, but I stagger on concrete.

Sentence 2: I have no trouble walking on hard surfaces.

Answer:",EleutherAI/pythia-2.8b,S,12,2,no,0.0006024640169925988,0.0002988615888170898,1.0113975903693029,2775208960
"I decided to start saving for a rainy day, so I went to a savings and loan and deposited my pay.",I'm saving money in case I need it later.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: I decided to start saving for a rainy day, so I went to a savings and loan and deposited my pay.

Sentence 2: I'm saving money in case I need it later.

Answer:",EleutherAI/pythia-2.8b,S,23,2,yes,0.0008668092777952552,0.00032981764525175095,1.3940460101791055,2775208960
"I decided to start saving for a rainy day, so I went to a savings and loan and deposited my umbrella.",I put a lot of money in the bank in case of emergency.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: I decided to start saving for a rainy day, so I went to a savings and loan and deposited my umbrella.

Sentence 2: I put a lot of money in the bank in case of emergency.

Answer:",EleutherAI/pythia-2.8b,J,23,2,no,0.0010304487077519298,0.00042473190114833415,1.2786483170761473,2775208960
"I got a car for my wife, and I thought it was a good choice.",I thought my wife would like the car.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: I got a car for my wife, and I thought it was a good choice.

Sentence 2: I thought my wife would like the car.

Answer:",EleutherAI/pythia-2.8b,S,17,2,yes,0.0007791372481733561,0.00020471267635002732,1.9282770466142243,2775208960
"I got a car for my wife, and I thought it was a good trade.",I like the car more than my wife.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: I got a car for my wife, and I thought it was a good trade.

Sentence 2: I like the car more than my wife.

Answer:",EleutherAI/pythia-2.8b,J,17,2,yes,0.0007111934246495366,0.00023417903867084533,1.60263003955812,2775208960
"I hope this train stops at Grand Central because if it doesn't, there will be a crash.",Grand Central is the end of the line.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: I hope this train stops at Grand Central because if it doesn't, there will be a crash.

Sentence 2: Grand Central is the end of the line.

Answer:",EleutherAI/pythia-2.8b,J,20,2,yes,0.0009231017902493477,0.000283327215583995,1.7040205528957402,2775208960
"I hope this train stops at Grand Central because if it doesn't, there will be a delay.",I'm afraid I will fall behind schedule.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: I hope this train stops at Grand Central because if it doesn't, there will be a delay.

Sentence 2: I'm afraid I will fall behind schedule.

Answer:",EleutherAI/pythia-2.8b,S,20,2,yes,0.0009214539895765483,0.00028295564698055387,1.7033362006563573,2775208960
I knew a streetwalker who was so exclusive she had an unlisted telephone booth.,She was easy to reach by phone.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: I knew a streetwalker who was so exclusive she had an unlisted telephone booth.

Sentence 2: She was easy to reach by phone.

Answer:",EleutherAI/pythia-2.8b,J,17,2,no,0.0008235492277890444,0.0002781812218017876,1.5658298536166606,2775208960
I knew a streetwalker who was so exclusive she had an unlisted telephone line.,Her phone number was in the telephone book.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: I knew a streetwalker who was so exclusive she had an unlisted telephone line.

Sentence 2: Her phone number was in the telephone book.

Answer:",EleutherAI/pythia-2.8b,S,17,2,no,0.0010592229664325714,0.00037011344102211297,1.5169668740547952,2775208960
I know one couple who got divorced and had to leave the house to the attorney.,The divorce was expensive.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: I know one couple who got divorced and had to leave the house to the attorney.

Sentence 2: The divorce was expensive.

Answer:",EleutherAI/pythia-2.8b,J,17,2,yes,0.0011623501777648926,0.00032238857238553464,1.8501722595594503,2775208960
I know one couple who got divorced and had to leave the house to the daughter.,The house stayed in the family.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: I know one couple who got divorced and had to leave the house to the daughter.

Sentence 2: The house stayed in the family.

Answer:",EleutherAI/pythia-2.8b,S,17,2,yes,0.0009292918839491904,0.0002493488718755543,1.897966132144401,2775208960
"I still miss my ex-wife, but I am improving my aim.",I am shooting at my ex-wife.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: I still miss my ex-wife, but I am improving my aim.

Sentence 2: I am shooting at my ex-wife.

Answer:",EleutherAI/pythia-2.8b,J,15,2,yes,0.000827097799628973,0.0002640902530401945,1.6470268740443572,2775208960
"I still miss my ex-wife, but I am improving my ego.",I'm starting to feel better about myself.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: I still miss my ex-wife, but I am improving my ego.

Sentence 2: I'm starting to feel better about myself.

Answer:",EleutherAI/pythia-2.8b,S,15,2,yes,0.0009384194854646921,0.0002897425729315728,1.6954612893651146,2775208960
I went to a place that serves breakfast any time and ordered French toast in the nighttime.,I had breakfast at night.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: I went to a place that serves breakfast any time and ordered French toast in the nighttime.

Sentence 2: I had breakfast at night.

Answer:",EleutherAI/pythia-2.8b,S,19,2,yes,0.0008270142134279013,0.00037285269354470074,1.1493063605867238,2775208960
I went to a place that serves breakfast any time and ordered French toast in the Renaissance.,I wanted to eat an unusual breakfast.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: I went to a place that serves breakfast any time and ordered French toast in the Renaissance.

Sentence 2: I wanted to eat an unusual breakfast.

Answer:",EleutherAI/pythia-2.8b,J,18,2,yes,0.0009178807958960533,0.0004063216911163181,1.175684421093011,2775208960
"I've got Parkinson's disease, and he's got gout.",We have the same disease.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: I've got Parkinson's disease, and he's got gout.

Sentence 2: We have the same disease.

Answer:",EleutherAI/pythia-2.8b,S,14,2,no,0.0007575984345749021,0.000273068028036505,1.4721729426359862,2775208960
"I've got Parkinson's disease, and he's got mine.",At least one of us is in good health.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: I've got Parkinson's disease, and he's got mine.

Sentence 2: At least one of us is in good health.

Answer:",EleutherAI/pythia-2.8b,J,13,2,no,0.0005712436395697296,0.0002354453899897635,1.278713721769964,2775208960
"If there's one thing that counts in business, it's bookkeepers.",Bookkeepers keep track of things.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: If there's one thing that counts in business, it's bookkeepers.

Sentence 2: Bookkeepers keep track of things.

Answer:",EleutherAI/pythia-2.8b,J,15,2,yes,0.0004640956758521497,0.00016619008965790272,1.4815879023966372,2775208960
"If there's one thing that counts in business, it's resources.",It's hard to succeed if you start with nothing.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: If there's one thing that counts in business, it's resources.

Sentence 2: It's hard to succeed if you start with nothing.

Answer:",EleutherAI/pythia-2.8b,S,14,2,yes,0.0006377732497639954,0.0002156332047889009,1.56446423564242,2775208960
"If you're filthy rich, sending your kids to college is a wonderful cleaner.",Colleges are very expensive.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: If you're filthy rich, sending your kids to college is a wonderful cleaner.

Sentence 2: Colleges are very expensive.

Answer:",EleutherAI/pythia-2.8b,J,16,2,yes,0.0008570469217374921,0.0005045434809289873,0.7643955870397612,2775208960
"If you're filthy rich, sending your kids to college is a wonderful luxury.",It's good to be able to afford to send your children to the university.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: If you're filthy rich, sending your kids to college is a wonderful luxury.

Sentence 2: It's good to be able to afford to send your children to the university.

Answer:",EleutherAI/pythia-2.8b,S,16,2,yes,0.0008335582097060978,0.0003620982461143285,1.202901761280608,2775208960
In some marriages the bride is given away by the family.,It's always the father who gives the bride away.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: In some marriages the bride is given away by the family.

Sentence 2: It's always the father who gives the bride away.

Answer:",EleutherAI/pythia-2.8b,S,12,2,no,0.0007486753747798502,0.00027300321380607784,1.4554223677926035,2775208960
In some marriages the bride is given away by the press.,The newspapers reveal something about the bride's past.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: In some marriages the bride is given away by the press.

Sentence 2: The newspapers reveal something about the bride's past.

Answer:",EleutherAI/pythia-2.8b,J,12,2,yes,0.0007373540429398417,0.00029124325374141335,1.340132868328216,2775208960
"In the game of golf, nothing counts as much as your drives.",The most important part of your golf game is your putting.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: In the game of golf, nothing counts as much as your drives.

Sentence 2: The most important part of your golf game is your putting.

Answer:",EleutherAI/pythia-2.8b,S,14,2,no,0.0007854038849473,0.00022388971410691738,1.8106464844878365,2775208960
"In the game of golf, nothing counts as much as your opponent.",The other guy always keeps track of your score.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: In the game of golf, nothing counts as much as your opponent.

Sentence 2: The other guy always keeps track of your score.

Answer:",EleutherAI/pythia-2.8b,J,14,2,yes,0.000673193484544754,0.00020661656162701547,1.7040653137244284,2775208960
"In the U.S. the five cent piece is made of nickel, while pennies are mainly made of copper.",Both coins are made from the same metal.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: In the U.S. the five cent piece is made of nickel, while pennies are mainly made of copper.

Sentence 2: Both coins are made from the same metal.

Answer:",EleutherAI/pythia-2.8b,E,24,2,no,0.00038497638888657093,0.00020662620954681188,0.897746701338393,2775208960
