sentence,answer,prompt,model,condition,n_tokens_sentence,n_tokens_word,correct,prob_yes,prob_no,lr,n_params
"I asked the woman at the party if she remembered me from last year, and she said she never forgets a name.",She didn't remember my name.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: I asked the woman at the party if she remembered me from last year, and she said she never forgets a name.

Sentence 2: She didn't remember my name.

Answer:",EleutherAI/pythia-70m,S,25,2,no,5.551508365897462e-05,9.824413427850232e-05,-0.8234914625770101,70426624
"I can walk on water, but I stagger on alcohol.",I can walk just fine even when I'm drunk.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: I can walk on water, but I stagger on alcohol.

Sentence 2: I can walk just fine even when I'm drunk.

Answer:",EleutherAI/pythia-70m,J,12,2,no,0.00011111835192423314,0.00021413395006675273,-0.946416440339587,70426624
"I can walk on water, but I stagger on concrete.",I have no trouble walking on hard surfaces.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: I can walk on water, but I stagger on concrete.

Sentence 2: I have no trouble walking on hard surfaces.

Answer:",EleutherAI/pythia-70m,S,12,2,no,6.323325942503288e-05,0.00018357553926762193,-1.5376183462311008,70426624
"I decided to start saving for a rainy day, so I went to a savings and loan and deposited my pay.",I'm saving money in case I need it later.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: I decided to start saving for a rainy day, so I went to a savings and loan and deposited my pay.

Sentence 2: I'm saving money in case I need it later.

Answer:",EleutherAI/pythia-70m,S,23,2,yes,1.1410084880481008e-05,3.08760572806932e-05,-1.4361790153856677,70426624
"I decided to start saving for a rainy day, so I went to a savings and loan and deposited my umbrella.",I put a lot of money in the bank in case of emergency.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: I decided to start saving for a rainy day, so I went to a savings and loan and deposited my umbrella.

Sentence 2: I put a lot of money in the bank in case of emergency.

Answer:",EleutherAI/pythia-70m,J,23,2,no,1.2220833923493046e-05,3.709995507961139e-05,-1.60207470511053,70426624
"I got a car for my wife, and I thought it was a good choice.",I thought my wife would like the car.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: I got a car for my wife, and I thought it was a good choice.

Sentence 2: I thought my wife would like the car.

Answer:",EleutherAI/pythia-70m,S,17,2,yes,6.522425974253565e-05,9.610148117644712e-05,-0.5591500015085,70426624
"I got a car for my wife, and I thought it was a good trade.",I like the car more than my wife.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: I got a car for my wife, and I thought it was a good trade.

Sentence 2: I like the car more than my wife.

Answer:",EleutherAI/pythia-70m,J,17,2,yes,7.449326949426904e-05,0.00011428408470237628,-0.6174425182908796,70426624
"I hope this train stops at Grand Central because if it doesn't, there will be a crash.",Grand Central is the end of the line.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: I hope this train stops at Grand Central because if it doesn't, there will be a crash.

Sentence 2: Grand Central is the end of the line.

Answer:",EleutherAI/pythia-70m,J,20,2,yes,2.4500535801053047e-05,5.4039250244386494e-05,-1.1411943586473914,70426624
"I hope this train stops at Grand Central because if it doesn't, there will be a delay.",I'm afraid I will fall behind schedule.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: I hope this train stops at Grand Central because if it doesn't, there will be a delay.

Sentence 2: I'm afraid I will fall behind schedule.

Answer:",EleutherAI/pythia-70m,S,20,2,yes,2.6264164262101986e-05,5.857625728822313e-05,-1.157220337613125,70426624
I knew a streetwalker who was so exclusive she had an unlisted telephone booth.,She was easy to reach by phone.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: I knew a streetwalker who was so exclusive she had an unlisted telephone booth.

Sentence 2: She was easy to reach by phone.

Answer:",EleutherAI/pythia-70m,J,17,2,no,4.362301842775196e-05,0.00010313704115105793,-1.2414010588473217,70426624
I knew a streetwalker who was so exclusive she had an unlisted telephone line.,Her phone number was in the telephone book.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: I knew a streetwalker who was so exclusive she had an unlisted telephone line.

Sentence 2: Her phone number was in the telephone book.

Answer:",EleutherAI/pythia-70m,S,17,2,no,1.5745587006676942e-05,3.217796256649308e-05,-1.0311254376969186,70426624
I know one couple who got divorced and had to leave the house to the attorney.,The divorce was expensive.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: I know one couple who got divorced and had to leave the house to the attorney.

Sentence 2: The divorce was expensive.

Answer:",EleutherAI/pythia-70m,J,17,2,yes,3.059644950553775e-05,5.840306039317511e-05,-0.9326797216948706,70426624
I know one couple who got divorced and had to leave the house to the daughter.,The house stayed in the family.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: I know one couple who got divorced and had to leave the house to the daughter.

Sentence 2: The house stayed in the family.

Answer:",EleutherAI/pythia-70m,S,17,2,yes,4.218063622829504e-05,8.529047772753984e-05,-1.0158038244851664,70426624
"I still miss my ex-wife, but I am improving my aim.",I am shooting at my ex-wife.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: I still miss my ex-wife, but I am improving my aim.

Sentence 2: I am shooting at my ex-wife.

Answer:",EleutherAI/pythia-70m,J,15,2,yes,6.0474758356576785e-05,9.702846728032455e-05,-0.6820749836296255,70426624
"I still miss my ex-wife, but I am improving my ego.",I'm starting to feel better about myself.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: I still miss my ex-wife, but I am improving my ego.

Sentence 2: I'm starting to feel better about myself.

Answer:",EleutherAI/pythia-70m,S,15,2,yes,4.171518958173692e-05,6.30591603112407e-05,-0.5961331573902189,70426624
I went to a place that serves breakfast any time and ordered French toast in the nighttime.,I had breakfast at night.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: I went to a place that serves breakfast any time and ordered French toast in the nighttime.

Sentence 2: I had breakfast at night.

Answer:",EleutherAI/pythia-70m,S,19,2,yes,4.646388333640061e-05,0.00014064222341403365,-1.5978481421715074,70426624
I went to a place that serves breakfast any time and ordered French toast in the Renaissance.,I wanted to eat an unusual breakfast.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: I went to a place that serves breakfast any time and ordered French toast in the Renaissance.

Sentence 2: I wanted to eat an unusual breakfast.

Answer:",EleutherAI/pythia-70m,J,18,2,yes,4.998957592761144e-05,0.00010297340486431494,-1.0425725844534595,70426624
"I've got Parkinson's disease, and he's got gout.",We have the same disease.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: I've got Parkinson's disease, and he's got gout.

Sentence 2: We have the same disease.

Answer:",EleutherAI/pythia-70m,S,14,2,no,4.335348421591334e-05,8.19297056295909e-05,-0.9182386872246593,70426624
"I've got Parkinson's disease, and he's got mine.",At least one of us is in good health.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: I've got Parkinson's disease, and he's got mine.

Sentence 2: At least one of us is in good health.

Answer:",EleutherAI/pythia-70m,J,13,2,no,4.904087836621329e-05,7.998106593731791e-05,-0.7056736893827482,70426624
"If there's one thing that counts in business, it's bookkeepers.",Bookkeepers keep track of things.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: If there's one thing that counts in business, it's bookkeepers.

Sentence 2: Bookkeepers keep track of things.

Answer:",EleutherAI/pythia-70m,J,15,2,yes,1.3828275768901221e-05,2.2003312551532872e-05,-0.670099454955745,70426624
"If there's one thing that counts in business, it's resources.",It's hard to succeed if you start with nothing.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: If there's one thing that counts in business, it's resources.

Sentence 2: It's hard to succeed if you start with nothing.

Answer:",EleutherAI/pythia-70m,S,14,2,yes,2.8140759241068736e-05,9.478161518927664e-05,-1.7519459932010053,70426624
"If you're filthy rich, sending your kids to college is a wonderful cleaner.",Colleges are very expensive.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: If you're filthy rich, sending your kids to college is a wonderful cleaner.

Sentence 2: Colleges are very expensive.

Answer:",EleutherAI/pythia-70m,J,16,2,yes,9.87491694104392e-06,2.5842849936452694e-05,-1.3879246598040862,70426624
"If you're filthy rich, sending your kids to college is a wonderful luxury.",It's good to be able to afford to send your children to the university.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: If you're filthy rich, sending your kids to college is a wonderful luxury.

Sentence 2: It's good to be able to afford to send your children to the university.

Answer:",EleutherAI/pythia-70m,S,16,2,yes,2.3901140593807213e-05,6.807970203226432e-05,-1.5101452555741177,70426624
In some marriages the bride is given away by the family.,It's always the father who gives the bride away.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: In some marriages the bride is given away by the family.

Sentence 2: It's always the father who gives the bride away.

Answer:",EleutherAI/pythia-70m,S,12,2,no,4.9308142479276285e-05,0.00013248805771581829,-1.4259645128424157,70426624
In some marriages the bride is given away by the press.,The newspapers reveal something about the bride's past.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: In some marriages the bride is given away by the press.

Sentence 2: The newspapers reveal something about the bride's past.

Answer:",EleutherAI/pythia-70m,J,12,2,yes,1.7262298570130952e-05,5.8333480410510674e-05,-1.7566995736210047,70426624
"In the game of golf, nothing counts as much as your drives.",The most important part of your golf game is your putting.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: In the game of golf, nothing counts as much as your drives.

Sentence 2: The most important part of your golf game is your putting.

Answer:",EleutherAI/pythia-70m,S,14,2,no,1.0580487469269428e-05,3.556250157998875e-05,-1.7489507139982183,70426624
"In the game of golf, nothing counts as much as your opponent.",The other guy always keeps track of your score.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: In the game of golf, nothing counts as much as your opponent.

Sentence 2: The other guy always keeps track of your score.

Answer:",EleutherAI/pythia-70m,J,14,2,yes,1.784482810762711e-05,5.831840826431289e-05,-1.7084453389288043,70426624
"In the U.S. the five cent piece is made of nickel, while pennies are mainly made of copper.",Both coins are made from the same metal.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: In the U.S. the five cent piece is made of nickel, while pennies are mainly made of copper.

Sentence 2: Both coins are made from the same metal.

Answer:",EleutherAI/pythia-70m,E,24,2,no,9.768651580088772e-06,2.314663288416341e-05,-1.2445710034144561,70426624
"It was so hot at Playboy, the centerfold took off her bikini.",She had been wearing a swimsuit.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: It was so hot at Playboy, the centerfold took off her bikini.

Sentence 2: She had been wearing a swimsuit.

Answer:",EleutherAI/pythia-70m,S,18,2,yes,2.0294482965255156e-05,4.9185702664544806e-05,-1.2771514273536484,70426624
"It was so hot at Playboy, the centerfold took off her staple.",She wasn't wearing any clothes.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: It was so hot at Playboy, the centerfold took off her staple.

Sentence 2: She wasn't wearing any clothes.

Answer:",EleutherAI/pythia-70m,J,16,2,yes,2.618133839860093e-05,8.006547432160005e-05,-1.612641410362877,70426624
It was too hot to sleep in a bed so he strung up a mesh hammock.,He was going to sleep in the hammock.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: It was too hot to sleep in a bed so he strung up a mesh hammock.

Sentence 2: He was going to sleep in the hammock.

Answer:",EleutherAI/pythia-70m,E,20,2,yes,4.329114017309621e-05,0.00012008642079308629,-1.4719293193998426,70426624
"It's always nicer to give than to receive, especially when it's your opinion.",People like giving advice more than taking it.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: It's always nicer to give than to receive, especially when it's your opinion.

Sentence 2: People like giving advice more than taking it.

Answer:",EleutherAI/pythia-70m,J,17,2,yes,9.014489478431642e-06,2.287644201715011e-05,-1.3435449922868472,70426624
"It's always nicer to give than to receive, especially when it's your parents.",Giving gifts can be fun.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: It's always nicer to give than to receive, especially when it's your parents.

Sentence 2: Giving gifts can be fun.

Answer:",EleutherAI/pythia-70m,S,17,2,yes,1.3873517673346214e-05,2.9391756470431574e-05,-1.0830779441198506,70426624
It's extraordinary what fine poker hand you get when you're playing bridge.,You always get the best hand just when you need it.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: It's extraordinary what fine poker hand you get when you're playing bridge.

Sentence 2: You always get the best hand just when you need it.

Answer:",EleutherAI/pythia-70m,J,15,2,no,2.5526602257741615e-05,6.0175487305969e-05,-1.23717440055639,70426624
It's extraordinary what fine poker hand you get when you're playing stud.,You never get a decent hand in a poker game.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: It's extraordinary what fine poker hand you get when you're playing stud.

Sentence 2: You never get a decent hand in a poker game.

Answer:",EleutherAI/pythia-70m,S,15,2,no,2.1640193153871223e-05,5.4270778491627425e-05,-1.3264622274006577,70426624
It's hard to admit when one is wrong.,Most people don't mind being wrong.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: It's hard to admit when one is wrong.

Sentence 2: Most people don't mind being wrong.

Answer:",EleutherAI/pythia-70m,E,10,2,no,2.341289109608624e-05,0.00014703771739732474,-2.6508112766210687,70426624
"It's hard to raise a family nowadays, especially in the country.",It's easy to raise children outside the city.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: It's hard to raise a family nowadays, especially in the country.

Sentence 2: It's easy to raise children outside the city.

Answer:",EleutherAI/pythia-70m,S,14,2,no,2.9255510526127182e-05,0.0001192933414131403,-2.027733219107783,70426624
"It's hard to raise a family nowadays, especially in the morning.",The kids don't want to get up in the morning.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: It's hard to raise a family nowadays, especially in the morning.

Sentence 2: The kids don't want to get up in the morning.

Answer:",EleutherAI/pythia-70m,J,14,2,yes,1.5827170500415377e-05,8.959043771028519e-05,-2.500941395812018,70426624
It's not hard to meet expenses; they're affordable.,You should be able to pay all your bills.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: It's not hard to meet expenses; they're affordable.

Sentence 2: You should be able to pay all your bills.

Answer:",EleutherAI/pythia-70m,S,12,2,yes,1.7012767784763128e-05,3.501462924759835e-05,-1.041339941332129,70426624
It's not hard to meet expenses; they're everywhere.,It's easy to pay the bills.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: It's not hard to meet expenses; they're everywhere.

Sentence 2: It's easy to pay the bills.

Answer:",EleutherAI/pythia-70m,J,12,2,no,1.91637209354667e-05,5.7359153288416564e-05,-1.5816460177145715,70426624
Last Thanksgiving my wife spent all morning in the kitchen stuffing the bird.,She was preparing the turkey.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: Last Thanksgiving my wife spent all morning in the kitchen stuffing the bird.

Sentence 2: She was preparing the turkey.

Answer:",EleutherAI/pythia-70m,S,15,2,yes,2.37893018493196e-05,7.473969890270382e-05,-1.651561818424174,70426624
Last Thanksgiving my wife spent all morning in the kitchen stuffing the kids.,The kids didn't get enough to eat.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: Last Thanksgiving my wife spent all morning in the kitchen stuffing the kids.

Sentence 2: The kids didn't get enough to eat.

Answer:",EleutherAI/pythia-70m,J,15,2,no,2.14313422475243e-05,0.00010916998871834949,-2.348782193805537,70426624
"Love has its benefits, and they are usually called alimony.",Divorce can get you some money.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: Love has its benefits, and they are usually called alimony.

Sentence 2: Divorce can get you some money.

Answer:",EleutherAI/pythia-70m,J,13,2,yes,1.3166561075195204e-05,2.6891002562479116e-05,-1.0302449607430932,70426624
"Love has its benefits, and they are usually called memories.",Being in love leads to good times together.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: Love has its benefits, and they are usually called memories.

Sentence 2: Being in love leads to good times together.

Answer:",EleutherAI/pythia-70m,S,12,2,yes,1.151884953287663e-05,2.2111202270025387e-05,-0.9407808400447333,70426624
Many a freshman helps the college of his choice by becoming a dropout.,"When a freshman fails, it always hurts the college.","In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: Many a freshman helps the college of his choice by becoming a dropout.

Sentence 2: When a freshman fails, it always hurts the college.

Answer:",EleutherAI/pythia-70m,J,15,2,no,1.811870424717199e-05,5.719582622987218e-05,-1.658430087338255,70426624
Many a freshman helps the college of his choice by becoming a member.,Joining a college doesn't make any difference.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: Many a freshman helps the college of his choice by becoming a member.

Sentence 2: Joining a college doesn't make any difference.

Answer:",EleutherAI/pythia-70m,S,14,2,no,8.134287782013416e-06,3.0185676223482005e-05,-1.8917761832021438,70426624
Many a man's idea of a vacation is to rest quietly in the shade of a blonde.,Men like to vacation alone.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: Many a man's idea of a vacation is to rest quietly in the shade of a blonde.

Sentence 2: Men like to vacation alone.

Answer:",EleutherAI/pythia-70m,J,19,2,no,2.809402212733403e-05,7.354055560426787e-05,-1.388276891166374,70426624
Many a man's idea of a vacation is to rest quietly in the shade of a palm.,Many men like a relaxing vacation in the tropics.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: Many a man's idea of a vacation is to rest quietly in the shade of a palm.

Sentence 2: Many men like a relaxing vacation in the tropics.

Answer:",EleutherAI/pythia-70m,S,19,2,yes,1.879983756225556e-05,7.113195169949904e-05,-1.9197775518423978,70426624
"Many things run in families, especially noses.",People often catch colds from other family members.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: Many things run in families, especially noses.

Sentence 2: People often catch colds from other family members.

Answer:",EleutherAI/pythia-70m,J,10,2,yes,9.244214197678957e-06,4.625202564056963e-05,-2.322893956883577,70426624
"Many things run in families, especially strength.",Muscle power comes only from exercise.,"In this task, you will be presented with a series of sentences. Some sentences will be serious statements, while others will be clever quips/jokes. In both cases your job is to determine whether the meaning of the second sentence is implied by the meaning of the first. If the two sentences have a similar meaning, answer ""yes"". If the two sentences do not have consistent meanings, answer ""no"".

Sentence 1: Many things run in families, especially strength.

Sentence 2: Muscle power comes only from exercise.

Answer:",EleutherAI/pythia-70m,S,9,2,no,8.417033313889988e-06,4.9500657041789964e-05,-2.5560639422582865,70426624
