model,sentence,answer,condition,best_response,best_response_lp,entropy,is_joke
text-davinci-002,Politicians who are as American as apple pie still want their rewards.,Patriotic politicians don't care about personal glory.,S,3,-0.87902606,0.7509037620054577,False
text-davinci-002,Politicians who are as American as apple pie still want their slice.,Politicians are happy to do something for nothing.,J,3,-0.7683582,0.6204311964179954,True
text-davinci-002,Save the whales; start a coalition.,"To save an endangered species, it's best to act alone.",S,1,-0.42790028,0.7320986179748279,False
text-davinci-002,Save the whales; start a collection.,It's important to protect endangered species in the wild.,J,3,-0.5839557,0.9992140259319299,True
text-davinci-002,She always told girls not to look for a husband but just to date bachelors.,It's better to date a married man.,J,3,-1.0087217,0.9598637731960245,True
text-davinci-002,She always told girls not to look for a husband but just to date someone.,She thinks you should wait for the perfect man.,S,3,-0.66721225,0.8787829247697353,False
text-davinci-002,"She asked what state he was born in, and he said in the East.",He was a native Californian.,S,3,-0.5095571,0.7964245759833203,False
text-davinci-002,"She asked what state he was born in, and he said in the nude.",He said he was born in the North.,J,3,-1.1111847,0.991618052920417,True
text-davinci-002,She bought her father a tasteful tie for his birthday.,She was giving her father a Christmas gift.,E,1,-0.1410934,0.14134977713567717,False
text-davinci-002,She called her husband at his office.,Her husband worked at home.,E,2,-0.98204815,1.0307087526712742,False
text-davinci-002,"She is so modest, she pulls down the shade to change her jacket.",She doesn't want people to see her change clothes.,S,3,-0.84647804,0.8756624815192269,False
text-davinci-002,"She is so modest, she pulls down the shade to change her mind.",She likes to show off in front of others.,J,3,-0.81279993,0.8490980652846488,True
text-davinci-002,She puts something behind her ears to attract men; lately she's been using her ankles.,She's very prudish.,J,3,-1.0621728,1.0278138482628614,True
text-davinci-002,She puts something behind her ears to attract men; lately she's been using her vanilla.,She wears vanilla as a perfume.,S,3,-0.9495471,1.1042481057278004,False
text-davinci-002,She read so much about the bad effects of cigarettes she decided to give up the habit.,She was going to quit smoking.,S,1,-1.0905627,1.0105645056710235,False
text-davinci-002,She read so much about the bad effects of cigarettes she decided to give up the reading.,She planned to quit smoking.,J,3,-0.6392872,0.8920673608392861,True
text-davinci-002,She tied up her hair with a yellow ribbon.,She had very short hair.,E,1,-0.20163918,0.18330694069674264,False
text-davinci-002,"She told him he looked like a million, and she meant every century.",She thought he looked quite young and handsome.,J,3,-0.700122,1.0220499572398911,True
text-davinci-002,"She told him he looked like a million, and she meant every syllable.",She thought he looked good.,S,3,-0.88766897,1.0100138482555752,False
text-davinci-002,She used a needle and a tweezers to pull out the splinter.,She needed a scalpel to remove the splinter.,E,1,-0.44107383,0.7285629741843428,False
text-davinci-002,She was suddenly called back to New York and had to take a cab to the airport.,She was going to take a train.,E,1,-0.3436455,0.545918102157879,False
text-davinci-002,"She went on a fourteen day diet, but she only lost two ounces.",She didn't lose much weight.,S,3,-0.90790254,0.75764139244237,False
text-davinci-002,"She went on a fourteen day diet, but she only lost two weeks.",She didn't lose any weight.,J,3,-1.1201801,0.9766842496016481,True
text-davinci-002,She's happy because she finally has a boyfriend who gets along with her father.,Her father really liked her previous boyfriends.,S,2,-0.7409241,0.9144361543850386,False
text-davinci-002,She's happy because she finally has a boyfriend who gets along with her fiance.,She is dating more than one man.,J,3,-0.794977,1.0473030969970933,True
text-davinci-002,"Some babies are born to rule, while others are male.",Males are born rulers.,J,3,-0.47784597,0.9125702881018213,True
text-davinci-002,"Some babies are born to rule, while others are weak.",Power starts at an early age.,S,3,-0.5102795,0.8020049261047295,False
text-davinci-002,"Some husbands are good providers, but only if you count children.",Some men don't take care of their families.,J,3,-0.6631503,0.8422602750863128,True
text-davinci-002,"Some husbands are good providers, but only if you count salary.",Some men give their families nothing but money.,S,3,-0.7489132,0.8005261953781329,False
text-davinci-002,Some people think courtship is the first in a series of steps leading to divorce.,One of those steps is marriage.,J,3,-0.59206796,0.8663336235829324,True
text-davinci-002,Some people think courtship is the first in a series of steps leading to romance.,Some people still believe in romantic courtship.,S,3,-0.8594889,0.9315958041971559,False
text-davinci-002,Some people's only culture is bacteria.,Everybody can appreciate the fine arts.,J,3,-0.5408595,0.7964132183331303,True
text-davinci-002,Some people's only culture is radio.,Everyone watches television.,S,3,-0.45559204,0.6479972509889869,False
text-davinci-002,"Statistics indicate that Americans spend eighty million a year on games of chance, mostly blackjack.",Americans like to gamble on card games.,S,1,-0.22860214,0.39385460055324334,False
text-davinci-002,"Statistics indicate that Americans spend eighty million a year on games of chance, mostly weddings.",Getting married is a risky thing to do.,J,3,-1.304084,0.9291113151272843,True
text-davinci-002,Sunday is the day we bow our heads and putt.,We go to church on Sunday.,J,3,-0.21772468,0.49677394999725266,True
text-davinci-002,Sunday is the day we bow our heads and rest.,We work hard on Sunday.,S,1,-0.1996316,0.21078768846437604,False
text-davinci-002,The accident injured his spinal cord and his legs are paralyzed.,He can move his legs.,E,1,-0.15553275,0.1357317690334969,False
text-davinci-002,The art museum just acquired an early Rembrandt; it's done in charcoal.,This early work is an oil painting.,S,3,-0.775924,0.8966834963846986,False
text-davinci-002,The art museum just acquired an early Rembrandt; it's done in Crayola.,Rembrandt was a child when he completed the work.,J,3,-0.5084603,0.8247912211629371,True
text-davinci-002,The baby cried and upset her mother.,The mother was very calm.,E,1,-0.1406263,0.12285007670602303,False
text-davinci-002,The bartender dropped two olives into the strong martini.,The bartender was preparing a drink.,E,3,-0.9754698,0.9724709365274351,False
text-davinci-002,The best bargain I ever got was when I went to a family garage sale and bought a grandma.,I bought a car at the garage sale.,J,3,-0.72878236,0.9297021023705492,True
text-davinci-002,The best bargain I ever got was when I went to a family garage sale and bought a toaster.,I got a really good deal on a blender.,S,1,-0.72378707,0.9727670884905236,False
text-davinci-002,The best gift for the man who has everything is neckties.,A necktie always makes a good gift for a man.,S,1,-0.91619164,0.9787290667645815,False
text-davinci-002,The best gift for the man who has everything is penicillin.,This man has lots of diseases.,J,3,-0.99464154,0.9225234712387416,True
text-davinci-002,The best way to keep the milk from turning sour is to keep it in the cold.,Milk turns sour faster when it's warm.,S,1,-0.043511912,0.10419558482187193,False
text-davinci-002,The best way to keep the milk from turning sour is to keep it in the cow.,Milk stays fresh for a long time.,J,1,-1.2326417,1.2667032906568518,True
text-davinci-002,The best way to remove coffee stains from a white blouse is with detergent.,Coffee stains are impossible to wash out.,S,1,-0.04314156,0.06577771730685794,False
text-davinci-002,The best way to remove coffee stains from a white blouse is with scissors.,Coffee stains are easy to wash out.,J,1,-0.6920018,0.9981578523621449,True
text-davinci-002,The best way to stop an elephant from charging is to cut off its credit.,Elephants should pay in cash.,J,3,-0.5281621,0.8382776473508096,True
text-davinci-002,The best way to stop an elephant from charging is to cut off its toes.,Elephants can run quickly even without toes.,S,3,-0.4903829,0.8809091527204637,False
text-davinci-002,The bill was due at the end of the month.,He had to pay by the thirty-first.,E,1,-0.13045724,0.11484911727591139,False
text-davinci-002,The book that tells you where you can go on vacation is called a checkbook.,Where you go on vacation depends on how much you can afford.,J,3,-0.40314373,0.6273519957995287,True
text-davinci-002,The book that tells you where you can go on vacation is called a guidebook.,Guidebooks aren't very useful for planning a trip.,S,1,-1.0858063,0.8288868519937146,False
text-davinci-002,The children held their hands and formed a circle.,The children were watching television.,E,1,-0.04165356,0.04151148303690923,False
text-davinci-002,The choir sang hymns while the people listened.,The people joined in the singing.,E,1,-0.21996601,0.1836939428545912,False
text-davinci-002,"The convict told his cellmate how he'd blown all the money he stole on wine, women, and crack.",The convict had been a drug user.,S,3,-1.0586331,0.8096777759467697,False
text-davinci-002,"The convict told his cellmate how he'd blown all the money he stole on wine, women, and lawyers.",Lawyers are expensive.,J,3,-1.3015189,0.703100810534854,True
text-davinci-002,"The cops claimed that the prisoner just decided to come clean, but most people think he was forced into the admission.",The prisoner may have been forced into confessing.,S,3,-0.8387481,0.6160015388046735,False
text-davinci-002,"The cops claimed that the prisoner just decided to come clean, but most people think he was forced into the bathtub.",The prisoner had been dirty and needed to be washed.,J,3,-0.9859303,0.6559634051623499,True
text-davinci-002,The curse of heavy drinking is that afterwards you get a huge bartab.,Drinking a lot can be expensive.,J,3,-0.7980263,0.7905614091673124,True
text-davinci-002,The curse of heavy drinking is that afterwards you get a huge headache.,Drinking alcohol can lead to a hangover.,S,3,-1.384631,0.8727406192787479,False
text-davinci-002,The difference between a dog and a fox is about five beers.,Drinking makes women appear more attractive.,J,3,-0.53535414,0.6693181212843451,True
text-davinci-002,The difference between a dog and a fox is about five degrees.,Dogs and foxes have the same body temperature.,S,3,-0.5212944,0.7750699082751366,False
text-davinci-002,The difference between a good speaker and a bad one is often a nice diction.,It's important to speak clearly.,S,3,-1.1088077,0.9505332981712122,False
text-davinci-002,The difference between a good speaker and a bad one is often a nice nap.,Bad speakers can put you to sleep.,J,3,-0.5960442,0.8069938448890539,True
text-davinci-002,The doctor said he could have a stroke because his arteries were getting narrow and clogged.,He was in excellent health.,E,1,-0.65320534,0.7243183673786134,False
text-davinci-002,The doctor told her not to scratch no matter how much it itched.,She had a heart condition.,E,3,-0.63865393,0.7926718357734784,False
text-davinci-002,The farmer put a new engine in his old tractor.,The farmer wanted to keep the tractor.,E,3,-0.6624884,0.8125440705456324,False
text-davinci-002,The first thing he does every morning is sit in the lotus position and meditate.,He starts every day with coffee and the morning news.,E,1,-0.114919655,0.2902005380862777,False
text-davinci-002,The first two hundred story building opened in Chicago; it was a hotel.,Chicago has a skyscraper that's a hotel.,S,3,-0.7225035,0.7427074200310615,False
text-davinci-002,The first two hundred story building opened in Chicago; it was a library.,This building had lots of books.,J,1,-0.7114149,0.8361261136428914,True
text-davinci-002,The garment bag kept his suit from getting wrinkled.,His suit needed to be ironed.,E,1,-0.07637416,0.08827638902043207,False
text-davinci-002,The husband who catches his wife in the act is probably on the snoop.,An unfaithful wife can get in trouble if her husband is on the lookout.,S,3,-0.9088665,0.7412985391358647,False
text-davinci-002,The husband who catches his wife in the act is probably on the trapeze.,His wife is cheating on him.,J,3,-1.515903,0.6415296096554154,True
text-davinci-002,The last time a guy in a mask took all my money I was in shock.,I had been mugged.,S,1,-0.38086155,0.5235220142775596,False
text-davinci-002,The last time a guy in a mask took all my money I was in surgery.,I had been mugged.,J,1,-0.3976944,0.6059572044838183,True
text-davinci-002,The lawyer feared that his client was guilty.,The lawyer was a prosecutor.,E,1,-0.31150517,0.25433947211716934,False
text-davinci-002,The luggage handler seemed to take great delight in tossing the boxes marked fragile.,The luggage handler was very careful.,E,3,-1.1044108,0.8320735115947981,False
text-davinci-002,The mole lived in a hole in the ground.,The mole was kept in the house as a pet.,E,1,-0.18891948,0.1675649544576448,False
text-davinci-002,The most popular instrument in a Scottish marching band is the bagpipe.,"In Scottish marching bands, people like bagpipes more than drums.",E,3,-0.6329156,0.9819739011927622,False
text-davinci-002,The most prevalent form of legalized gambling is betting.,Betting is not very common.,S,1,-0.46057764,0.302185582998706,False
text-davinci-002,The most prevalent form of legalized gambling is elections.,People are gambling when they vote for someone.,J,3,-0.9859946,0.8274958480426247,True
text-davinci-002,The movers put the sofa on the bare floor.,The house was fully carpeted.,E,1,-0.21237507,0.21465615079242745,False
text-davinci-002,"The new tax forms are more realistic-- where your wife signs, it says: accomplice.",Your wife doesn't need to sign your tax form.,J,4,-1.1697664,0.9391708674172305,True
text-davinci-002,"The new tax forms are more realistic-- where your wife signs, it says: partner.",Tax forms are very old-fashioned.,S,3,-0.71312696,0.7638513392243739,False
text-davinci-002,The newspaper photo was so murky he couldn't figure out who it was until he read the caption.,He could see the person in the photo clearly.,E,3,-0.893343,0.7417264625003787,False
text-davinci-002,The nurse gave him detailed instructions about how to clean the wound and put on a fresh bandage.,He had been injured.,E,1,-0.074817695,0.0700467592365461,False
text-davinci-002,The old wealthy family lived in a twelve bedroom mansion.,They lived in a small home.,E,1,-0.13877007,0.13991188212841016,False
text-davinci-002,The only crop that is grown in America and harvested abroad is the American tobacco.,Very few foreigners smoke American cigarettes.,S,3,-1.0526127,0.8548917213499524,False
text-davinci-002,The only crop that is grown in America and harvested abroad is the American tourist.,Tourists spend a lot of money in other countries.,J,3,-0.7366752,0.787317018361865,True
text-davinci-002,The only fishing through the ice that some men ever do is for the olive.,Some men fish; others just drink martinis.,J,3,-0.8402554,0.8255108022686825,True
text-davinci-002,The only fishing through the ice that some men ever do is for the trout.,Some ice fishermen only want to catch trout.,S,3,-0.93724173,0.8472039304754073,False
text-davinci-002,The only ones who want me for my body are losers.,Everybody finds me very attractive.,S,3,-1.0902076,1.0769188712430962,False
text-davinci-002,The only ones who want me for my body are mosquitoes.,People find me very sexy.,J,3,-0.5921392,0.8808563413446666,True
text-davinci-002,The only person who sticks closer to you in adversity than a friend is a creditor.,People you owe money to don't hang around much.,J,1,-0.60088885,0.8000503693212272,True
text-davinci-002,The only person who sticks closer to you in adversity than a friend is a spouse.,You just can't depend on a husband or wife.,S,3,-0.9605353,1.0173225765163858,False
text-davinci-002,The only place where you can find people who spend all their time minding their own business is the bank.,People at banks are very nosy.,S,3,-0.63999957,0.6756212331812027,False
text-davinci-002,The only place where you can find people who spend all their time minding their own business is the cemetery.,Everybody is nosy to some extent.,J,3,-0.6957444,0.8081638795982894,True
text-davinci-002,The only thing money can't buy is generosity.,Just because you have money doesn't mean you'll share it.,S,3,-0.5718022,0.7551438193257544,False
text-davinci-002,The only thing money can't buy is poverty.,Money can buy almost anything.,J,3,-0.6322429,0.8529659375890762,True
text-davinci-002,The only time my father ever raised a hand to his children was in discipline.,My father didn't believe in corporal punishment.,S,1,-0.22336817,0.48886296250977473,False
text-davinci-002,The only time my father ever raised a hand to his children was in self-defense.,My father beat his children a lot.,J,3,-1.0041503,1.0243907409386719,True
text-davinci-002,The paint turned out to be the wrong color.,They were putting up wallpaper.,E,1,-0.25984845,0.21862485776318868,False
text-davinci-002,The painter used water-based paint for the interior of the house but enamel for the exterior.,He used the same paint both inside and outside the house.,E,1,-1.0425974,1.0310854768561712,False
text-davinci-002,The penalty for dishonesty is the disgrace of dying rich.,Liars never win.,J,3,-1.1276712,1.1555026447093517,True
text-davinci-002,The penalty for dishonesty is the disgrace of dying unloved.,People who lie don't have many friends.,S,1,-0.04613612,0.10964727832404353,False
text-davinci-002,The perfect companion to a vegetarian dinner is a salad.,A vegetarian meal doesn't need a salad.,S,1,-0.108387694,0.15433744161379023,False
text-davinci-002,The perfect companion to a vegetarian dinner is a steak.,I don't believe in eating meat.,J,1,-0.19434251,0.3809789310323945,True
text-davinci-002,The policeman saw him throw the bottle out the window and gave him a ticket for littering.,He got a ticket for speeding.,E,1,-0.122904904,0.19585113111193628,False
text-davinci-002,The Republican candidate won the election by a landslide.,The election was very close.,E,1,-0.26633027,0.2090817959834171,False
text-davinci-002,The rodeo champion was quite proud of his big silver belt buckle.,The rodeo champion didn't wear a belt.,E,1,-0.902597,0.9955911637914828,False
text-davinci-002,The show had one act that was really offbeat: the clowns.,The clowns were really out of the ordinary.,S,3,-0.5230622,0.8592411248981247,False
text-davinci-002,The show had one act that was really offbeat: the singer.,The singer had poor rhythm.,J,3,-0.41818663,0.6562108266143848,True
text-davinci-002,The surgeon tried vainly to save his patient.,The patient died.,E,1,-0.29881853,0.24733589949427953,False
text-davinci-002,The teacher wrote the problem on the board.,The teacher was going to explain the problem.,E,1,-0.058874317,0.16142622554017566,False
text-davinci-002,The terrorists planted a bomb in the airport and four people were killed in the explosion.,The bomb squad was able to defuse the bomb.,E,1,-0.19142571,0.1586548517866093,False
text-davinci-002,The tourist bureau told the visitors there was plenty of hunting in this part of the country but very little finding.,Things are hard to find in this area.,J,3,-0.7554368,0.7777655374917181,True
text-davinci-002,The tourist bureau told the visitors there was plenty of hunting in this part of the country but very little sightseeing.,There aren't many tourist sights in the area.,S,3,-0.68188393,0.7502826415628644,False
text-davinci-002,The victim was rushed to the hospital in an ambulance.,The victim wasn't hurt in the accident.,E,1,-0.1890326,0.17001694304341014,False
text-davinci-002,The visitor stared at the grandfather clock and seemed almost hypnotized by the swinging of the pendulum.,The visitor could see the clock.,E,1,-0.13231127,0.11776832823449801,False
text-davinci-002,The whole town came to hear their mayor speak.,The people wanted to hear what the mayor would say.,E,1,-0.16730097,0.1713642197304464,False
text-davinci-002,The wind was so strong it blew out three fuses.,The wind affected the electrical system.,J,1,-1.0228547,1.0094552752969885,True
text-davinci-002,The wind was so strong it blew out three streetlights.,The storm didn't cause any damage.,S,2,-1.008131,0.9612908249343579,False
text-davinci-002,The woman in the grocery store was handing out free samples.,The samples cost ten cents each.,E,1,-0.5441424,0.7650670356617895,False
text-davinci-002,The woman who has her husband eating out of her hand must save a lot of dishwashing.,The husband washes all the dishes.,J,3,-0.7931602,0.7592566384751795,True
text-davinci-002,The woman who has her husband eating out of her hand must save a lot of heartbreak.,She's happy because her husband does what she wants.,S,3,-1.0122495,0.8809694419462795,False
text-davinci-002,There were over a hundred trees in the apple orchard.,It was an extremely small orchard.,E,1,-0.14769746,0.1301276948090234,False
text-davinci-002,They planned to dig a tunnel in order to escape.,They were being held prisoner.,E,3,-1.0358505,1.0561020378921495,False
text-davinci-002,They redecorated the bar with new drunks.,The bar has all new furniture.,J,3,-0.7922008,0.9826871073089648,True
text-davinci-002,They redecorated the bar with new wood.,The bar is all chrome and glass.,S,1,-0.10258426,0.10891693564404056,False
text-davinci-002,They went to Las Vegas and got married in one of those quickie wedding chapels.,They spent months planning a big wedding.,E,3,-0.51079684,0.6500510036897011,False
text-davinci-002,This fall two things are turning yellow: trees and bushes.,The leaves are changing color.,S,3,-0.7935246,0.8440150233922766,False
text-davinci-002,This fall two things are turning yellow: trees and investors.,Investors are becoming scared.,J,3,-0.58410245,0.686092197639454,True
text-davinci-002,"This house comes with a lot of extras, mostly termites.",The house is free of bugs.,J,3,-0.8995639,0.9758863828393293,True
text-davinci-002,"This house comes with a lot of extras, mostly upgrades.",The house would be a good purchase.,S,1,-0.4471107,0.654930799306167,False
text-davinci-002,"This new computer works so quickly, it comes complete with games.","If you use this computer, you'll have time left to play.",S,3,-0.6066824,0.9634051792831899,False
text-davinci-002,"This new computer works so quickly, it comes complete with ulcers.",The computer feels no stress.,J,3,-0.7234485,0.8692762834219796,True
text-davinci-002,"Though most people think it's Rome, the world's most beloved capital is actually dollars.",People love money.,J,3,-0.607343,0.9523833676852055,True
text-davinci-002,"Though most people think it's Rome, the world's most beloved capital is actually Vienna.",Rome is more beloved than Vienna.,S,2,-0.73752993,0.9559756629782451,False
text-davinci-002,Three people were killed in a major highway accident.,The accident had not been fatal.,E,1,-0.18801916,0.16130202380466027,False
text-davinci-002,Tim threw a rock and broke the window.,Tim was playing baseball.,E,1,-0.10119638,0.09666004871644791,False
text-davinci-002,"To clothe one soldier, it takes the wool from two sheep and the hides from three animals.",Military uniforms are made from natural materials.,S,1,-0.22487704,0.4026782306372469,False
text-davinci-002,"To clothe one soldier, it takes the wool from two sheep and the hides from three taxpayers.",Military uniforms are expensive.,J,3,-0.72243655,0.949973882022056,True
text-davinci-002,"To get something done, a committee should consist of no more than three people, two of whom are dead.",Groups are more efficient than individuals.,J,4,-1.2324466,1.0914877362801558,True
text-davinci-002,"To get something done, a committee should consist of no more than three people, two of whom are workers.",A committee works best with one leader.,S,3,-0.6904294,0.8645978587239743,False
text-davinci-002,To keep the dogs out of the yard he put up a fence.,He was worried his pet would escape.,E,1,-0.3279226,0.5827404706498396,False
text-davinci-002,To pay for the car Al simply wrote a check.,Al paid with a credit card.,E,1,-0.79327625,0.9131093951150651,False
text-davinci-002,Too many girls believe that the chief foundation for true love is a large fortune.,A lot of women marry for money.,S,1,-0.65888256,0.8719323237097557,False
text-davinci-002,Too many girls believe that the chief foundation for true love is a large stone.,Some girls just want a big diamond ring.,J,3,-1.1087002,1.043735932140324,True
text-davinci-002,Two things are essential for success: wealth and fame.,Having money without celebrity is still success.,S,1,-0.24270667,0.36404895358057293,False
text-davinci-002,Two things are essential for success: wealth and money.,You don't need much cash to succeed in business.,J,1,-0.24395378,0.448455110450724,True
text-davinci-002,We finally got a decent picture on the TV after an hour of adjusting the antenna.,The TV had poor reception.,E,1,-0.2047484,0.3360731338791198,False
text-davinci-002,We live in a lovely suburb; it's just two miles beyond our income.,We can't afford to live where we do.,J,3,-0.9563015,0.9019544518981547,True
text-davinci-002,We live in a lovely suburb; it's just two miles beyond our town.,The suburb is far from the city.,S,3,-0.93818545,0.9618405170552852,False
text-davinci-002,"We used to have food on the table as soon as the customer was seated, but our new system requires more effort.",We have to work harder now.,S,1,-0.33670002,0.674492620210838,False
text-davinci-002,"We used to have food on the table as soon as the customer was seated, but our new system requires more plates.",Our service is faster now.,J,2,-1.1731007,1.0787237187269834,True
text-davinci-002,"When an irresistible force meets an immovable object, you get two very angry entities.","When one thing runs into another, both become unhappy.",S,3,-0.63274175,0.7211157284947981,False
text-davinci-002,"When an irresistible force meets an immovable object, you get two very angry women.",Women can be stubborn.,J,3,-1.0083008,0.811338012105385,True
text-davinci-002,"When he stepped into the elevator, he knew Jennifer had just been there by the smell of her perfume.",Jennifer wore strong perfume.,E,3,-1.0701712,0.8780137722350762,False
text-davinci-002,"When I asked how long I should cook the noodles, he said at least ten inches.",The noodles should be at least ten inches long.,J,3,-0.7980012,0.9628948386192899,True
text-davinci-002,"When I asked how long I should cook the noodles, he said at least ten seconds.",They had already eaten.,S,3,-0.4737551,0.8211068842976942,False
text-davinci-002,"When I asked the bartender for something cold and full of rum, he recommended his daiquiri.",The bartender recommended a drink.,S,3,-0.9653028,0.7813119169656404,False
text-davinci-002,"When I asked the bartender for something cold and full of rum, he recommended his wife.",The bartender was married.,J,3,-0.84880865,0.9895546226933088,True
text-davinci-002,"When I found out how much my wife spent on dresses last year, I dumped her and proposed to the dressmaker.",The dressmaker had a lot of my money.,J,3,-1.0047896,1.2318974800755669,True
text-davinci-002,"When I found out how much my wife spent on dresses last year, I dumped her and proposed to the mistress.",I had been faithful to my wife.,S,3,-0.9738668,1.2284628674594527,False
text-davinci-002,"When it comes to keeping warm, nothing beats a thermal brunette.",A down parka is the best way to keep warm.,J,3,-0.498838,0.6928788487640216,True
text-davinci-002,"When it comes to keeping warm, nothing beats a thermal parka.",A trenchcoat is the best way to keep warm.,S,3,-0.7001935,0.9435641928361436,False
text-davinci-002,"When John bought a bulldog, it was no time at all before he had that dog eating out of his fingers.",He trained the dog well.,S,3,-1.1313219,0.8177828514704074,False
text-davinci-002,"When John bought a bulldog, it was no time at all before he had that dog eating out of his leg.",The dog was aggressive.,J,3,-0.9344914,0.7815783358582978,True
text-davinci-002,"When reviewing your notes for a test, the most important ones will be capitalized.",Pay more attention to the things in small print.,S,3,-0.3392615,0.5730461913822588,False
text-davinci-002,"When reviewing your notes for a test, the most important ones will be illegible.",Important notes are written clearly so they stand out.,J,3,-0.7040601,0.9064795096725562,True
text-davinci-002,"When the kid came into the store and asked for empty boxes, the owner gave him the crate.",The kid didn't get any boxes.,S,3,-0.611371,0.7318810050901676,False
text-davinci-002,"When the kid came into the store and asked for empty boxes, the owner gave him the register.",The store had made a lot of money.,J,3,-0.75352436,0.8783402142246445,True
text-davinci-002,When they were in London they visited Buckingham Palace.,They made a trip to England.,E,1,-0.06027232,0.06070642997453065,False
text-davinci-002,"When we got divorced, my wife and I split the house; she got the inside.",I got the outside.,J,3,-0.6970614,0.7343638805408151,True
text-davinci-002,"When we got divorced, my wife and I split the house; she got the kitchen.",My wife gave me the kitchen items.,S,3,-0.6853486,0.6877824649943667,False
text-davinci-002,"When we watch a sexy movie, my wife leans over and breathes on my collar.",She wants to get me excited.,S,3,-0.6341264,1.0067037989238257,False
text-davinci-002,"When we watch a sexy movie, my wife leans over and breathes on my glasses.",She wants me to see the movie.,J,3,-0.7447071,1.0209691792875475,True
text-davinci-002,"When you go to bed, turn off the lights.",The lights are on.,E,1,-0.29987648,0.22504081349787786,False
text-davinci-002,"When you own an ice cream business, your favorite flavor is aspirin.",Running an ice cream business can give you a headache.,J,3,-0.71186537,1.0338174527828508,True
text-davinci-002,"When you own an ice cream business, your favorite flavor is everything.",You start to like all the flavors.,S,3,-0.2854128,0.5627423058373717,False
text-davinci-002,"Where I'm from, the two most common elements are hydrogen and nitrogen.",Phosphorus is the most common element in my hometown.,S,3,-0.36787194,0.5668638450424687,False
text-davinci-002,"Where I'm from, the two most common elements are hydrogen and stupidity.",People in my hometown are very smart.,J,3,-0.7135645,0.9570207604148314,True
text-davinci-002,"Women don't dress to please men; if they did, they'd dress a lot faster.",Women take a long time to get dressed.,J,3,-1.0602626,0.7713976448969112,True
text-davinci-002,"Women don't dress to please men; if they did, they'd dress a lot scantier.",Men prefer women who wear a lot of clothes.,S,3,-0.88708395,0.7531612851693402,False
text-davinci-002,Women were not allowed to vote until when Congress passed the nineteenth amendment to the constitution.,Women in 1900 could not vote.,E,1,-0.040428154,0.03984252830512053,False
text-davinci-002,Yesterday they canoed down the river.,They spent yesterday outdoors.,E,1,-0.33960676,0.5899945159204097,False
text-davinci-002,You can keep your kids out of hot water with dishes.,Kids like to wash dishes.,J,3,-0.82059395,0.8792259444398156,True
text-davinci-002,You can keep your kids out of hot water with rules.,Clear boundaries help keep kids out of trouble.,S,2,-0.9160957,0.9736182987160482,False
text-davinci-002,You could tell he had grown up in the South by his accent.,He talked like a Southerner.,E,2,-0.7395171,0.9077684257421877,False
