model,sentence,answer,condition,best_response,best_response_lp,entropy,is_joke
mistralai/Mixtral-8x7B-v0.1,"My mechanic couldn't fix my brakes, so he fixed my horn.","He figures if I can't stop, I'll have to honk at people.",J,1,-1.296875,1.3490439460061918,True
mistralai/Mixtral-8x7B-v0.1,My wife did natural childbirth: no anesthetic.,She took drugs for the pain.,S,1,-1.21875,1.3474512388543616,False
mistralai/Mixtral-8x7B-v0.1,My wife did natural childbirth: no makeup.,My wife didn't wear makeup when she had her baby.,J,1,-1.25,1.3265455795261727,True
mistralai/Mixtral-8x7B-v0.1,"Nature has three ways of thinning the herd: drought, famine, and hunting.",Predatory hunting reduces the number of prey.,S,1,-1.0517578,1.1847797377674392,False
mistralai/Mixtral-8x7B-v0.1,"Nature has three ways of thinning the herd: drought, famine, and primaries.",Politics is a lot like nature.,J,1,-1.0302734,1.1263503583874852,True
mistralai/Mixtral-8x7B-v0.1,No patient should leave the hospital until he's strong enough to face the cashier.,Hospital bills are quite expensive.,J,1,-0.9873047,1.1329647183675489,True
mistralai/Mixtral-8x7B-v0.1,No patient should leave the hospital until he's strong enough to face the outside.,Patients should be released as soon as possible.,S,1,-0.9663086,1.1358077485019034,False
mistralai/Mixtral-8x7B-v0.1,None of his books made any sense.,His books were hard to understand.,E,1,-1.0078125,1.2350825207041054,False
mistralai/Mixtral-8x7B-v0.1,Nothing ages a woman faster than hardships.,A difficult life can make you look old.,S,1,-0.94433594,1.1545852732047215,False
mistralai/Mixtral-8x7B-v0.1,Nothing ages a woman faster than identification.,Many women lie about their age.,J,1,-1.1494141,1.2139427416831376,True
mistralai/Mixtral-8x7B-v0.1,Nothing in the known universe travels faster than gossip.,Rumors get around quickly.,J,1,-1.1191406,1.170124826882369,True
mistralai/Mixtral-8x7B-v0.1,Nothing in the known universe travels faster than radiation.,Radiation travels at great speed.,S,1,-1.1367188,1.206895023669383,False
mistralai/Mixtral-8x7B-v0.1,Nothing you put in a banana split is as potentially fattening as the spoon.,Eating banana splits can make you fat.,J,1,-1.1757812,1.1430538757320066,True
mistralai/Mixtral-8x7B-v0.1,Nothing you put in a banana split is as potentially fattening as the syrup.,Syrup has very few calories.,S,1,-1.2802734,1.195702015828263,False
mistralai/Mixtral-8x7B-v0.1,"Now that the Hollywood couple has ironed out the divorce settlement, they can finally go ahead with their careers.",The divorce hadn't affected their work.,S,1,-1.1582031,1.3328579846431095,False
mistralai/Mixtral-8x7B-v0.1,"Now that the Hollywood couple has ironed out the divorce settlement, they can finally go ahead with their nuptials.",They are already married.,J,1,-1.0986328,1.3079850266013202,True
mistralai/Mixtral-8x7B-v0.1,"Once a week they hold a bingo game, and all the proceeds go to fight disease.",They are raising money to build a new church.,S,1,-1.0263672,1.1663666391353635,False
mistralai/Mixtral-8x7B-v0.1,"Once a week they hold a bingo game, and all the proceeds go to fight gambling.",They are raising money to help orphans.,J,1,-1.0410156,1.1876204774690164,True
mistralai/Mixtral-8x7B-v0.1,One good turn gets most of the blanket.,"If you do nice things, people will give you blankets.",J,1,-0.9628906,1.1410296226382082,True
mistralai/Mixtral-8x7B-v0.1,One good turn gets most of the profit.,Doing something good can earn you money.,S,1,-0.96533203,1.0872553462427765,False
mistralai/Mixtral-8x7B-v0.1,One good way to invest in the country is to buy a business.,Buying a business is bad for the economy.,S,1,-1.0908203,1.1689730853768228,False
mistralai/Mixtral-8x7B-v0.1,One good way to invest in the country is to buy a senator.,Politicians will do favors for money.,J,1,-0.8613281,1.029123995012068,True
mistralai/Mixtral-8x7B-v0.1,One person who sure makes a long story short is my aunt.,My aunt talks a lot.,S,1,-0.9902344,1.107316294802334,False
mistralai/Mixtral-8x7B-v0.1,One person who sure makes a long story short is my editor.,My editor cuts out parts of my stories.,J,1,-1.1777344,1.3303795594969279,True
mistralai/Mixtral-8x7B-v0.1,One thing that makes the world go round is detours.,Detours make people go around.,J,1,-1.2080078,1.2661695528997026,True
mistralai/Mixtral-8x7B-v0.1,One thing that makes the world go round is greed.,Most people don't care about money.,S,1,-1.2109375,1.2361057541884186,False
mistralai/Mixtral-8x7B-v0.1,One way to keep pornography away from teenagers is to put it in a cabinet.,Adult magazines should be put where adolescents won't get into them.,S,1,-0.8774414,1.081940602410021,False
mistralai/Mixtral-8x7B-v0.1,One way to keep pornography away from teenagers is to put it in a textbook.,Teenagers read their textbooks often.,J,1,-0.9008789,1.0821556579148868,True
mistralai/Mixtral-8x7B-v0.1,Our new green car blocked the narrow driveway.,The car was parked in the garage.,E,1,-1.0742188,1.224488466951433,False
mistralai/Mixtral-8x7B-v0.1,Our son brought home a note from school saying they need a written excuse for his presence.,The son does very well in school.,J,1,-1.0205078,1.1397186508697916,True
mistralai/Mixtral-8x7B-v0.1,Our son brought home a note from school saying they need a written excuse for his tardiness.,He had been late for school.,S,1,-1.0585938,1.1080266946654749,False
mistralai/Mixtral-8x7B-v0.1,"Parents support clubs for teenagers, especially when they lack other forms of diversion.",Parents want their teenagers to have appropriate forms of entertainment.,S,1,-0.9165039,1.0907299725685953,False
mistralai/Mixtral-8x7B-v0.1,"Parents support clubs for teenagers, especially when they lack other forms of punishment.",Teenagers may need physical punishment.,J,1,-0.93408203,1.0898492633780859,True
mistralai/Mixtral-8x7B-v0.1,Paul heard a loud grinding noise when someone put a tin can right down the garbage disposal.,Paul broke the garbage disposal.,E,1,-1.1943359,1.264348127119276,False
mistralai/Mixtral-8x7B-v0.1,Politicians who are as American as apple pie still want their rewards.,Patriotic politicians don't care about personal glory.,S,1,-1.0537109,1.1293795151598878,False
mistralai/Mixtral-8x7B-v0.1,Politicians who are as American as apple pie still want their slice.,Politicians are happy to do something for nothing.,J,1,-1.0488281,1.163926192977692,True
mistralai/Mixtral-8x7B-v0.1,Save the whales; start a coalition.,"To save an endangered species, it's best to act alone.",S,1,-0.9458008,1.145579038782333,False
mistralai/Mixtral-8x7B-v0.1,Save the whales; start a collection.,It's important to protect endangered species in the wild.,J,1,-0.96484375,1.0188931309397655,True
mistralai/Mixtral-8x7B-v0.1,She always told girls not to look for a husband but just to date bachelors.,It's better to date a married man.,J,1,-1.1132812,1.2570727583000785,True
mistralai/Mixtral-8x7B-v0.1,She always told girls not to look for a husband but just to date someone.,She thinks you should wait for the perfect man.,S,1,-1.0751953,1.2529737272979349,False
mistralai/Mixtral-8x7B-v0.1,"She asked what state he was born in, and he said in the East.",He was a native Californian.,S,1,-0.84375,0.9974563587916038,False
mistralai/Mixtral-8x7B-v0.1,"She asked what state he was born in, and he said in the nude.",He said he was born in the North.,J,1,-0.80810547,1.1017015993157329,True
mistralai/Mixtral-8x7B-v0.1,She bought her father a tasteful tie for his birthday.,She was giving her father a Christmas gift.,E,1,-1.1015625,1.2924493516496756,False
mistralai/Mixtral-8x7B-v0.1,She called her husband at his office.,Her husband worked at home.,E,1,-1.09375,1.2612274552558667,False
mistralai/Mixtral-8x7B-v0.1,"She is so modest, she pulls down the shade to change her jacket.",She doesn't want people to see her change clothes.,S,1,-1.0273438,1.1568572186244879,False
mistralai/Mixtral-8x7B-v0.1,"She is so modest, she pulls down the shade to change her mind.",She likes to show off in front of others.,J,1,-0.9746094,1.1291511977022612,True
mistralai/Mixtral-8x7B-v0.1,She puts something behind her ears to attract men; lately she's been using her ankles.,She's very prudish.,J,1,-1.0332031,1.1936818157144633,True
mistralai/Mixtral-8x7B-v0.1,She puts something behind her ears to attract men; lately she's been using her vanilla.,She wears vanilla as a perfume.,S,1,-1.0449219,1.1807568049081107,False
mistralai/Mixtral-8x7B-v0.1,She read so much about the bad effects of cigarettes she decided to give up the habit.,She was going to quit smoking.,S,1,-1.2216797,1.3055355532897561,False
mistralai/Mixtral-8x7B-v0.1,She read so much about the bad effects of cigarettes she decided to give up the reading.,She planned to quit smoking.,J,1,-1.1601562,1.236134889180382,True
mistralai/Mixtral-8x7B-v0.1,She tied up her hair with a yellow ribbon.,She had very short hair.,E,1,-1.1064453,1.2149661453059108,False
mistralai/Mixtral-8x7B-v0.1,"She told him he looked like a million, and she meant every century.",She thought he looked quite young and handsome.,J,1,-0.94433594,1.130558292034121,True
mistralai/Mixtral-8x7B-v0.1,"She told him he looked like a million, and she meant every syllable.",She thought he looked good.,S,1,-1.0175781,1.2046573466632373,False
mistralai/Mixtral-8x7B-v0.1,She used a needle and a tweezers to pull out the splinter.,She needed a scalpel to remove the splinter.,E,1,-1.0839844,1.2445386505994729,False
mistralai/Mixtral-8x7B-v0.1,She was suddenly called back to New York and had to take a cab to the airport.,She was going to take a train.,E,1,-1.1152344,1.2485011864901654,False
mistralai/Mixtral-8x7B-v0.1,"She went on a fourteen day diet, but she only lost two ounces.",She didn't lose much weight.,S,1,-1.1611328,1.22755367072628,False
mistralai/Mixtral-8x7B-v0.1,"She went on a fourteen day diet, but she only lost two weeks.",She didn't lose any weight.,J,1,-1.0917969,1.182178353080084,True
mistralai/Mixtral-8x7B-v0.1,She's happy because she finally has a boyfriend who gets along with her father.,Her father really liked her previous boyfriends.,S,1,-1.0253906,1.2647499022430528,False
mistralai/Mixtral-8x7B-v0.1,She's happy because she finally has a boyfriend who gets along with her fiance.,She is dating more than one man.,J,1,-1.1210938,1.2838471131714715,True
mistralai/Mixtral-8x7B-v0.1,"Some babies are born to rule, while others are male.",Males are born rulers.,J,1,-1.0761719,1.1867846057660072,True
mistralai/Mixtral-8x7B-v0.1,"Some babies are born to rule, while others are weak.",Power starts at an early age.,S,1,-0.97216797,1.1469275938687424,False
mistralai/Mixtral-8x7B-v0.1,"Some husbands are good providers, but only if you count children.",Some men don't take care of their families.,J,1,-1.1064453,1.2144978547932874,True
mistralai/Mixtral-8x7B-v0.1,"Some husbands are good providers, but only if you count salary.",Some men give their families nothing but money.,S,1,-1.3144531,1.260590946461188,False
mistralai/Mixtral-8x7B-v0.1,Some people think courtship is the first in a series of steps leading to divorce.,One of those steps is marriage.,J,1,-1.1025391,1.2008144886751297,True
mistralai/Mixtral-8x7B-v0.1,Some people think courtship is the first in a series of steps leading to romance.,Some people still believe in romantic courtship.,S,1,-1.0878906,1.1665619317426117,False
mistralai/Mixtral-8x7B-v0.1,Some people's only culture is bacteria.,Everybody can appreciate the fine arts.,J,1,-0.80029297,1.1208870027605609,True
mistralai/Mixtral-8x7B-v0.1,Some people's only culture is radio.,Everyone watches television.,S,1,-1.1240234,1.2272094534628477,False
mistralai/Mixtral-8x7B-v0.1,"Statistics indicate that Americans spend eighty million a year on games of chance, mostly blackjack.",Americans like to gamble on card games.,S,1,-1.1660156,1.0623031898286097,False
mistralai/Mixtral-8x7B-v0.1,"Statistics indicate that Americans spend eighty million a year on games of chance, mostly weddings.",Getting married is a risky thing to do.,J,1,-1.0976562,1.1325029646425002,True
mistralai/Mixtral-8x7B-v0.1,Sunday is the day we bow our heads and putt.,We go to church on Sunday.,J,1,-0.79541016,0.9236548512839887,True
mistralai/Mixtral-8x7B-v0.1,Sunday is the day we bow our heads and rest.,We work hard on Sunday.,S,1,-0.80371094,0.996205147501846,False
mistralai/Mixtral-8x7B-v0.1,The accident injured his spinal cord and his legs are paralyzed.,He can move his legs.,E,1,-1.0908203,1.2580556151701403,False
mistralai/Mixtral-8x7B-v0.1,The art museum just acquired an early Rembrandt; it's done in charcoal.,This early work is an oil painting.,S,1,-1.1826172,1.2907387022431185,False
mistralai/Mixtral-8x7B-v0.1,The art museum just acquired an early Rembrandt; it's done in Crayola.,Rembrandt was a child when he completed the work.,J,1,-1.0820312,1.2132291364560694,True
mistralai/Mixtral-8x7B-v0.1,The baby cried and upset her mother.,The mother was very calm.,E,1,-0.96777344,1.180124212860984,False
mistralai/Mixtral-8x7B-v0.1,The bartender dropped two olives into the strong martini.,The bartender was preparing a drink.,E,1,-1.1894531,1.3103911378515747,False
mistralai/Mixtral-8x7B-v0.1,The best bargain I ever got was when I went to a family garage sale and bought a grandma.,I bought a car at the garage sale.,J,1,-0.90185547,1.0833690910098057,True
mistralai/Mixtral-8x7B-v0.1,The best bargain I ever got was when I went to a family garage sale and bought a toaster.,I got a really good deal on a blender.,S,1,-1.0527344,1.1840542582014317,False
mistralai/Mixtral-8x7B-v0.1,The best gift for the man who has everything is neckties.,A necktie always makes a good gift for a man.,S,1,-0.9970703,1.180196678049936,False
mistralai/Mixtral-8x7B-v0.1,The best gift for the man who has everything is penicillin.,This man has lots of diseases.,J,1,-0.859375,1.092024342800098,True
mistralai/Mixtral-8x7B-v0.1,The best way to keep the milk from turning sour is to keep it in the cold.,Milk turns sour faster when it's warm.,S,1,-0.984375,1.1190740032814221,False
mistralai/Mixtral-8x7B-v0.1,The best way to keep the milk from turning sour is to keep it in the cow.,Milk stays fresh for a long time.,J,1,-0.7963867,0.924252505573752,True
mistralai/Mixtral-8x7B-v0.1,The best way to remove coffee stains from a white blouse is with detergent.,Coffee stains are impossible to wash out.,S,1,-0.9916992,1.1990833298145407,False
mistralai/Mixtral-8x7B-v0.1,The best way to remove coffee stains from a white blouse is with scissors.,Coffee stains are easy to wash out.,J,1,-0.9116211,1.0763244592782328,True
mistralai/Mixtral-8x7B-v0.1,The best way to stop an elephant from charging is to cut off its credit.,Elephants should pay in cash.,J,1,-0.81933594,1.0115412558939763,True
mistralai/Mixtral-8x7B-v0.1,The best way to stop an elephant from charging is to cut off its toes.,Elephants can run quickly even without toes.,S,1,-0.9086914,1.0208018814692912,False
mistralai/Mixtral-8x7B-v0.1,The bill was due at the end of the month.,He had to pay by the thirty-first.,E,1,-1.1962891,1.3275310203719795,False
mistralai/Mixtral-8x7B-v0.1,The book that tells you where you can go on vacation is called a checkbook.,Where you go on vacation depends on how much you can afford.,J,1,-0.87402344,0.9176038004489004,True
mistralai/Mixtral-8x7B-v0.1,The book that tells you where you can go on vacation is called a guidebook.,Guidebooks aren't very useful for planning a trip.,S,1,-1.1279297,1.1446664996861238,False
mistralai/Mixtral-8x7B-v0.1,The children held their hands and formed a circle.,The children were watching television.,E,1,-1.1640625,1.2660115737970952,False
mistralai/Mixtral-8x7B-v0.1,The choir sang hymns while the people listened.,The people joined in the singing.,E,1,-1.0117188,1.139077096130551,False
mistralai/Mixtral-8x7B-v0.1,"The convict told his cellmate how he'd blown all the money he stole on wine, women, and crack.",The convict had been a drug user.,S,1,-1.0546875,1.2442236894769563,False
mistralai/Mixtral-8x7B-v0.1,"The convict told his cellmate how he'd blown all the money he stole on wine, women, and lawyers.",Lawyers are expensive.,J,1,-1.0957031,1.247783263154138,True
mistralai/Mixtral-8x7B-v0.1,"The cops claimed that the prisoner just decided to come clean, but most people think he was forced into the admission.",The prisoner may have been forced into confessing.,S,1,-1.0185547,1.1923118565571678,False
mistralai/Mixtral-8x7B-v0.1,"The cops claimed that the prisoner just decided to come clean, but most people think he was forced into the bathtub.",The prisoner had been dirty and needed to be washed.,J,1,-1.0664062,1.2587861138979366,True
mistralai/Mixtral-8x7B-v0.1,The curse of heavy drinking is that afterwards you get a huge bartab.,Drinking a lot can be expensive.,J,1,-1.0019531,1.1912130717093763,True
mistralai/Mixtral-8x7B-v0.1,The curse of heavy drinking is that afterwards you get a huge headache.,Drinking alcohol can lead to a hangover.,S,1,-1.2021484,1.2438493379712436,False
mistralai/Mixtral-8x7B-v0.1,The difference between a dog and a fox is about five beers.,Drinking makes women appear more attractive.,J,1,-1.3369141,1.3292410966231367,True
mistralai/Mixtral-8x7B-v0.1,The difference between a dog and a fox is about five degrees.,Dogs and foxes have the same body temperature.,S,1,-1.2607422,1.2406585511566401,False
mistralai/Mixtral-8x7B-v0.1,The difference between a good speaker and a bad one is often a nice diction.,It's important to speak clearly.,S,1,-0.95996094,1.0505774071482872,False
mistralai/Mixtral-8x7B-v0.1,The difference between a good speaker and a bad one is often a nice nap.,Bad speakers can put you to sleep.,J,1,-1.1972656,1.153722866327119,True
mistralai/Mixtral-8x7B-v0.1,The doctor said he could have a stroke because his arteries were getting narrow and clogged.,He was in excellent health.,E,1,-1.0625,1.2016083771082735,False
mistralai/Mixtral-8x7B-v0.1,The doctor told her not to scratch no matter how much it itched.,She had a heart condition.,E,1,-0.9902344,1.0739613791052214,False
mistralai/Mixtral-8x7B-v0.1,The farmer put a new engine in his old tractor.,The farmer wanted to keep the tractor.,E,1,-1.140625,1.262668826460765,False
mistralai/Mixtral-8x7B-v0.1,The first thing he does every morning is sit in the lotus position and meditate.,He starts every day with coffee and the morning news.,E,1,-1.0869141,1.2267707834197623,False
mistralai/Mixtral-8x7B-v0.1,The first two hundred story building opened in Chicago; it was a hotel.,Chicago has a skyscraper that's a hotel.,S,1,-1.0791016,1.2568620463545508,False
mistralai/Mixtral-8x7B-v0.1,The first two hundred story building opened in Chicago; it was a library.,This building had lots of books.,J,1,-1.1210938,1.2855835184876614,True
mistralai/Mixtral-8x7B-v0.1,The garment bag kept his suit from getting wrinkled.,His suit needed to be ironed.,E,1,-1.1650391,1.2675501105333922,False
mistralai/Mixtral-8x7B-v0.1,The husband who catches his wife in the act is probably on the snoop.,An unfaithful wife can get in trouble if her husband is on the lookout.,S,1,-1.0449219,1.2018664605366696,False
mistralai/Mixtral-8x7B-v0.1,The husband who catches his wife in the act is probably on the trapeze.,His wife is cheating on him.,J,1,-1.1171875,1.2136178428891056,True
mistralai/Mixtral-8x7B-v0.1,The last time a guy in a mask took all my money I was in shock.,I had been mugged.,S,1,-0.97265625,1.129708958741229,False
mistralai/Mixtral-8x7B-v0.1,The last time a guy in a mask took all my money I was in surgery.,I had been mugged.,J,1,-1.1884766,1.2233571601878535,True
mistralai/Mixtral-8x7B-v0.1,The lawyer feared that his client was guilty.,The lawyer was a prosecutor.,E,1,-1.1230469,1.2456053031751217,False
mistralai/Mixtral-8x7B-v0.1,The luggage handler seemed to take great delight in tossing the boxes marked fragile.,The luggage handler was very careful.,E,1,-1.1035156,1.1810696864780432,False
mistralai/Mixtral-8x7B-v0.1,The mole lived in a hole in the ground.,The mole was kept in the house as a pet.,E,1,-1.1113281,1.2944519713999445,False
mistralai/Mixtral-8x7B-v0.1,The most popular instrument in a Scottish marching band is the bagpipe.,"In Scottish marching bands, people like bagpipes more than drums.",E,1,-1.1611328,1.226936041481289,False
mistralai/Mixtral-8x7B-v0.1,The most prevalent form of legalized gambling is betting.,Betting is not very common.,S,1,-1.1933594,1.180549345649051,False
mistralai/Mixtral-8x7B-v0.1,The most prevalent form of legalized gambling is elections.,People are gambling when they vote for someone.,J,1,-1.0341797,1.0937542837461607,True
mistralai/Mixtral-8x7B-v0.1,The movers put the sofa on the bare floor.,The house was fully carpeted.,E,1,-1.1220703,1.23672631229074,False
mistralai/Mixtral-8x7B-v0.1,"The new tax forms are more realistic-- where your wife signs, it says: accomplice.",Your wife doesn't need to sign your tax form.,J,1,-0.87890625,1.1103068519655441,True
mistralai/Mixtral-8x7B-v0.1,"The new tax forms are more realistic-- where your wife signs, it says: partner.",Tax forms are very old-fashioned.,S,1,-0.83496094,1.0851286663520159,False
mistralai/Mixtral-8x7B-v0.1,The newspaper photo was so murky he couldn't figure out who it was until he read the caption.,He could see the person in the photo clearly.,E,1,-1.0019531,1.0867234815077937,False
mistralai/Mixtral-8x7B-v0.1,The nurse gave him detailed instructions about how to clean the wound and put on a fresh bandage.,He had been injured.,E,1,-0.9628906,1.1618179505690958,False
mistralai/Mixtral-8x7B-v0.1,The old wealthy family lived in a twelve bedroom mansion.,They lived in a small home.,E,1,-1.2304688,1.3046616903000787,False
mistralai/Mixtral-8x7B-v0.1,The only crop that is grown in America and harvested abroad is the American tobacco.,Very few foreigners smoke American cigarettes.,S,1,-1.0664062,1.205424532223551,False
mistralai/Mixtral-8x7B-v0.1,The only crop that is grown in America and harvested abroad is the American tourist.,Tourists spend a lot of money in other countries.,J,1,-1.15625,1.2418616849471444,True
mistralai/Mixtral-8x7B-v0.1,The only fishing through the ice that some men ever do is for the olive.,Some men fish; others just drink martinis.,J,1,-1.0488281,1.1773878085073601,True
mistralai/Mixtral-8x7B-v0.1,The only fishing through the ice that some men ever do is for the trout.,Some ice fishermen only want to catch trout.,S,1,-1.0693359,1.1435405819220095,False
mistralai/Mixtral-8x7B-v0.1,The only ones who want me for my body are losers.,Everybody finds me very attractive.,S,1,-1.0146484,1.1854471945562746,False
mistralai/Mixtral-8x7B-v0.1,The only ones who want me for my body are mosquitoes.,People find me very sexy.,J,1,-0.984375,1.1310669178362869,True
mistralai/Mixtral-8x7B-v0.1,The only person who sticks closer to you in adversity than a friend is a creditor.,People you owe money to don't hang around much.,J,1,-1.0751953,1.1490609710789976,True
mistralai/Mixtral-8x7B-v0.1,The only person who sticks closer to you in adversity than a friend is a spouse.,You just can't depend on a husband or wife.,S,1,-1.1542969,1.1848673977787942,False
mistralai/Mixtral-8x7B-v0.1,The only place where you can find people who spend all their time minding their own business is the bank.,People at banks are very nosy.,S,1,-1.0830078,1.199929195584241,False
mistralai/Mixtral-8x7B-v0.1,The only place where you can find people who spend all their time minding their own business is the cemetery.,Everybody is nosy to some extent.,J,1,-0.921875,1.042906568672836,True
mistralai/Mixtral-8x7B-v0.1,The only thing money can't buy is generosity.,Just because you have money doesn't mean you'll share it.,S,1,-1.0322266,1.156326499017189,False
mistralai/Mixtral-8x7B-v0.1,The only thing money can't buy is poverty.,Money can buy almost anything.,J,1,-0.90722656,1.0818788584667967,True
mistralai/Mixtral-8x7B-v0.1,The only time my father ever raised a hand to his children was in discipline.,My father didn't believe in corporal punishment.,S,1,-0.79541016,0.9665404996951815,False
mistralai/Mixtral-8x7B-v0.1,The only time my father ever raised a hand to his children was in self-defense.,My father beat his children a lot.,J,1,-0.9042969,1.0774345423377762,True
mistralai/Mixtral-8x7B-v0.1,The paint turned out to be the wrong color.,They were putting up wallpaper.,E,1,-1.0146484,1.1829258842625914,False
mistralai/Mixtral-8x7B-v0.1,The painter used water-based paint for the interior of the house but enamel for the exterior.,He used the same paint both inside and outside the house.,E,1,-1.1474609,1.2310284835511354,False
mistralai/Mixtral-8x7B-v0.1,The penalty for dishonesty is the disgrace of dying rich.,Liars never win.,J,1,-0.890625,1.0472877418179105,True
mistralai/Mixtral-8x7B-v0.1,The penalty for dishonesty is the disgrace of dying unloved.,People who lie don't have many friends.,S,1,-1.0615234,1.2160459726044648,False
mistralai/Mixtral-8x7B-v0.1,The perfect companion to a vegetarian dinner is a salad.,A vegetarian meal doesn't need a salad.,S,1,-1.1445312,1.316191529877996,False
mistralai/Mixtral-8x7B-v0.1,The perfect companion to a vegetarian dinner is a steak.,I don't believe in eating meat.,J,1,-1.0117188,1.2185889573460331,True
mistralai/Mixtral-8x7B-v0.1,The policeman saw him throw the bottle out the window and gave him a ticket for littering.,He got a ticket for speeding.,E,1,-1.1201172,1.2631330364095503,False
mistralai/Mixtral-8x7B-v0.1,The Republican candidate won the election by a landslide.,The election was very close.,E,1,-0.89160156,1.1268496256487546,False
mistralai/Mixtral-8x7B-v0.1,The rodeo champion was quite proud of his big silver belt buckle.,The rodeo champion didn't wear a belt.,E,1,-1.0800781,1.1997928008661727,False
mistralai/Mixtral-8x7B-v0.1,The show had one act that was really offbeat: the clowns.,The clowns were really out of the ordinary.,S,1,-0.9692383,1.142533218629365,False
mistralai/Mixtral-8x7B-v0.1,The show had one act that was really offbeat: the singer.,The singer had poor rhythm.,J,1,-0.9584961,1.1959692159390218,True
mistralai/Mixtral-8x7B-v0.1,The surgeon tried vainly to save his patient.,The patient died.,E,1,-1.1757812,1.2584822805217237,False
mistralai/Mixtral-8x7B-v0.1,The teacher wrote the problem on the board.,The teacher was going to explain the problem.,E,1,-1.9931641,1.1736653852266001,False
mistralai/Mixtral-8x7B-v0.1,The terrorists planted a bomb in the airport and four people were killed in the explosion.,The bomb squad was able to defuse the bomb.,E,1,-1.0273438,1.221095744712817,False
mistralai/Mixtral-8x7B-v0.1,The tourist bureau told the visitors there was plenty of hunting in this part of the country but very little finding.,Things are hard to find in this area.,J,1,-1.0195312,1.118919738223782,True
mistralai/Mixtral-8x7B-v0.1,The tourist bureau told the visitors there was plenty of hunting in this part of the country but very little sightseeing.,There aren't many tourist sights in the area.,S,1,-0.9355469,1.124277808040225,False
mistralai/Mixtral-8x7B-v0.1,The victim was rushed to the hospital in an ambulance.,The victim wasn't hurt in the accident.,E,1,-1.1103516,1.2773136578331705,False
mistralai/Mixtral-8x7B-v0.1,The visitor stared at the grandfather clock and seemed almost hypnotized by the swinging of the pendulum.,The visitor could see the clock.,E,1,-0.9946289,1.1287514776254974,False
mistralai/Mixtral-8x7B-v0.1,The whole town came to hear their mayor speak.,The people wanted to hear what the mayor would say.,E,1,-1.1982422,1.274785041253095,False
mistralai/Mixtral-8x7B-v0.1,The wind was so strong it blew out three fuses.,The wind affected the electrical system.,J,1,-1.1171875,1.230107039095538,True
mistralai/Mixtral-8x7B-v0.1,The wind was so strong it blew out three streetlights.,The storm didn't cause any damage.,S,1,-1.1552734,1.2463913610133508,False
mistralai/Mixtral-8x7B-v0.1,The woman in the grocery store was handing out free samples.,The samples cost ten cents each.,E,1,-1.1416016,1.2595908282578638,False
mistralai/Mixtral-8x7B-v0.1,The woman who has her husband eating out of her hand must save a lot of dishwashing.,The husband washes all the dishes.,J,1,-1.0976562,1.2193462251436837,True
mistralai/Mixtral-8x7B-v0.1,The woman who has her husband eating out of her hand must save a lot of heartbreak.,She's happy because her husband does what she wants.,S,1,-1.1601562,1.2757288796982698,False
mistralai/Mixtral-8x7B-v0.1,There were over a hundred trees in the apple orchard.,It was an extremely small orchard.,E,1,-1.2265625,1.275719380049807,False
mistralai/Mixtral-8x7B-v0.1,They planned to dig a tunnel in order to escape.,They were being held prisoner.,E,1,-1.1025391,1.2687537620813085,False
mistralai/Mixtral-8x7B-v0.1,They redecorated the bar with new drunks.,The bar has all new furniture.,J,1,-0.97753906,1.1519334193580075,True
mistralai/Mixtral-8x7B-v0.1,They redecorated the bar with new wood.,The bar is all chrome and glass.,S,1,-1.0439453,1.2271914248353926,False
mistralai/Mixtral-8x7B-v0.1,They went to Las Vegas and got married in one of those quickie wedding chapels.,They spent months planning a big wedding.,E,1,-1.03125,1.2140502709041214,False
mistralai/Mixtral-8x7B-v0.1,This fall two things are turning yellow: trees and bushes.,The leaves are changing color.,S,1,-1.0654297,1.1632566860447333,False
mistralai/Mixtral-8x7B-v0.1,This fall two things are turning yellow: trees and investors.,Investors are becoming scared.,J,1,-1.2509766,1.2407734635340073,True
mistralai/Mixtral-8x7B-v0.1,"This house comes with a lot of extras, mostly termites.",The house is free of bugs.,J,1,-0.96533203,1.131083372447539,True
mistralai/Mixtral-8x7B-v0.1,"This house comes with a lot of extras, mostly upgrades.",The house would be a good purchase.,S,1,-1.1708984,1.2926407137018014,False
mistralai/Mixtral-8x7B-v0.1,"This new computer works so quickly, it comes complete with games.","If you use this computer, you'll have time left to play.",S,1,-1.2333984,1.2629132865499773,False
mistralai/Mixtral-8x7B-v0.1,"This new computer works so quickly, it comes complete with ulcers.",The computer feels no stress.,J,1,-0.8925781,1.04469655381171,True
mistralai/Mixtral-8x7B-v0.1,"Though most people think it's Rome, the world's most beloved capital is actually dollars.",People love money.,J,1,-1.1357422,1.2593960600382783,True
mistralai/Mixtral-8x7B-v0.1,"Though most people think it's Rome, the world's most beloved capital is actually Vienna.",Rome is more beloved than Vienna.,S,1,-1.1035156,1.2553576840447949,False
mistralai/Mixtral-8x7B-v0.1,Three people were killed in a major highway accident.,The accident had not been fatal.,E,1,-0.9243164,1.1647423301675264,False
mistralai/Mixtral-8x7B-v0.1,Tim threw a rock and broke the window.,Tim was playing baseball.,E,1,-1.1230469,1.2727993868255376,False
mistralai/Mixtral-8x7B-v0.1,"To clothe one soldier, it takes the wool from two sheep and the hides from three animals.",Military uniforms are made from natural materials.,S,1,-1.1933594,1.2269091527206308,False
