model,sentence,answer,condition,best_response,best_response_lp,entropy,is_joke
meta-llama/Meta-Llama-3-70B,No patient should leave the hospital until he's strong enough to face the cashier.,Hospital bills are quite expensive.,J,1,-0.92578125,1.364812432432447,True
meta-llama/Meta-Llama-3-70B,No patient should leave the hospital until he's strong enough to face the outside.,Patients should be released as soon as possible.,S,1,-1.0039062,1.3987377902875826,False
meta-llama/Meta-Llama-3-70B,None of his books made any sense.,His books were hard to understand.,E,1,-1.3115234,1.47220076331814,False
meta-llama/Meta-Llama-3-70B,Nothing ages a woman faster than hardships.,A difficult life can make you look old.,S,1,-1.1777344,1.4262140297385926,False
meta-llama/Meta-Llama-3-70B,Nothing ages a woman faster than identification.,Many women lie about their age.,J,1,-1.2089844,1.4328321605383163,True
meta-llama/Meta-Llama-3-70B,Nothing in the known universe travels faster than gossip.,Rumors get around quickly.,J,3,-1.2705078,1.4751118134745043,True
meta-llama/Meta-Llama-3-70B,Nothing in the known universe travels faster than radiation.,Radiation travels at great speed.,S,1,-0.98583984,1.389446732372929,False
meta-llama/Meta-Llama-3-70B,Nothing you put in a banana split is as potentially fattening as the spoon.,Eating banana splits can make you fat.,J,1,-1.2070312,1.4334888298442927,True
meta-llama/Meta-Llama-3-70B,Nothing you put in a banana split is as potentially fattening as the syrup.,Syrup has very few calories.,S,1,-1.2041016,1.428545512494782,False
meta-llama/Meta-Llama-3-70B,"Now that the Hollywood couple has ironed out the divorce settlement, they can finally go ahead with their careers.",The divorce hadn't affected their work.,S,3,-1.2490234,1.4314979948059257,False
meta-llama/Meta-Llama-3-70B,"Now that the Hollywood couple has ironed out the divorce settlement, they can finally go ahead with their nuptials.",They are already married.,J,1,-1.2783203,1.431952717023425,True
meta-llama/Meta-Llama-3-70B,"Once a week they hold a bingo game, and all the proceeds go to fight disease.",They are raising money to build a new church.,S,1,-0.96240234,1.366001241087392,False
meta-llama/Meta-Llama-3-70B,"Once a week they hold a bingo game, and all the proceeds go to fight gambling.",They are raising money to help orphans.,J,1,-1.0117188,1.386831896846715,True
meta-llama/Meta-Llama-3-70B,One good turn gets most of the blanket.,"If you do nice things, people will give you blankets.",J,1,-0.9433594,1.3094321007602774,True
meta-llama/Meta-Llama-3-70B,One good turn gets most of the profit.,Doing something good can earn you money.,S,1,-0.9975586,1.3170878253945257,False
meta-llama/Meta-Llama-3-70B,One good way to invest in the country is to buy a business.,Buying a business is bad for the economy.,S,1,-0.9628906,1.3827623196562042,False
meta-llama/Meta-Llama-3-70B,One good way to invest in the country is to buy a senator.,Politicians will do favors for money.,J,1,-1.2558594,1.485200348227513,True
meta-llama/Meta-Llama-3-70B,One person who sure makes a long story short is my aunt.,My aunt talks a lot.,S,1,-1.0683594,1.3740786182756775,False
meta-llama/Meta-Llama-3-70B,One person who sure makes a long story short is my editor.,My editor cuts out parts of my stories.,J,1,-1.0986328,1.4040135242583778,True
meta-llama/Meta-Llama-3-70B,One thing that makes the world go round is detours.,Detours make people go around.,J,1,-1.1914062,1.4349987719125843,True
meta-llama/Meta-Llama-3-70B,One thing that makes the world go round is greed.,Most people don't care about money.,S,1,-1.2441406,1.4635540008336263,False
meta-llama/Meta-Llama-3-70B,One way to keep pornography away from teenagers is to put it in a cabinet.,Adult magazines should be put where adolescents won't get into them.,S,1,-1.0625,1.4300732028312935,False
meta-llama/Meta-Llama-3-70B,One way to keep pornography away from teenagers is to put it in a textbook.,Teenagers read their textbooks often.,J,1,-1.0898438,1.429374216877678,True
meta-llama/Meta-Llama-3-70B,Our new green car blocked the narrow driveway.,The car was parked in the garage.,E,1,-1.0605469,1.3619544423437624,False
meta-llama/Meta-Llama-3-70B,Our son brought home a note from school saying they need a written excuse for his presence.,The son does very well in school.,J,1,-1.1025391,1.4393117414863266,True
meta-llama/Meta-Llama-3-70B,Our son brought home a note from school saying they need a written excuse for his tardiness.,He had been late for school.,S,1,-1.0771484,1.4176807983524438,False
meta-llama/Meta-Llama-3-70B,"Parents support clubs for teenagers, especially when they lack other forms of diversion.",Parents want their teenagers to have appropriate forms of entertainment.,S,1,-1.0605469,1.4050710434886762,False
meta-llama/Meta-Llama-3-70B,"Parents support clubs for teenagers, especially when they lack other forms of punishment.",Teenagers may need physical punishment.,J,1,-1.1191406,1.4278012463317276,True
meta-llama/Meta-Llama-3-70B,Paul heard a loud grinding noise when someone put a tin can right down the garbage disposal.,Paul broke the garbage disposal.,E,1,-0.85009766,1.3231006477292424,False
meta-llama/Meta-Llama-3-70B,Politicians who are as American as apple pie still want their rewards.,Patriotic politicians don't care about personal glory.,S,1,-1.2421875,1.444461603236637,False
meta-llama/Meta-Llama-3-70B,Politicians who are as American as apple pie still want their slice.,Politicians are happy to do something for nothing.,J,1,-1.3134766,1.4492055582277836,True
meta-llama/Meta-Llama-3-70B,Save the whales; start a coalition.,"To save an endangered species, it's best to act alone.",S,1,-0.96972656,1.3170131267984746,False
meta-llama/Meta-Llama-3-70B,Save the whales; start a collection.,It's important to protect endangered species in the wild.,J,1,-0.97802734,1.3293730191631323,True
meta-llama/Meta-Llama-3-70B,She always told girls not to look for a husband but just to date bachelors.,It's better to date a married man.,J,1,-1.1220703,1.406304869518003,True
meta-llama/Meta-Llama-3-70B,She always told girls not to look for a husband but just to date someone.,She thinks you should wait for the perfect man.,S,1,-1.0478516,1.3904727759292854,False
meta-llama/Meta-Llama-3-70B,"She asked what state he was born in, and he said in the East.",He was a native Californian.,S,1,-0.83154297,1.2835384444235278,False
meta-llama/Meta-Llama-3-70B,"She asked what state he was born in, and he said in the nude.",He said he was born in the North.,J,1,-1.0449219,1.389357610385209,True
meta-llama/Meta-Llama-3-70B,She bought her father a tasteful tie for his birthday.,She was giving her father a Christmas gift.,E,1,-0.7758789,1.232410733813922,False
meta-llama/Meta-Llama-3-70B,She called her husband at his office.,Her husband worked at home.,E,1,-0.53027344,1.0599388328169328,False
meta-llama/Meta-Llama-3-70B,"She is so modest, she pulls down the shade to change her jacket.",She doesn't want people to see her change clothes.,S,1,-0.84033203,1.2805118629723748,False
meta-llama/Meta-Llama-3-70B,"She is so modest, she pulls down the shade to change her mind.",She likes to show off in front of others.,J,1,-0.81103516,1.254164343645658,True
meta-llama/Meta-Llama-3-70B,She puts something behind her ears to attract men; lately she's been using her ankles.,She's very prudish.,J,1,-1.0332031,1.3991536537905143,True
meta-llama/Meta-Llama-3-70B,She puts something behind her ears to attract men; lately she's been using her vanilla.,She wears vanilla as a perfume.,S,1,-0.8984375,1.33043502192605,False
meta-llama/Meta-Llama-3-70B,She read so much about the bad effects of cigarettes she decided to give up the habit.,She was going to quit smoking.,S,1,-1.0595703,1.4035255188052436,False
meta-llama/Meta-Llama-3-70B,She read so much about the bad effects of cigarettes she decided to give up the reading.,She planned to quit smoking.,J,1,-0.9321289,1.3392639195394591,True
meta-llama/Meta-Llama-3-70B,She tied up her hair with a yellow ribbon.,She had very short hair.,E,1,-0.6801758,1.164272193085278,False
meta-llama/Meta-Llama-3-70B,"She told him he looked like a million, and she meant every century.",She thought he looked quite young and handsome.,J,1,-0.890625,1.3063499081192433,True
meta-llama/Meta-Llama-3-70B,"She told him he looked like a million, and she meant every syllable.",She thought he looked good.,S,1,-0.9404297,1.3372007414028555,False
meta-llama/Meta-Llama-3-70B,She used a needle and a tweezers to pull out the splinter.,She needed a scalpel to remove the splinter.,E,1,-0.6411133,1.1283600104502305,False
meta-llama/Meta-Llama-3-70B,She was suddenly called back to New York and had to take a cab to the airport.,She was going to take a train.,E,1,-0.65527344,1.156860579640804,False
meta-llama/Meta-Llama-3-70B,"She went on a fourteen day diet, but she only lost two ounces.",She didn't lose much weight.,S,1,-0.82666016,1.2929205285345726,False
meta-llama/Meta-Llama-3-70B,"She went on a fourteen day diet, but she only lost two weeks.",She didn't lose any weight.,J,1,-0.796875,1.2693678088453766,True
meta-llama/Meta-Llama-3-70B,She's happy because she finally has a boyfriend who gets along with her father.,Her father really liked her previous boyfriends.,S,1,-1.1347656,1.4170956046078136,False
meta-llama/Meta-Llama-3-70B,She's happy because she finally has a boyfriend who gets along with her fiance.,She is dating more than one man.,J,1,-1.2011719,1.4492394830438595,True
meta-llama/Meta-Llama-3-70B,"Some babies are born to rule, while others are male.",Males are born rulers.,J,1,-0.91064453,1.3183101480566197,True
meta-llama/Meta-Llama-3-70B,"Some babies are born to rule, while others are weak.",Power starts at an early age.,S,1,-1.0419922,1.4024982286735599,False
meta-llama/Meta-Llama-3-70B,"Some husbands are good providers, but only if you count children.",Some men don't take care of their families.,J,1,-1.1445312,1.437463363657532,True
meta-llama/Meta-Llama-3-70B,"Some husbands are good providers, but only if you count salary.",Some men give their families nothing but money.,S,1,-1.1582031,1.4493605496717075,False
meta-llama/Meta-Llama-3-70B,Some people think courtship is the first in a series of steps leading to divorce.,One of those steps is marriage.,J,1,-0.98828125,1.3877523831722653,True
meta-llama/Meta-Llama-3-70B,Some people think courtship is the first in a series of steps leading to romance.,Some people still believe in romantic courtship.,S,1,-0.98828125,1.3929151576460854,False
meta-llama/Meta-Llama-3-70B,Some people's only culture is bacteria.,Everybody can appreciate the fine arts.,J,1,-1.25,1.454737706771392,True
meta-llama/Meta-Llama-3-70B,Some people's only culture is radio.,Everyone watches television.,S,1,-1.2597656,1.4477162556894991,False
meta-llama/Meta-Llama-3-70B,"Statistics indicate that Americans spend eighty million a year on games of chance, mostly blackjack.",Americans like to gamble on card games.,S,1,-0.9511719,1.3307582468606207,False
meta-llama/Meta-Llama-3-70B,"Statistics indicate that Americans spend eighty million a year on games of chance, mostly weddings.",Getting married is a risky thing to do.,J,1,-1.0634766,1.39249192750339,True
meta-llama/Meta-Llama-3-70B,Sunday is the day we bow our heads and putt.,We go to church on Sunday.,J,1,-0.93603516,1.343683085809489,True
meta-llama/Meta-Llama-3-70B,Sunday is the day we bow our heads and rest.,We work hard on Sunday.,S,1,-0.90625,1.3391406602513893,False
meta-llama/Meta-Llama-3-70B,The accident injured his spinal cord and his legs are paralyzed.,He can move his legs.,E,1,-0.59716797,1.097093581256765,False
meta-llama/Meta-Llama-3-70B,The art museum just acquired an early Rembrandt; it's done in charcoal.,This early work is an oil painting.,S,1,-0.99658203,1.3670418443540562,False
meta-llama/Meta-Llama-3-70B,The art museum just acquired an early Rembrandt; it's done in Crayola.,Rembrandt was a child when he completed the work.,J,1,-1.0888672,1.418492190967247,True
meta-llama/Meta-Llama-3-70B,The baby cried and upset her mother.,The mother was very calm.,E,1,-0.6972656,1.1623195871235574,False
meta-llama/Meta-Llama-3-70B,The bartender dropped two olives into the strong martini.,The bartender was preparing a drink.,E,1,-1.0263672,1.36059722133508,False
meta-llama/Meta-Llama-3-70B,The best bargain I ever got was when I went to a family garage sale and bought a grandma.,I bought a car at the garage sale.,J,1,-0.90527344,1.361818497392718,True
meta-llama/Meta-Llama-3-70B,The best bargain I ever got was when I went to a family garage sale and bought a toaster.,I got a really good deal on a blender.,S,1,-1.0527344,1.3971998126458476,False
meta-llama/Meta-Llama-3-70B,The best gift for the man who has everything is neckties.,A necktie always makes a good gift for a man.,S,3,-1.3007812,1.4546132423001044,False
meta-llama/Meta-Llama-3-70B,The best gift for the man who has everything is penicillin.,This man has lots of diseases.,J,1,-1.2724609,1.4576843011930944,True
meta-llama/Meta-Llama-3-70B,The best way to keep the milk from turning sour is to keep it in the cold.,Milk turns sour faster when it's warm.,S,1,-0.9082031,1.3442159686144004,False
meta-llama/Meta-Llama-3-70B,The best way to keep the milk from turning sour is to keep it in the cow.,Milk stays fresh for a long time.,J,1,-1.0410156,1.4152678578751137,True
meta-llama/Meta-Llama-3-70B,The best way to remove coffee stains from a white blouse is with detergent.,Coffee stains are impossible to wash out.,S,1,-0.8071289,1.2779426698706646,False
meta-llama/Meta-Llama-3-70B,The best way to remove coffee stains from a white blouse is with scissors.,Coffee stains are easy to wash out.,J,1,-1.0107422,1.3839564199995018,True
meta-llama/Meta-Llama-3-70B,The best way to stop an elephant from charging is to cut off its credit.,Elephants should pay in cash.,J,1,-1.0195312,1.3909621786341526,True
meta-llama/Meta-Llama-3-70B,The best way to stop an elephant from charging is to cut off its toes.,Elephants can run quickly even without toes.,S,1,-1.0175781,1.3809661178210242,False
meta-llama/Meta-Llama-3-70B,The bill was due at the end of the month.,He had to pay by the thirty-first.,E,1,-0.64990234,1.1539471002298094,False
meta-llama/Meta-Llama-3-70B,The book that tells you where you can go on vacation is called a checkbook.,Where you go on vacation depends on how much you can afford.,J,1,-1.0351562,1.414562446041908,True
meta-llama/Meta-Llama-3-70B,The book that tells you where you can go on vacation is called a guidebook.,Guidebooks aren't very useful for planning a trip.,S,1,-0.98583984,1.351252974401802,False
meta-llama/Meta-Llama-3-70B,The children held their hands and formed a circle.,The children were watching television.,E,1,-0.63916016,1.126598608390601,False
meta-llama/Meta-Llama-3-70B,The choir sang hymns while the people listened.,The people joined in the singing.,E,1,-0.52734375,1.04573983087324,False
meta-llama/Meta-Llama-3-70B,"The convict told his cellmate how he'd blown all the money he stole on wine, women, and crack.",The convict had been a drug user.,S,1,-1.0839844,1.4119426737720766,False
meta-llama/Meta-Llama-3-70B,"The convict told his cellmate how he'd blown all the money he stole on wine, women, and lawyers.",Lawyers are expensive.,J,1,-1.1289062,1.4300251408935347,True
meta-llama/Meta-Llama-3-70B,"The cops claimed that the prisoner just decided to come clean, but most people think he was forced into the admission.",The prisoner may have been forced into confessing.,S,1,-1.1308594,1.3856183224181877,False
meta-llama/Meta-Llama-3-70B,"The cops claimed that the prisoner just decided to come clean, but most people think he was forced into the bathtub.",The prisoner had been dirty and needed to be washed.,J,1,-1.0644531,1.3780018048269578,True
meta-llama/Meta-Llama-3-70B,The curse of heavy drinking is that afterwards you get a huge bartab.,Drinking a lot can be expensive.,J,1,-1.1025391,1.4261587387461654,True
meta-llama/Meta-Llama-3-70B,The curse of heavy drinking is that afterwards you get a huge headache.,Drinking alcohol can lead to a hangover.,S,1,-1.0390625,1.4028275057687951,False
meta-llama/Meta-Llama-3-70B,The difference between a dog and a fox is about five beers.,Drinking makes women appear more attractive.,J,1,-1.3691406,1.4645056140662491,True
meta-llama/Meta-Llama-3-70B,The difference between a dog and a fox is about five degrees.,Dogs and foxes have the same body temperature.,S,1,-1.1728516,1.416552981221478,False
meta-llama/Meta-Llama-3-70B,The difference between a good speaker and a bad one is often a nice diction.,It's important to speak clearly.,S,1,-1.1298828,1.3936467880873196,False
meta-llama/Meta-Llama-3-70B,The difference between a good speaker and a bad one is often a nice nap.,Bad speakers can put you to sleep.,J,3,-1.3125,1.4818857130681775,True
meta-llama/Meta-Llama-3-70B,The doctor said he could have a stroke because his arteries were getting narrow and clogged.,He was in excellent health.,E,1,-0.9301758,1.3333297684134897,False
meta-llama/Meta-Llama-3-70B,The doctor told her not to scratch no matter how much it itched.,She had a heart condition.,E,1,-1.0742188,1.3964280172965073,False
meta-llama/Meta-Llama-3-70B,The farmer put a new engine in his old tractor.,The farmer wanted to keep the tractor.,E,1,-0.8496094,1.2653930991720603,False
meta-llama/Meta-Llama-3-70B,The first thing he does every morning is sit in the lotus position and meditate.,He starts every day with coffee and the morning news.,E,1,-1.1074219,1.430508850468451,False
meta-llama/Meta-Llama-3-70B,The first two hundred story building opened in Chicago; it was a hotel.,Chicago has a skyscraper that's a hotel.,S,1,-0.80566406,1.2583204307002154,False
meta-llama/Meta-Llama-3-70B,The first two hundred story building opened in Chicago; it was a library.,This building had lots of books.,J,1,-0.8334961,1.27399973866283,True
meta-llama/Meta-Llama-3-70B,The garment bag kept his suit from getting wrinkled.,His suit needed to be ironed.,E,1,-0.52734375,1.0761070870753977,False
meta-llama/Meta-Llama-3-70B,The husband who catches his wife in the act is probably on the snoop.,An unfaithful wife can get in trouble if her husband is on the lookout.,S,1,-0.70166016,1.22062733707649,False
meta-llama/Meta-Llama-3-70B,The husband who catches his wife in the act is probably on the trapeze.,His wife is cheating on him.,J,1,-0.7788086,1.2571299313704647,True
meta-llama/Meta-Llama-3-70B,The last time a guy in a mask took all my money I was in shock.,I had been mugged.,S,1,-1.2529297,1.4774205203593855,False
meta-llama/Meta-Llama-3-70B,The last time a guy in a mask took all my money I was in surgery.,I had been mugged.,J,1,-1.2382812,1.4746064762360427,True
meta-llama/Meta-Llama-3-70B,The lawyer feared that his client was guilty.,The lawyer was a prosecutor.,E,1,-0.9213867,1.3129075286148986,False
meta-llama/Meta-Llama-3-70B,The luggage handler seemed to take great delight in tossing the boxes marked fragile.,The luggage handler was very careful.,E,3,-1.3330078,1.4503035707485992,False
meta-llama/Meta-Llama-3-70B,The mole lived in a hole in the ground.,The mole was kept in the house as a pet.,E,1,-0.7626953,1.2571373718808712,False
meta-llama/Meta-Llama-3-70B,The most popular instrument in a Scottish marching band is the bagpipe.,"In Scottish marching bands, people like bagpipes more than drums.",E,1,-1.3251953,1.4686899681643406,False
meta-llama/Meta-Llama-3-70B,The most prevalent form of legalized gambling is betting.,Betting is not very common.,S,1,-1.0361328,1.390525157372752,False
meta-llama/Meta-Llama-3-70B,The most prevalent form of legalized gambling is elections.,People are gambling when they vote for someone.,J,1,-1.2236328,1.45017335840488,True
meta-llama/Meta-Llama-3-70B,The movers put the sofa on the bare floor.,The house was fully carpeted.,E,1,-0.7529297,1.2316941337085634,False
meta-llama/Meta-Llama-3-70B,"The new tax forms are more realistic-- where your wife signs, it says: accomplice.",Your wife doesn't need to sign your tax form.,J,1,-0.6777344,1.176534968473989,True
meta-llama/Meta-Llama-3-70B,"The new tax forms are more realistic-- where your wife signs, it says: partner.",Tax forms are very old-fashioned.,S,1,-0.7270508,1.2206592801922225,False
meta-llama/Meta-Llama-3-70B,The newspaper photo was so murky he couldn't figure out who it was until he read the caption.,He could see the person in the photo clearly.,E,1,-1.0332031,1.3993459202807232,False
meta-llama/Meta-Llama-3-70B,The nurse gave him detailed instructions about how to clean the wound and put on a fresh bandage.,He had been injured.,E,1,-0.625,1.1371158327489355,False
meta-llama/Meta-Llama-3-70B,The old wealthy family lived in a twelve bedroom mansion.,They lived in a small home.,E,1,-0.5859375,1.0982629975440037,False
meta-llama/Meta-Llama-3-70B,The only crop that is grown in America and harvested abroad is the American tobacco.,Very few foreigners smoke American cigarettes.,S,1,-1.0634766,1.387602919816513,False
meta-llama/Meta-Llama-3-70B,The only crop that is grown in America and harvested abroad is the American tourist.,Tourists spend a lot of money in other countries.,J,1,-1.1728516,1.4347216311742568,True
meta-llama/Meta-Llama-3-70B,The only fishing through the ice that some men ever do is for the olive.,Some men fish; others just drink martinis.,J,1,-1.0419922,1.3732410126250798,True
meta-llama/Meta-Llama-3-70B,The only fishing through the ice that some men ever do is for the trout.,Some ice fishermen only want to catch trout.,S,1,-1.1044922,1.4050645140432527,False
meta-llama/Meta-Llama-3-70B,The only ones who want me for my body are losers.,Everybody finds me very attractive.,S,1,-1.1650391,1.4340017653780017,False
meta-llama/Meta-Llama-3-70B,The only ones who want me for my body are mosquitoes.,People find me very sexy.,J,1,-1.3320312,1.4658219032768087,True
meta-llama/Meta-Llama-3-70B,The only person who sticks closer to you in adversity than a friend is a creditor.,People you owe money to don't hang around much.,J,1,-1.3017578,1.4719529507753435,True
meta-llama/Meta-Llama-3-70B,The only person who sticks closer to you in adversity than a friend is a spouse.,You just can't depend on a husband or wife.,S,1,-1.3007812,1.481867856421499,False
meta-llama/Meta-Llama-3-70B,The only place where you can find people who spend all their time minding their own business is the bank.,People at banks are very nosy.,S,1,-1.2695312,1.462634520169915,False
meta-llama/Meta-Llama-3-70B,The only place where you can find people who spend all their time minding their own business is the cemetery.,Everybody is nosy to some extent.,J,1,-1.3154297,1.4798341541731286,True
meta-llama/Meta-Llama-3-70B,The only thing money can't buy is generosity.,Just because you have money doesn't mean you'll share it.,S,1,-1.2646484,1.4462239486751405,False
meta-llama/Meta-Llama-3-70B,The only thing money can't buy is poverty.,Money can buy almost anything.,J,1,-1.2011719,1.4377915927516476,True
meta-llama/Meta-Llama-3-70B,The only time my father ever raised a hand to his children was in discipline.,My father didn't believe in corporal punishment.,S,1,-1.015625,1.407345874348119,False
meta-llama/Meta-Llama-3-70B,The only time my father ever raised a hand to his children was in self-defense.,My father beat his children a lot.,J,1,-1.2050781,1.464837309593377,True
meta-llama/Meta-Llama-3-70B,The paint turned out to be the wrong color.,They were putting up wallpaper.,E,1,-0.88964844,1.3016942882755524,False
meta-llama/Meta-Llama-3-70B,The painter used water-based paint for the interior of the house but enamel for the exterior.,He used the same paint both inside and outside the house.,E,1,-0.8149414,1.2686986170906973,False
meta-llama/Meta-Llama-3-70B,The penalty for dishonesty is the disgrace of dying rich.,Liars never win.,J,1,-1.0009766,1.3558772093801776,True
meta-llama/Meta-Llama-3-70B,The penalty for dishonesty is the disgrace of dying unloved.,People who lie don't have many friends.,S,1,-0.9277344,1.3182708948069042,False
meta-llama/Meta-Llama-3-70B,The perfect companion to a vegetarian dinner is a salad.,A vegetarian meal doesn't need a salad.,S,1,-1.0507812,1.4048398388049628,False
meta-llama/Meta-Llama-3-70B,The perfect companion to a vegetarian dinner is a steak.,I don't believe in eating meat.,J,1,-1.1445312,1.4493967109147305,True
meta-llama/Meta-Llama-3-70B,The policeman saw him throw the bottle out the window and gave him a ticket for littering.,He got a ticket for speeding.,E,1,-1.0615234,1.3933167764660812,False
meta-llama/Meta-Llama-3-70B,The Republican candidate won the election by a landslide.,The election was very close.,E,1,-1.0712891,1.4029004479576763,False
meta-llama/Meta-Llama-3-70B,The rodeo champion was quite proud of his big silver belt buckle.,The rodeo champion didn't wear a belt.,E,1,-1.0048828,1.3254593314443242,False
meta-llama/Meta-Llama-3-70B,The show had one act that was really offbeat: the clowns.,The clowns were really out of the ordinary.,S,1,-1.2324219,1.4711068000999805,False
meta-llama/Meta-Llama-3-70B,The show had one act that was really offbeat: the singer.,The singer had poor rhythm.,J,1,-1.1083984,1.4428033289574076,True
meta-llama/Meta-Llama-3-70B,The surgeon tried vainly to save his patient.,The patient died.,E,1,-0.7480469,1.2405331261324233,False
meta-llama/Meta-Llama-3-70B,The teacher wrote the problem on the board.,The teacher was going to explain the problem.,E,1,-1.6621094,1.2805737819390688,False
meta-llama/Meta-Llama-3-70B,The terrorists planted a bomb in the airport and four people were killed in the explosion.,The bomb squad was able to defuse the bomb.,E,1,-0.57714844,1.0635590082099786,False
meta-llama/Meta-Llama-3-70B,The tourist bureau told the visitors there was plenty of hunting in this part of the country but very little finding.,Things are hard to find in this area.,J,1,-1.1220703,1.3789270572653065,True
meta-llama/Meta-Llama-3-70B,The tourist bureau told the visitors there was plenty of hunting in this part of the country but very little sightseeing.,There aren't many tourist sights in the area.,S,1,-1.1796875,1.3985389358136238,False
meta-llama/Meta-Llama-3-70B,The victim was rushed to the hospital in an ambulance.,The victim wasn't hurt in the accident.,E,1,-0.7573242,1.2461232254536068,False
meta-llama/Meta-Llama-3-70B,The visitor stared at the grandfather clock and seemed almost hypnotized by the swinging of the pendulum.,The visitor could see the clock.,E,1,-0.83496094,1.2980108281128264,False
meta-llama/Meta-Llama-3-70B,The whole town came to hear their mayor speak.,The people wanted to hear what the mayor would say.,E,1,-1.0341797,1.3615292803037675,False
meta-llama/Meta-Llama-3-70B,The wind was so strong it blew out three fuses.,The wind affected the electrical system.,J,1,-1.0009766,1.3465741348332168,True
meta-llama/Meta-Llama-3-70B,The wind was so strong it blew out three streetlights.,The storm didn't cause any damage.,S,1,-0.98291016,1.357882046623371,False
meta-llama/Meta-Llama-3-70B,The woman in the grocery store was handing out free samples.,The samples cost ten cents each.,E,1,-0.52001953,1.043346937088777,False
meta-llama/Meta-Llama-3-70B,The woman who has her husband eating out of her hand must save a lot of dishwashing.,The husband washes all the dishes.,J,1,-0.87060547,1.3378184953422911,True
meta-llama/Meta-Llama-3-70B,The woman who has her husband eating out of her hand must save a lot of heartbreak.,She's happy because her husband does what she wants.,S,1,-1.0478516,1.4157125661137124,False
meta-llama/Meta-Llama-3-70B,There were over a hundred trees in the apple orchard.,It was an extremely small orchard.,E,1,-0.47021484,0.9627878637664055,False
meta-llama/Meta-Llama-3-70B,They planned to dig a tunnel in order to escape.,They were being held prisoner.,E,1,-1.0410156,1.3925188827080162,False
meta-llama/Meta-Llama-3-70B,They redecorated the bar with new drunks.,The bar has all new furniture.,J,1,-1.0371094,1.3594553555532713,True
meta-llama/Meta-Llama-3-70B,They redecorated the bar with new wood.,The bar is all chrome and glass.,S,1,-0.88964844,1.3142599251542175,False
meta-llama/Meta-Llama-3-70B,They went to Las Vegas and got married in one of those quickie wedding chapels.,They spent months planning a big wedding.,E,1,-1.2988281,1.474812186032272,False
meta-llama/Meta-Llama-3-70B,This fall two things are turning yellow: trees and bushes.,The leaves are changing color.,S,1,-1.0986328,1.398656846565642,False
meta-llama/Meta-Llama-3-70B,This fall two things are turning yellow: trees and investors.,Investors are becoming scared.,J,1,-1.2607422,1.4454899566833521,True
meta-llama/Meta-Llama-3-70B,"This house comes with a lot of extras, mostly termites.",The house is free of bugs.,J,1,-1.1337891,1.397860616075396,True
meta-llama/Meta-Llama-3-70B,"This house comes with a lot of extras, mostly upgrades.",The house would be a good purchase.,S,1,-1.1308594,1.3821907261924664,False
meta-llama/Meta-Llama-3-70B,"This new computer works so quickly, it comes complete with games.","If you use this computer, you'll have time left to play.",S,1,-1.1357422,1.438874390452254,False
meta-llama/Meta-Llama-3-70B,"This new computer works so quickly, it comes complete with ulcers.",The computer feels no stress.,J,1,-1.2060547,1.4510220969194747,True
meta-llama/Meta-Llama-3-70B,"Though most people think it's Rome, the world's most beloved capital is actually dollars.",People love money.,J,1,-1.0839844,1.4255873497870666,True
meta-llama/Meta-Llama-3-70B,"Though most people think it's Rome, the world's most beloved capital is actually Vienna.",Rome is more beloved than Vienna.,S,1,-1.0439453,1.3948150617486572,False
meta-llama/Meta-Llama-3-70B,Three people were killed in a major highway accident.,The accident had not been fatal.,E,1,-0.46826172,0.9880832753350306,False
meta-llama/Meta-Llama-3-70B,Tim threw a rock and broke the window.,Tim was playing baseball.,E,1,-0.7373047,1.2086352047081557,False
meta-llama/Meta-Llama-3-70B,"To clothe one soldier, it takes the wool from two sheep and the hides from three animals.",Military uniforms are made from natural materials.,S,1,-0.9736328,1.3305274603754729,False
meta-llama/Meta-Llama-3-70B,"To clothe one soldier, it takes the wool from two sheep and the hides from three taxpayers.",Military uniforms are expensive.,J,1,-1.0283203,1.3733810763264787,True
meta-llama/Meta-Llama-3-70B,"To get something done, a committee should consist of no more than three people, two of whom are dead.",Groups are more efficient than individuals.,J,3,-1.3652344,1.4686880299994782,True
meta-llama/Meta-Llama-3-70B,"To get something done, a committee should consist of no more than three people, two of whom are workers.",A committee works best with one leader.,S,1,-1.1943359,1.4293437207591773,False
meta-llama/Meta-Llama-3-70B,To keep the dogs out of the yard he put up a fence.,He was worried his pet would escape.,E,1,-0.8457031,1.263617001318899,False
meta-llama/Meta-Llama-3-70B,To pay for the car Al simply wrote a check.,Al paid with a credit card.,E,1,-0.9975586,1.382855494104411,False
meta-llama/Meta-Llama-3-70B,Too many girls believe that the chief foundation for true love is a large fortune.,A lot of women marry for money.,S,1,-0.9291992,1.3559587994384652,False
meta-llama/Meta-Llama-3-70B,Too many girls believe that the chief foundation for true love is a large stone.,Some girls just want a big diamond ring.,J,1,-0.9667969,1.357555070792926,True
meta-llama/Meta-Llama-3-70B,Two things are essential for success: wealth and fame.,Having money without celebrity is still success.,S,1,-1.1943359,1.4706784088335336,False
meta-llama/Meta-Llama-3-70B,Two things are essential for success: wealth and money.,You don't need much cash to succeed in business.,J,1,-1.2265625,1.4823379623282285,True
meta-llama/Meta-Llama-3-70B,We finally got a decent picture on the TV after an hour of adjusting the antenna.,The TV had poor reception.,E,1,-0.8833008,1.343015209568638,False
